,title,seed,test_size,epochs,test_apb_acc,test_amb_acc,test_acc,train_acc
67,BasicModelSmall_256dim_0.71ts_68seed_both,68,0.71,19999,0.9767442345619202,0.9893832206726074,0.9830636978149414,1.0
68,BasicModelSmall_256dim_0.71ts_69seed_both,69,0.71,19999,0.9600985646247864,0.9891625642776489,0.97463059425354,1.0
69,BasicModelSmall_256dim_0.71ts_70seed_both,70,0.71,19999,0.9723456501960754,0.9679012298583984,0.9701234698295593,1.0
70,BasicModelSmall_256dim_0.71ts_71seed_both,71,0.71,19999,0.9521651268005371,0.9687814712524414,0.9604732990264893,1.0
71,BasicModelSmall_256dim_0.72ts_72seed_both,72,0.72,19999,0.9605000615119934,0.9950000643730164,0.9777500629425049,1.0
72,BasicModelSmall_256dim_0.72ts_73seed_both,73,0.72,19999,0.949410617351532,0.9695481657981873,0.9594793915748596,1.0
73,BasicModelSmall_256dim_0.72ts_74seed_both,74,0.72,19999,0.9797730445861816,0.9684262275695801,0.9740996360778809,1.0
74,BasicModelSmall_256dim_0.72ts_75seed_both,75,0.72,19999,0.9740389585494995,0.9920119643211365,0.9830254912376404,1.0
75,BasicModelSmall_256dim_0.72ts_76seed_both,76,0.72,19999,0.9131707549095154,0.9497560858726501,0.9314634203910828,1.0
76,BasicModelSmall_256dim_0.73ts_77seed_both,77,0.73,19999,0.9422982931137085,0.9457212686538696,0.9440097808837891,1.0
77,BasicModelSmall_256dim_0.73ts_78seed_both,78,0.73,19999,0.9053794145584106,0.8866474032402039,0.8960134387016296,1.0
78,BasicModelSmall_256dim_0.73ts_79seed_both,79,0.73,19999,0.9694914817810059,0.9709442853927612,0.9702178835868835,1.0
79,BasicModelSmall_256dim_0.73ts_80seed_both,80,0.73,19999,0.9887255430221558,0.9642157554626465,0.9764706492424011,1.0
80,BasicModelSmall_256dim_0.73ts_81seed_both,81,0.73,19999,0.9561830759048462,0.9688413143157959,0.962512195110321,1.0
81,BasicModelSmall_256dim_0.74ts_82seed_both,82,0.74,19999,0.9618021249771118,0.9588638544082642,0.960332989692688,1.0
82,BasicModelSmall_256dim_0.74ts_83seed_both,83,0.74,19999,0.9369282722473145,0.9446316957473755,0.940779983997345,1.0
83,BasicModelSmall_256dim_0.74ts_84seed_both,84,0.74,19999,0.960172712802887,0.9261035919189453,0.9431381821632385,1.0
84,BasicModelSmall_256dim_0.74ts_85seed_both,85,0.74,19999,0.9440493583679199,0.9677572846412659,0.9559032917022705,1.0
85,BasicModelSmall_256dim_0.74ts_86seed_both,86,0.74,19999,0.9875745177268982,0.9831013679504395,0.9853379130363464,1.0
86,BasicModelSmall_256dim_0.75ts_87seed_both,87,0.75,19999,0.9300096035003662,0.936241626739502,0.9331256151199341,1.0
87,BasicModelSmall_256dim_0.75ts_88seed_both,88,0.75,19999,0.9086673259735107,0.8956197500228882,0.9021435379981995,1.0
88,BasicModelSmall_256dim_0.75ts_89seed_both,89,0.75,19999,0.8900375962257385,0.9046052694320679,0.8973214626312256,1.0
89,BasicModelSmall_256dim_0.75ts_90seed_both,90,0.75,19999,0.8732200264930725,0.8249885439872742,0.8491042852401733,1.0
90,BasicModelSmall_256dim_0.75ts_91seed_both,91,0.75,19999,0.9566666483879089,0.9661904573440552,0.9614285826683044,1.0
91,BasicModelSmall_256dim_0.76ts_92seed_both,92,0.76,19999,0.9246068596839905,0.9111933708190918,0.9179000854492188,0.9999999403953552
92,BasicModelSmall_256dim_0.76ts_93seed_both,93,0.76,19999,0.9398040175437927,0.9202053546905518,0.9300046563148499,1.0
93,BasicModelSmall_256dim_0.76ts_94seed_both,94,0.76,19999,0.936418890953064,0.9495091438293457,0.9429640173912048,1.0
94,BasicModelSmall_256dim_0.76ts_95seed_both,95,0.76,19999,0.9287388324737549,0.9179559350013733,0.9233473539352417,1.0
95,BasicModelSmall_256dim_0.76ts_96seed_both,96,0.76,19999,0.9292035102844238,0.9250116348266602,0.927107572555542,1.0
96,BasicModelSmall_256dim_0.77ts_97seed_both,97,0.77,19999,0.9433603286743164,0.9371727705001831,0.9402665495872498,1.0
