,Iteration,Loss,Train_Loss,entropy
0,0,4.058854,3.554356,47.6004
1,100,7.0780916,0.13143545,43.810234
2,200,7.1568775,0.12106296,35.96107
3,300,7.2291822,0.11715681,31.033703
4,400,7.272037,0.11492148,28.17472
5,500,7.302192,0.11328831,26.256618
6,600,7.319828,0.11219949,24.861012
7,700,7.329797,0.11136769,24.073912
8,800,7.336865,0.11075531,23.484976
9,900,7.3488274,0.110499166,22.805752
10,1000,7.3620505,0.11001881,22.137909
11,1100,7.358485,0.10970771,21.628075
12,1200,7.357681,0.10930902,21.441751
13,1300,7.3628845,0.10901984,21.207706
14,1400,7.358739,0.1089131,20.922653
15,1500,7.3524175,0.10869843,20.852068
16,1600,7.349715,0.1085072,20.80411
17,1700,7.3445287,0.108401544,20.777014
18,1800,7.3445992,0.10837294,20.746286
19,1900,7.3453794,0.10816645,20.715557
20,2000,7.344865,0.10793968,20.695433
21,2100,7.3479147,0.10802759,20.662123
22,2200,7.350752,0.10793001,20.631435
23,2300,7.34926,0.10803421,20.596905
24,2400,7.3576617,0.10778547,20.561033
25,2500,7.3517575,0.10776534,20.534637
26,2600,7.353992,0.1078122,20.485004
27,2700,7.3565135,0.10779452,20.415186
28,2800,7.3575044,0.10768556,20.323204
29,2900,7.359675,0.10751596,20.22579
30,3000,7.3611975,0.10753633,20.08255
31,3100,7.3607306,0.10735054,19.894218
32,3200,7.3588276,0.10742101,19.825695
33,3300,7.358506,0.10718437,19.809635
34,3400,7.3624806,0.107134715,19.79077
35,3500,7.360947,0.10735865,19.7824
36,3600,7.361409,0.10729602,19.77084
37,3700,7.359751,0.10729668,19.758612
38,3800,7.3601503,0.10741388,19.75574
39,3900,7.365804,0.10718658,19.744413
40,4000,7.363947,0.10703606,19.735056
41,4100,7.3620973,0.107085705,19.727686
42,4200,7.3659015,0.10696143,19.722244
43,4300,7.362638,0.10710107,19.714394
44,4400,7.367987,0.10686221,19.703459
45,4500,7.3638706,0.10714516,19.69761
46,4600,7.363755,0.106948316,19.690699
47,4700,7.3627367,0.10723371,19.68728
48,4800,7.3645473,0.10708974,19.678545
49,4900,7.365544,0.10706013,19.677666
50,5000,7.3675895,0.1069569,19.678572
51,5100,7.3658285,0.106935665,19.677952
52,5200,7.36551,0.10702277,19.671377
53,5300,7.364053,0.10705724,19.669365
54,5400,7.3654404,0.107015625,19.668613
55,5500,7.367497,0.10693051,19.663574
56,5600,7.368663,0.1069542,19.659567
57,5700,7.3666363,0.10706914,19.658516
58,5800,7.364313,0.10702289,19.655682
59,5900,7.3634677,0.10713058,19.652624
60,6000,7.367947,0.10701292,19.652508
61,6100,7.364128,0.107037574,19.649729
62,6200,7.3697014,0.10695235,19.649017
63,6300,7.367067,0.10686042,19.646109
64,6400,7.3685937,0.10692065,19.64927
65,6500,7.3663707,0.10703741,19.64549
66,6600,7.367268,0.10679628,19.648306
67,6700,7.3651223,0.106904104,19.646923
68,6800,7.3659606,0.106860556,19.643341
69,6900,7.3663287,0.106931664,19.642544
70,7000,7.365711,0.10685414,19.64336
71,7100,7.3633513,0.106855884,19.641422
72,7200,7.3675137,0.10678433,19.637661
73,7300,7.364911,0.10689383,19.635849
74,7400,7.3668265,0.106877394,19.63546
75,7500,7.3651814,0.106779106,19.633747
76,7600,7.3659916,0.10681298,19.633905
77,7700,7.361914,0.106888056,19.634491
78,7800,7.365292,0.106982514,19.633074
79,7900,7.3678694,0.106860384,19.633512
80,8000,7.3654785,0.10687594,19.631481
81,8100,7.365989,0.10693109,19.632175
82,8200,7.362551,0.10687943,19.630795
83,8300,7.3632097,0.106923245,19.62951
84,8400,7.365277,0.10680005,19.62813
85,8500,7.3639607,0.10689409,19.628267
86,8600,7.3637424,0.10689661,19.626684
87,8700,7.3635445,0.10697983,19.624163
88,8800,7.365771,0.10690394,19.624233
89,8900,7.366389,0.10681967,19.623428
90,9000,7.365126,0.1069135,19.625294
91,9100,7.3645062,0.10685017,19.62375
92,9200,7.3631864,0.106785946,19.623539
93,9300,7.362691,0.10685114,19.621828
94,9400,7.3692265,0.106827624,19.620392
95,9500,7.3639483,0.10704419,19.621387
96,9600,7.3670387,0.10692736,19.619097
97,9700,7.3628016,0.106925085,19.62301
98,9800,7.362438,0.10686686,19.61844
99,9900,7.363377,0.106927484,19.620415
