,Iteration,Loss,Proton_Entropy,Neutron_Entropy
53,5300,0.113829784,2.2132673,2.1530976
54,5400,0.113936946,2.1785903,2.117219
55,5500,0.11377648,2.14877,2.087013
56,5600,0.11419677,2.1222959,2.0612614
57,5700,0.11399801,2.100498,2.038823
58,5800,0.113634005,2.0815516,2.019263
59,5900,0.11398038,2.0645761,2.0021057
60,6000,0.11394093,2.049774,1.9862244
61,6100,0.11386306,2.0374923,1.9738365
62,6200,0.113849774,2.0262432,1.961931
63,6300,0.11402787,2.01626,1.9520476
64,6400,0.113949336,2.0079174,1.9423872
65,6500,0.11407757,1.9994979,1.9335347
66,6600,0.11411649,1.9928792,1.9273283
67,6700,0.114225805,1.9865296,1.9205263
68,6800,0.114178635,1.980902,1.9153088
69,6900,0.11414292,1.9762304,1.9096798
70,7000,0.11432751,1.9712591,1.9054196
71,7100,0.11419398,1.967402,1.8996639
72,7200,0.11408827,1.9632984,1.8955334
73,7300,0.11413678,1.9601802,1.8916354
74,7400,0.11390039,1.9561566,1.8878813
75,7500,0.114100225,1.9538165,1.8851284
76,7600,0.11418594,1.950338,1.8819234
77,7700,0.11394724,1.9484637,1.8790108
78,7800,0.11448673,1.9454992,1.8760967
79,7900,0.1140516,1.9438727,1.8737458
80,8000,0.11410042,1.9417802,1.8713787
81,8100,0.114381805,1.9395814,1.8686749
82,8200,0.11442798,1.9378959,1.8674272
83,8300,0.113965385,1.9365457,1.864463
84,8400,0.11416439,1.9348506,1.8625644
85,8500,0.114439614,1.9334158,1.8616685
86,8600,0.11432998,1.9320292,1.8592364
87,8700,0.114117034,1.9302604,1.8574424
88,8800,0.11408851,1.9295295,1.8566253
89,8900,0.114472896,1.9277213,1.8547643
90,9000,0.114430346,1.9265943,1.852904
91,9100,0.11424162,1.9259435,1.852042
92,9200,0.114169404,1.9248781,1.8506589
93,9300,0.1143981,1.9243181,1.8502245
94,9400,0.1143915,1.9230444,1.8484572
95,9500,0.11414173,1.9224552,1.8460314
96,9600,0.11425991,1.9208679,1.8460219
97,9700,0.11453454,1.9205121,1.8444861
98,9800,0.11408454,1.9191704,1.8439485
99,9900,0.11438563,1.9188646,1.84216
100,10000,0.11457675,1.9176157,1.8419639
101,10100,0.11437389,1.9169025,1.8408296
102,10200,0.114322625,1.9164333,1.8403605
103,10300,0.114307635,1.9162676,1.8384976
104,10400,0.11430719,1.9148968,1.8380178
105,10500,0.11448295,1.9152545,1.8377414
106,10600,0.11446508,1.9142822,1.8368645
107,10700,0.11434674,1.9136364,1.8359417
108,10800,0.11426173,1.9130347,1.8350688
109,10900,0.11446181,1.9132118,1.8346856
110,11000,0.1142719,1.9113891,1.8345457
111,11100,0.11439241,1.9108449,nan
112,11200,0.11442364,1.9108603,nan
113,11300,0.1145263,nan,1.832362
114,11400,0.114519134,nan,1.8316332
115,11500,0.11429516,nan,1.8313977
116,11600,0.11450218,nan,1.8319281
117,11700,0.11448041,nan,1.8307631
118,11800,0.114288755,nan,1.830176
119,11900,0.11405647,nan,1.829518
120,12000,0.11443251,nan,1.8296903
121,12100,0.114351794,nan,1.8290815
122,12200,0.11452934,nan,1.828191
123,12300,0.11461307,nan,1.8274156
124,12400,0.11438028,nan,1.8275936
125,12500,0.11436492,nan,1.8277256
126,12600,0.11430487,nan,1.8267201
127,12700,0.11429176,nan,1.8272853
128,12800,0.114566244,nan,1.8267932
129,12900,0.11463882,nan,1.8263174
130,13000,0.11447521,nan,nan
131,13100,0.114219,nan,nan
132,13200,0.1147052,nan,nan
133,13300,0.11461797,nan,nan
134,13400,0.11431185,nan,nan
135,13500,0.114459,nan,nan
136,13600,0.114610545,nan,nan
137,13700,0.11423484,nan,nan
138,13800,0.11454131,nan,nan
139,13900,0.11477734,nan,nan
140,14000,0.11447062,nan,nan
141,14100,0.11432044,nan,nan
142,14200,0.11467974,nan,nan
143,14300,0.1146719,nan,nan
144,14400,0.114754505,nan,nan
145,14500,0.114414655,nan,nan
146,14600,0.11465582,nan,nan
147,14700,0.11455918,nan,nan
148,14800,0.11444455,nan,nan
149,14900,0.11444293,nan,nan
150,15000,0.11473844,1.8995312,1.8232015
151,15100,0.11472587,1.8998303,1.8233343
152,15200,0.11455175,1.8986945,1.8251094
153,15300,0.11458971,1.9001385,1.8236314
154,15400,0.11456276,1.9000024,1.8230913
155,15500,0.114463046,1.8991573,1.8220357
156,15600,0.114252724,1.8997828,1.8236734
157,15700,0.11447097,1.8990997,1.822747
158,15800,0.1147688,1.8998321,1.8230481
159,15900,0.11444707,1.8986601,1.8232887
160,16000,0.11454748,1.8993863,1.8239028
161,16100,0.114605986,1.8991463,nan
162,16200,0.114453174,nan,1.822908
163,16300,0.11464527,nan,1.8220536
164,16400,0.114329375,nan,1.8236705
165,16500,0.114475556,nan,1.8230997
166,16600,0.114750065,nan,1.8227608
167,16700,0.11476726,nan,1.8220308
168,16800,0.11476577,nan,1.8227419
169,16900,0.114269525,nan,1.8232583
170,17000,0.114497766,nan,nan
171,17100,0.11468468,nan,nan
172,17200,0.11458651,nan,nan
173,17300,0.11461561,nan,nan
174,17400,0.11476962,nan,nan
175,17500,0.11467498,nan,nan
176,17600,0.114695325,nan,nan
177,17700,0.11469046,nan,nan
178,17800,0.11468916,nan,nan
179,17900,0.11435232,nan,nan
180,18000,0.114544354,nan,nan
181,18100,0.11440981,nan,nan
182,18200,0.11467733,nan,nan
183,18300,0.11464695,nan,nan
184,18400,0.1145181,nan,1.8244029
185,18500,0.11469873,nan,1.8241547
186,18600,0.114795685,nan,1.8245429
187,18700,0.11465292,1.8978235,1.823776
188,18800,0.114734255,1.8980339,1.8240746
189,18900,0.11462748,1.8987352,1.8250437
190,19000,0.11478226,1.8981478,1.8251308
191,19100,0.11487847,1.8982861,1.8246089
192,19200,0.114674754,1.8985585,1.8250968
193,19300,0.1148006,1.8989055,1.8253415
194,19400,0.11454737,1.8978829,1.8260559
195,19500,0.11443699,1.9013062,1.8273141
196,19600,0.11474134,1.8983126,1.8249682
197,19700,0.11471718,1.898332,1.8250258
198,19800,0.11465878,1.8977787,1.8246114
199,19900,0.114738725,1.8987505,1.8260269
