,Iteration,Loss,Train_Loss,entropy
0,0,4.084344,3.5516148,47.61981
1,100,7.209588,0.116417706,44.78581
2,200,7.27427,0.10664206,38.570297
3,300,7.3077426,0.10327883,33.88283
4,400,7.3091264,0.10130051,30.815289
5,500,7.297732,0.09982761,28.86022
6,600,7.289874,0.09882942,27.272305
7,700,7.254752,0.09795165,26.167807
8,800,7.2273803,0.09727248,25.302866
9,900,7.165375,0.096645385,24.451218
10,1000,6.9980946,0.09599736,23.696115
11,1100,6.6684175,0.09491278,22.816814
12,1200,6.1141944,0.09370917,21.522018
13,1300,4.046825,0.08838277,17.75458
14,1400,2.5425947,0.08629804,11.545836
15,1500,2.3076856,0.08500882,9.986708
16,1600,2.2029545,0.08422602,9.546108
17,1700,2.012804,0.08350292,8.674511
18,1800,1.9481983,0.08337609,8.124518
19,1900,1.9387282,0.0830384,7.953776
20,2000,1.93394,0.08303588,7.9028187
21,2100,1.9267528,0.08295084,7.868509
22,2200,1.9196886,0.08285161,7.8357134
23,2300,1.903625,0.08293725,7.798779
24,2400,1.8895205,0.08279475,7.7572937
25,2500,1.8730682,0.082678534,7.721153
26,2600,1.8651474,0.082773395,7.677107
27,2700,1.8671598,0.08278388,7.631808
28,2800,1.8542128,0.0829447,7.5243263
29,2900,1.8400221,0.083055794,7.381634
30,3000,1.846969,0.08292649,7.338446
31,3100,1.8554436,0.08267236,7.34032
32,3200,1.8535767,0.08273333,7.3380833
33,3300,1.8447407,0.08280213,7.3343606
34,3400,1.8457295,0.08290513,7.3322988
35,3500,1.8458593,0.082829796,7.331526
36,3600,1.8447049,0.08267578,7.326138
37,3700,1.8375821,0.08279643,7.322978
38,3800,1.8339975,0.08279702,7.3181896
39,3900,1.8349469,0.082716055,7.3168926
40,4000,1.8347176,0.08263062,7.314693
41,4100,1.8386974,0.08267322,7.3165627
42,4200,1.8369424,0.08264224,7.3150253
43,4300,1.8322066,0.082632035,7.315934
44,4400,1.827786,0.08255791,7.3145866
45,4500,1.8211845,0.08264563,7.3105636
46,4600,1.8167001,0.08256683,7.308552
47,4700,1.8153384,0.082516976,7.306919
48,4800,1.8158406,0.08249171,7.30821
49,4900,1.8135087,0.08263209,7.3075724
50,5000,1.8133428,0.082427606,7.304524
51,5100,1.8143741,0.082498126,7.303929
52,5200,1.8128796,0.08238169,7.302129
53,5300,1.8157984,0.082522154,7.300963
54,5400,1.8115063,0.08243973,7.2960706
55,5500,1.811893,0.082462855,7.2909765
56,5600,1.8089997,0.08241067,7.28669
57,5700,1.811253,0.082349196,7.2880144
58,5800,1.8103116,0.08247917,7.289922
59,5900,1.8118508,0.08239165,7.291737
60,6000,1.8086745,0.08224051,7.290855
61,6100,1.8077071,0.082256176,7.290256
62,6200,1.8098736,0.08227883,7.289188
63,6300,1.8084365,0.08234499,7.288056
64,6400,1.8093426,0.08229696,7.2874155
65,6500,1.8076746,0.08229442,7.286982
66,6600,1.8057995,0.08243781,7.286205
67,6700,1.8076015,0.082191244,7.2840466
68,6800,1.8064234,0.08227408,7.284248
69,6900,1.8057287,0.08227994,7.2816567
70,7000,1.8062009,0.082334206,7.2811174
71,7100,1.8053533,0.08231126,7.280304
72,7200,1.8022269,0.082295746,7.2797513
73,7300,1.8074217,0.08217592,7.28038
74,7400,1.8030304,0.08233241,7.2798314
75,7500,1.8080772,0.0822737,7.2812467
76,7600,1.8066661,0.08224385,7.2813296
77,7700,1.8045056,0.08220393,7.281039
78,7800,1.8037925,0.082236305,7.2825723
79,7900,1.8048582,0.08236683,7.281888
80,8000,1.804588,0.082196094,7.281573
81,8100,1.8025374,0.0822405,7.280914
82,8200,1.8056118,0.08227881,7.2803373
83,8300,1.8065407,0.08224755,7.281869
84,8400,1.8075035,0.082269594,7.282062
85,8500,1.8069359,0.08223471,7.2818527
86,8600,1.806516,0.08224076,7.2811913
87,8700,1.8052721,0.08237138,7.282171
88,8800,1.8091476,0.08226895,7.2818995
89,8900,1.8041875,0.08220058,7.2809663
90,9000,1.8046145,0.08210331,7.280388
91,9100,1.8045219,0.08215817,7.281764
92,9200,1.8072623,0.08219013,7.281733
93,9300,1.8075373,0.08227447,7.2833877
94,9400,1.8043332,0.08225963,7.283208
95,9500,1.8023041,0.08228537,7.2839804
96,9600,1.8042479,0.08224566,7.28268
97,9700,1.8064215,0.08226553,7.2833877
98,9800,1.8074726,0.08218367,7.2839375
99,9900,1.805016,0.082202464,7.2831593
