,Iteration,Loss,Train_Loss,entropy
0,0,4.1141148,3.6785123,47.694424
1,100,6.4920106,0.1502207,47.104355
2,200,3.044152,0.114990376,37.391727
3,300,0.7154717,0.09022107,15.104144
4,400,0.4744239,0.083211556,10.219863
5,500,0.44599298,0.08263426,9.208425
6,600,0.41914305,0.082772,8.026118
7,700,0.41821116,0.08244995,7.979654
8,800,0.41672254,0.08218676,7.9802947
9,900,0.41704735,0.08201104,7.9801636
10,1000,0.41801977,0.081888445,7.9801807
11,1100,0.41972843,0.0817667,7.9804564
12,1200,0.4204575,0.081729956,7.9805074
13,1300,0.42074206,0.08169322,7.980565
14,1400,0.42216682,0.081615366,7.980879
15,1500,0.4226069,0.08164062,7.980987
16,1600,0.42364404,0.08155123,7.9809775
17,1700,0.42477158,0.08149132,7.9809513
18,1800,0.42488903,0.08150409,7.9809284
19,1900,0.4254896,0.08154069,7.9808407
20,2000,0.42556494,0.08154891,7.9808292
21,2100,0.42552188,0.08155712,7.980789
22,2200,0.42594492,0.081377015,7.980904
23,2300,0.42637974,0.08141687,7.98097
24,2400,0.42529804,0.08150676,7.981085
25,2500,0.42610368,0.081462786,7.981252
26,2600,0.42577878,0.08137837,7.981225
27,2700,0.42566398,0.081518814,7.981231
28,2800,0.42632797,0.081377834,7.981335
29,2900,0.42703736,0.08145243,7.9812593
30,3000,0.42813385,0.081486054,7.981178
31,3100,0.42762944,0.081364594,7.981351
32,3200,0.42746556,0.08129731,7.981189
33,3300,0.42623365,0.0814125,7.981221
34,3400,0.42753628,0.08133821,7.981354
35,3500,0.4289643,0.08137904,7.9812803
36,3600,0.4268839,0.08129707,7.9812765
37,3700,0.42869815,0.08138752,7.981242
38,3800,0.4286211,0.08134774,7.9812937
39,3900,0.42899373,0.081565924,7.9811697
40,4000,0.42787084,0.08142397,7.981302
41,4100,0.4291531,0.08143913,7.981231
42,4200,0.42962876,0.08145897,7.9812803
43,4300,0.42881146,0.081366755,7.9812503
44,4400,0.42885646,0.08142653,7.98132
45,4500,0.42937416,0.08140039,7.981541
46,4600,0.43011847,0.08136022,7.9812937
47,4700,0.42674154,0.081335396,7.981395
48,4800,0.4285253,0.081380665,7.981305
49,4900,0.4288698,0.0814119,7.9812975
50,5000,0.42766953,0.08135453,7.981111
51,5100,0.42685983,0.08125605,7.9812937
52,5200,0.4294207,0.08146983,7.9813523
53,5300,0.42742035,0.08128697,7.9811583
54,5400,0.42928493,0.081406474,7.981324
55,5500,0.42734793,0.08129976,7.9813523
56,5600,0.42869416,0.08140345,7.9812856
57,5700,0.42730474,0.081280015,7.981227
58,5800,0.42661595,0.08138077,7.981326
59,5900,0.42742115,0.08140666,7.981311
60,6000,0.42854688,0.08133612,7.9813604
61,6100,0.4282371,0.081310004,7.9813886
62,6200,0.42840365,0.08137596,7.9812098
63,6300,0.4288263,0.081397876,7.9812765
64,6400,0.42772412,0.08137368,7.981221
65,6500,0.42825285,0.081288464,7.981414
66,6600,0.42769316,0.08127343,7.9813166
67,6700,0.42840362,0.08139951,7.9813523
68,6800,0.42865244,0.08128267,7.9813166
69,6900,0.42813727,0.081309095,7.9811244
70,7000,0.4283502,0.08133606,7.9812593
71,7100,0.42811215,0.081335,7.9812956
72,7200,0.42867982,0.08121653,7.9812593
73,7300,0.42750928,0.08136991,7.9812365
74,7400,0.4295654,0.0812927,7.981229
75,7500,0.42603204,0.08124805,7.9811645
76,7600,0.4274438,0.081342176,7.9811373
77,7700,0.42837018,0.08122719,7.981134
78,7800,0.42993322,0.081319116,7.981113
79,7900,0.4284977,0.08141315,7.981102
80,8000,0.42831677,0.081306554,7.9811473
81,8100,0.42828828,0.08132421,7.981214
82,8200,0.4279585,0.08132871,7.9810405
83,8300,0.42782632,0.081276916,7.9812384
84,8400,0.429963,0.081359126,7.9811664
85,8500,0.4281516,0.081369944,7.981246
86,8600,0.4292278,0.081321776,7.9811625
87,8700,0.4285936,0.08127054,7.981354
88,8800,0.4282893,0.08130971,7.981227
89,8900,0.42819148,0.08136747,7.9812675
90,9000,0.4282985,0.08129275,7.981328
91,9100,0.42794907,0.08136476,7.981356
92,9200,0.42975995,0.08127806,7.981524
93,9300,0.42825443,0.08132177,7.9815016
94,9400,0.4280002,0.08133601,7.981311
95,9500,0.42829555,0.081260465,7.981444
96,9600,0.42782277,0.081288524,7.9815164
97,9700,0.42798352,0.08138406,7.981756
98,9800,0.42748305,0.081310436,7.9812846
99,9900,0.42599335,0.08132334,7.9815583
100,10000,0.42888752,0.08136415,7.981431
101,10100,0.4289911,0.08130925,7.9815087
102,10200,0.431155,0.08140499,7.981583
103,10300,0.4274184,0.081320755,7.9815946
104,10400,0.42846525,0.08126698,7.981631
105,10500,0.42866233,0.081364706,7.981697
106,10600,0.42775083,0.08129726,7.9816437
107,10700,0.42713496,0.08127813,7.981771
108,10800,0.42793614,0.081280306,7.981893
109,10900,0.4295191,0.08132623,7.9817367
110,11000,0.42685345,0.081355914,7.9817863
111,11100,0.4276366,0.08141112,7.981855
112,11200,0.42796642,0.08133723,7.982068
113,11300,0.42772397,0.081302956,7.981703
114,11400,0.4282973,0.08129315,7.9817104
115,11500,0.42851418,0.08124829,7.9815845
116,11600,0.42989194,0.08134679,7.9817753
117,11700,0.42808926,0.08137963,7.981573
118,11800,0.42733404,0.08121921,7.981863
119,11900,0.42708364,0.081331946,7.9823194
120,12000,0.42780867,0.081279196,7.9818606
121,12100,0.42806524,0.081334926,7.9821653
122,12200,0.42888543,0.08126639,7.9818854
123,12300,0.4310878,0.08133955,7.982182
124,12400,0.4280668,0.08132512,7.9822927
125,12500,0.42880577,0.081256956,7.981552
126,12600,0.42839956,0.08132285,7.9819345
127,12700,0.42858112,0.08127598,7.9819536
128,12800,0.4293099,0.0813277,7.982127
129,12900,0.42752415,0.081328094,7.9817924
130,13000,0.42779568,0.08131881,7.982106
131,13100,0.4290232,0.08122931,7.9819336
132,13200,0.42771292,0.08121881,7.9820113
133,13300,0.42906335,0.081331,7.9823575
134,13400,0.42789996,0.08125489,7.982171
135,13500,0.4298009,0.08130291,7.982116
136,13600,0.42887592,0.08125392,7.981931
137,13700,0.42804477,0.08135783,7.9819345
138,13800,0.4267017,0.08133335,7.9818416
139,13900,0.42885184,0.08133018,7.981783
140,14000,0.4278392,0.081269816,7.9818
141,14100,0.42731276,0.081262514,7.982097
142,14200,0.42948902,0.08135805,7.9818153
143,14300,0.42806587,0.08132018,7.9823785
144,14400,0.42810535,0.08131998,7.982053
145,14500,0.42677778,0.08137894,7.982344
146,14600,0.42816997,0.081313945,7.9818
147,14700,0.42797586,0.08124579,7.982529
148,14800,0.42815438,0.08133293,7.982736
149,14900,0.42744294,0.081241965,7.9822073
150,15000,0.42908302,0.08127389,7.982192
151,15100,0.42904833,0.081331685,7.9818377
152,15200,0.42866966,0.08130977,7.9820247
153,15300,0.42813483,0.08132887,7.982085
154,15400,0.42735016,0.08123221,7.9823594
155,15500,0.4285601,0.081307694,7.9823194
156,15600,0.42815545,0.0813048,7.9823728
157,15700,0.42810315,0.08133266,7.98228
158,15800,0.4283913,0.081253335,7.982297
159,15900,0.42859846,0.08125555,7.9822264
160,16000,0.42924643,0.08132583,7.982561
161,16100,0.42815542,0.08126064,7.982015
162,16200,0.42839187,0.08128134,7.982106
163,16300,0.42846906,0.08116741,7.9824147
164,16400,0.42897883,0.08132655,7.982074
165,16500,0.42714038,0.08128622,7.982435
166,16600,0.4267344,0.081296295,7.981798
167,16700,0.42766038,0.08131264,7.9823465
168,16800,0.42854288,0.08131111,7.982481
169,16900,0.42858505,0.08125795,7.9821386
170,17000,0.42836952,0.081272714,7.982097
171,17100,0.4282867,0.081272535,7.9822927
172,17200,0.42803204,0.08133906,7.981912
173,17300,0.42838696,0.081370644,7.982184
174,17400,0.42776063,0.08127306,7.98191
175,17500,0.42756176,0.081325285,7.9821444
176,17600,0.4291785,0.081349745,7.9824395
177,17700,0.42815277,0.08129438,7.9821196
178,17800,0.42664227,0.08127112,7.9824643
179,17900,0.42816547,0.0812915,7.9823403
180,18000,0.4278667,0.08132527,7.982295
181,18100,0.42852613,0.08132447,7.9821315
182,18200,0.42865285,0.081444986,7.9822927
183,18300,0.42688012,0.08126522,7.9821806
184,18400,0.42972547,0.08135193,7.982196
185,18500,0.4291902,0.08131082,7.9822717
186,18600,0.42878047,0.08131398,7.982201
187,18700,0.42884997,0.0813475,7.9825153
188,18800,0.42791182,0.081243016,7.982456
189,18900,0.42772093,0.08135001,7.982074
190,19000,0.42716256,0.081346035,7.9822283
191,19100,0.42879447,0.08128222,7.982211
192,19200,0.427341,0.08121861,7.9823747
193,19300,0.4279088,0.08128074,7.9820547
194,19400,0.42760825,0.0813165,7.9829593
