,Iteration,Loss,Proton_Entropy,Neutron_Entropy
0,0,0.92237604,84.290276,121.40822
1,100,0.122183956,84.32417,121.4165
2,200,0.0813994,84.31879,121.400635
3,300,0.07797138,84.259415,121.332985
4,400,0.075710095,84.19399,121.27149
5,500,0.07326515,84.12986,121.222115
6,600,0.070583805,84.069626,121.18403
7,700,0.06767939,84.01433,121.15676
8,800,0.0645006,83.96546,121.139725
9,900,0.061245836,83.923676,121.13383
10,1000,0.057950553,83.88903,121.13781
11,1100,0.054486893,83.86135,121.14988
12,1200,0.050896417,83.8388,121.165016
13,1300,0.04726394,83.81726,121.17699
14,1400,0.04371479,83.790764,121.17311
15,1500,0.040102944,83.74611,121.133484
16,1600,0.03640116,83.66102,121.031
17,1700,0.032874305,83.510315,120.82681
18,1800,0.029504927,83.255486,120.45784
19,1900,0.026306443,82.8404,119.83761
20,2000,0.023293916,82.1752,118.844315
21,2100,0.0207558,81.15628,117.31403
22,2200,0.018695302,79.64169,115.04301
23,2300,0.01689389,77.465195,111.74568
24,2400,0.015325206,74.4254,107.09743
25,2500,0.014088639,70.367645,100.75548
26,2600,0.013014626,65.168465,92.487885
27,2700,0.012109056,58.804688,82.267685
28,2800,0.011339649,51.513123,70.5694
29,2900,0.010851606,43.62539,58.00262
30,3000,0.010432396,35.718075,45.713314
31,3100,0.010082973,28.397573,34.72724
32,3200,0.009763437,22.170736,25.774204
33,3300,0.009464803,17.236376,19.042284
34,3400,0.009247201,13.5163555,14.251192
35,3500,0.009107565,10.818927,10.978236
36,3600,0.008894757,8.915726,8.795373
37,3700,0.008742777,7.5858607,7.3459554
38,3800,0.008625188,6.655427,6.379371
39,3900,0.008560469,6.003774,5.732464
40,4000,0.008463192,5.551605,5.2961698
41,4100,0.008269892,5.2323227,4.993759
42,4200,0.008183356,4.9975123,4.783765
43,4300,0.008145282,4.8349285,4.637194
44,4400,0.008180947,4.717904,4.5370145
45,4500,0.008138329,4.6355247,4.4692926
46,4600,0.008122429,4.567433,4.405898
47,4700,0.008100229,4.515684,4.3567295
48,4800,0.008095183,4.4686265,4.316315
49,4900,0.00807439,4.4250903,4.2811084
50,5000,0.008003425,4.395074,4.2482905
51,5100,0.0079885125,4.3656893,4.218108
52,5200,0.0079648495,4.330659,4.192388
53,5300,0.007939021,4.307716,4.1702547
54,5400,0.007935605,4.2879806,4.1501884
55,5500,0.007948175,4.269591,4.13697
56,5600,0.007949345,4.2519016,4.1263947
57,5700,0.007916105,4.2376094,4.1144834
58,5800,0.007913753,4.220455,4.098288
59,5900,0.0077959327,4.204423,4.084743
60,6000,0.007775437,4.1913347,4.0751004
61,6100,0.007765123,4.1788373,4.0633593
62,6200,0.0077739563,4.168311,4.0536814
63,6300,0.007723236,4.15888,4.0469036
64,6400,0.00768641,4.148139,4.0417943
65,6500,0.007581543,4.1413283,4.0366673
