,Iteration,Loss,Train_Loss,a_entropy,b_entropy
0,0,4.132941,3.5449991,48.06608,48.06608
1,100,7.499174,0.09886755,46.800518,46.800518
2,200,7.406912,0.089419134,44.23207,44.23207
3,300,7.3139772,0.08618051,41.01223,41.01223
4,400,7.180251,0.084391855,38.120598,38.120598
5,500,7.035005,0.083165206,35.662384,35.662384
6,600,6.7171206,0.081968114,33.481083,33.481083
7,700,6.332097,0.08066232,31.41361,31.41361
8,800,5.492417,0.07865148,28.744888,28.744888
9,900,4.502846,0.07667713,25.507576,25.507576
10,1000,3.2993133,0.0735543,21.813734,21.813734
11,1100,1.8516102,0.069542795,15.815902,15.815902
12,1200,1.3273242,0.067543045,12.718922,12.718922
13,1300,1.1534256,0.06623334,12.019007,12.019007
14,1400,0.8033289,0.06287559,10.909991,10.909991
15,1500,0.6807058,0.06199929,9.836884,9.836884
16,1600,0.6716475,0.061810724,9.632905,9.632905
17,1700,0.6731049,0.061669514,9.566251,9.566251
18,1800,0.6761722,0.061639123,9.503974,9.503974
19,1900,0.66892844,0.061652496,9.36526,9.36526
20,2000,0.64174265,0.06191449,8.9515705,8.9515705
21,2100,0.57471824,0.061970614,8.033397,8.033397
22,2200,0.57462615,0.06186241,8.010126,8.010126
23,2300,0.574098,0.06181896,8.009174,8.009174
24,2400,0.57657975,0.06185997,8.008104,8.008104
25,2500,0.57760966,0.06184205,8.001865,8.001865
26,2600,0.57786995,0.061787006,7.99845,7.99845
27,2700,0.5785818,0.061834678,7.9957557,7.9957557
28,2800,0.57849675,0.061747804,7.994587,7.994587
29,2900,0.5772725,0.061690465,7.995088,7.995088
30,3000,0.5760091,0.061643556,7.993596,7.993596
31,3100,0.57540643,0.06170401,7.994781,7.994781
32,3200,0.5776876,0.061856728,7.9953704,7.9953704
33,3300,0.57720923,0.061726175,7.9954715,7.9954715
34,3400,0.57672954,0.061684616,7.996087,7.996087
35,3500,0.57800376,0.06170982,7.9949336,7.9949336
36,3600,0.57859737,0.06170043,7.9939218,7.9939218
37,3700,0.5789529,0.061678894,7.993829,7.993829
38,3800,0.5799365,0.061553683,7.993329,7.993329
39,3900,0.5791617,0.061749272,7.991965,7.991965
40,4000,0.5778266,0.06163256,7.9904137,7.9904137
41,4100,0.57890165,0.061626695,7.986604,7.986604
42,4200,0.5788544,0.061732654,7.981573,7.981573
43,4300,0.5788512,0.06166933,7.979768,7.979768
44,4400,0.57889813,0.06165202,7.9779778,7.9779778
45,4500,0.5795788,0.061669923,7.9757547,7.9757547
46,4600,0.57848114,0.061595067,7.9736724,7.9736724
47,4700,0.5783005,0.06155944,7.973108,7.973108
48,4800,0.58080995,0.06172805,7.973214,7.973214
49,4900,0.5782704,0.0615919,7.972461,7.972461
50,5000,0.5788237,0.061704803,7.9723344,7.9723344
51,5100,0.579088,0.061564866,7.9723706,7.9723706
52,5200,0.57802886,0.061710395,7.970447,7.970447
53,5300,0.57829237,0.061625686,7.96683,7.96683
54,5400,0.58024913,0.061671916,7.9646072,7.9646072
55,5500,0.5800901,0.06155666,7.9635077,7.9635077
56,5600,0.57997525,0.061729036,7.96291,7.96291
57,5700,0.58041364,0.061634608,7.963033,7.963033
58,5800,0.5779643,0.061573457,7.962714,7.962714
59,5900,0.57911384,0.06169626,7.962821,7.962821
60,6000,0.5802027,0.06166863,7.962714,7.962714
61,6100,0.57902604,0.061693028,7.9621925,7.9621925
62,6200,0.57862794,0.061693795,7.961697,7.961697
63,6300,0.5789669,0.06152967,7.9612713,7.9612713
64,6400,0.577876,0.061615348,7.9607196,7.9607196
65,6500,0.57813895,0.061605368,7.960308,7.960308
66,6600,0.5798425,0.06159113,7.9602394,7.9602394
67,6700,0.5787444,0.061593607,7.9599185,7.9599185
68,6800,0.5781777,0.06171485,7.959516,7.959516
69,6900,0.57726675,0.06159752,7.959548,7.959548
70,7000,0.57909876,0.061623555,7.95971,7.95971
71,7100,0.5800662,0.06165771,7.959423,7.959423
72,7200,0.5799355,0.06148254,7.9589944,7.9589944
73,7300,0.578707,0.06161355,7.959188,7.959188
74,7400,0.57874906,0.06165149,7.9589643,7.9589643
75,7500,0.57853013,0.061581653,7.9590344,7.9590344
76,7600,0.5803223,0.061696615,7.9592543,7.9592543
77,7700,0.5784441,0.06151719,7.959006,7.959006
78,7800,0.57880574,0.06159067,7.9589696,7.9589696
79,7900,0.5780249,0.061661594,7.958607,7.958607
80,8000,0.57885677,0.061526284,7.958641,7.958641
81,8100,0.579915,0.061567638,7.958894,7.958894
82,8200,0.5784583,0.061614376,7.958769,7.958769
83,8300,0.57717085,0.061580583,7.958427,7.958427
84,8400,0.5795217,0.061626576,7.9588404,7.9588404
85,8500,0.5778259,0.061584614,7.958562,7.958562
86,8600,0.57955456,0.061727546,7.9587364,7.9587364
87,8700,0.57750136,0.06163027,7.958474,7.958474
88,8800,0.5787846,0.06154125,7.958245,7.958245
89,8900,0.5766614,0.06157444,7.958349,7.958349
90,9000,0.57854116,0.06155156,7.958619,7.958619
91,9100,0.57831544,0.061520096,7.9591613,7.9591613
92,9200,0.57756823,0.061524503,7.9588504,7.9588504
93,9300,0.57865006,0.061574794,7.9583473,7.9583473
94,9400,0.5787021,0.06149112,7.9580746,7.9580746
95,9500,0.57734525,0.061560437,7.958465,7.958465
96,9600,0.5783122,0.061624847,7.9584007,7.9584007
97,9700,0.5774703,0.06157803,7.958575,7.958575
98,9800,0.5791459,0.061646327,7.958313,7.958313
99,9900,0.5793783,0.06161092,7.958706,7.958706
