,Iteration,Loss,PCA_Loss,Proton_Entropy,Neutron_Entropy
0,0,0.9782504,0.975836,49.107384,53.06915
1,100,0.3603775,0.48773506,48.99849,53.08894
2,200,0.19583163,0.340332,48.87283,53.12404
3,300,0.17399622,0.31804958,48.76654,53.07487
4,400,0.15615594,0.29160488,48.631565,53.00082
5,500,0.13246612,0.25977182,48.45804,52.900936
6,600,0.107668124,0.22699499,48.252747,52.768326
7,700,0.084501326,0.19743252,48.02017,52.59546
8,800,0.06448987,0.16779305,47.749073,52.39708
9,900,0.050576787,0.1422983,47.43511,52.184963
10,1000,0.0420443,0.12135422,47.105682,51.948917
11,1100,0.036528334,0.10387164,46.76069,51.698032
12,1200,0.032055058,0.08897729,46.396244,51.411987
13,1300,0.028611824,0.07663059,45.996624,51.087112
14,1400,0.025928648,0.06649373,45.566635,50.735687
15,1500,0.02390099,0.0584354,45.10856,50.33524
16,1600,0.022133099,0.051562745,44.61548,49.881924
17,1700,0.020461544,0.04587415,44.093918,49.36082
18,1800,0.0191066,0.041232005,43.53819,48.76725
19,1900,0.017776418,0.03738763,42.96097,48.091904
20,2000,0.016511459,0.034249984,42.345444,47.31972
21,2100,0.015222085,0.031154338,41.71607,46.418095
22,2200,0.014186505,0.028435133,41.03438,45.413364
23,2300,0.013191988,0.026135514,40.316544,44.27927
24,2400,0.012167987,0.02427033,39.540512,43.00792
25,2500,0.0113656,0.022516394,38.71786,41.57279
26,2600,0.010698973,0.02128588,37.851383,39.971546
27,2700,0.010035589,0.020284057,36.922386,38.22729
28,2800,0.009550775,0.019739967,35.93332,36.297676
29,2900,0.009004821,0.018790247,34.89195,34.19622
30,3000,0.008549364,0.018251684,33.75912,31.993395
31,3100,0.008217619,0.017812202,32.570408,29.723413
32,3200,0.0077222046,0.017296014,31.339573,27.380672
33,3300,0.007339157,0.016758252,30.02483,25.105833
34,3400,0.0069933147,0.016429188,28.675097,22.89775
35,3500,0.006703849,0.01614213,27.26564,20.843918
36,3600,0.006363746,0.015788224,25.822739,18.988682
37,3700,0.006068681,0.015490522,24.430206,17.287018
38,3800,0.005846649,0.015406187,22.997303,15.805483
39,3900,0.0056284475,0.015373658,21.582592,14.485559
40,4000,0.0054595377,0.014936954,20.214249,13.369147
41,4100,0.0053069536,0.014987576,18.92185,12.414015
42,4200,0.00511324,0.014590062,17.639652,11.58988
43,4300,0.004958841,0.014743092,16.517721,10.909496
44,4400,0.0047997413,0.014340399,15.405103,10.345078
45,4500,0.0047067436,0.014905542,14.448242,9.853865
46,4600,0.0044926265,0.01423321,13.6149645,9.492495
47,4700,0.0043909126,0.014128026,12.79744,9.186437
48,4800,0.004296569,0.013986362,12.171644,8.92042
49,4900,0.0042216345,0.013894814,11.571161,8.707521
50,5000,0.0041466053,0.013780089,11.04224,8.528732
51,5100,0.0040699956,0.013741946,10.603085,8.379831
52,5200,0.0039433786,0.013579905,10.198675,8.263688
53,5300,0.0038540068,0.013522945,9.856919,8.163056
54,5400,0.0038022564,0.013437723,9.587706,8.06476
55,5500,0.0036865433,0.013433619,9.344454,7.989673
56,5600,0.003697147,0.013423113,9.125209,7.9201875
57,5700,0.003593904,0.013354051,8.900109,7.871554
58,5800,0.003547147,0.013241072,8.769097,7.790853
59,5900,0.003490287,0.013211804,8.617128,7.733196
60,6000,0.003461257,0.013117706,8.469139,7.7007847
61,6100,0.0033712063,0.01356483,8.392996,7.6411753
62,6200,0.0032929939,0.0130751515,8.290538,7.6232243
63,6300,0.0033290214,0.012988003,8.217819,7.593776
64,6400,0.0032524932,0.013022308,8.16162,7.549899
65,6500,0.0032631268,0.013028316,8.1015835,7.512639
66,6600,0.0032990384,0.012852497,8.0538435,7.48014
67,6700,0.0032375471,0.012742147,7.9868197,7.454596
68,6800,0.0031944462,0.012739789,7.984124,7.419172
69,6900,0.0031532003,0.012862353,7.8721213,7.3826003
70,7000,0.0031589747,0.012773248,7.828866,7.309581
71,7100,0.0031423427,0.01274076,7.8161297,7.27852
72,7200,0.0031145087,0.012812808,7.795885,7.2423134
73,7300,0.0030873097,0.012820491,7.784297,7.2134223
74,7400,0.0030846149,0.012939085,7.669544,7.182726
75,7500,0.002988335,0.012583574,7.7300563,7.1402726
76,7600,0.0030274736,0.012549251,7.6860538,7.121298
77,7700,0.0030027293,0.0124887405,7.6171093,7.090848
78,7800,0.0029332538,0.012410872,7.633686,7.0581455
79,7900,0.002920172,0.012588061,7.622076,7.0357037
80,8000,0.0029426056,0.012341272,7.561192,7.018137
81,8100,0.0028727995,0.014139022,7.5729237,6.992206
82,8200,0.0028702107,0.012530315,7.4588346,6.9704514
