,Iteration,Loss,Proton_Entropy,Neutron_Entropy
153,15300,29.322031,4.108055,4.4576025
154,15400,29.331074,4.1050663,4.4552083
155,15500,29.385714,4.1027613,4.4538126
156,15600,29.285479,4.101099,4.4525805
157,15700,29.342098,4.099353,4.450916
158,15800,29.41901,4.097039,4.450004
159,15900,29.309813,4.096281,4.4487095
160,16000,29.331,4.094532,4.4466147
161,16100,29.362797,4.09299,4.4457455
162,16200,29.287218,4.0929523,4.4449368
163,16300,29.341267,4.090501,4.443224
164,16400,29.361858,4.0893574,4.4416976
165,16500,29.267717,4.089795,4.44187
166,16600,29.349142,4.0874214,4.4391613
167,16700,29.44576,4.086109,4.437884
168,16800,29.342623,4.0863304,4.4380865
169,16900,29.279049,4.0855865,4.4368296
170,17000,29.32059,4.084385,4.436888
171,17100,29.300688,4.0830536,4.436512
172,17200,29.299997,4.0832076,4.437519
173,17300,29.31485,4.0807033,4.4346523
174,17400,29.343895,4.081119,4.4355993
175,17500,29.307365,4.0791917,4.433308
176,17600,29.323284,4.077966,4.4312787
177,17700,29.37426,4.0762362,4.4301157
178,17800,29.28502,4.076976,4.4298615
179,17900,29.409998,4.074383,4.4275537
180,18000,29.303371,4.0738297,4.4281106
181,18100,29.371815,4.0718284,4.426301
182,18200,29.257582,4.0718293,4.4267235
183,18300,29.28619,4.069836,4.4252906
184,18400,29.254547,4.070083,4.425114
185,18500,29.230108,4.0676875,4.4240975
186,18600,29.29473,4.064903,4.423005
187,18700,29.26837,4.063278,4.421886
188,18800,29.17526,4.0622525,4.4202743
189,18900,29.140617,4.0609403,4.419561
190,19000,29.169138,4.0598598,4.418742
191,19100,29.232077,4.057517,4.4169297
192,19200,29.205149,4.0566425,4.415895
193,19300,29.122423,4.0573497,4.4157805
194,19400,29.165714,4.0565925,4.4140015
195,19500,29.234419,4.057201,4.4150705
196,19600,29.254183,4.0538263,4.4125175
197,19700,29.205553,4.0530777,4.411363
198,19800,29.156609,4.0525146,4.4109483
199,19900,29.163713,4.0520577,4.411085
