,Iteration,Loss,Train_Loss,entropy
0,0,4.066388,3.6880121,47.702103
1,100,7.2145734,0.16793087,47.205303
2,200,6.578549,0.15329984,45.158638
3,300,6.223987,0.14862338,43.048656
4,400,5.9538,0.14557098,41.0215
5,500,5.6690993,0.14292209,38.83331
6,600,5.256366,0.14041822,36.642857
7,700,4.6556644,0.13726188,33.240276
8,800,3.771046,0.13331532,28.640804
9,900,3.0134947,0.12941559,23.677174
10,1000,2.430045,0.12458048,20.846432
11,1100,2.0339437,0.12189495,19.004131
12,1200,1.8959566,0.12088274,17.532246
13,1300,1.8150862,0.11991259,16.656523
14,1400,1.7522904,0.11975165,16.05762
15,1500,1.6745642,0.119017266,15.20571
16,1600,1.6799157,0.11861396,15.187679
17,1700,1.6767691,0.118405856,15.183544
18,1800,1.672251,0.11841839,15.178455
19,1900,1.6735339,0.11842817,15.177066
20,2000,1.6751368,0.118224785,15.179634
21,2100,1.6736977,0.11825464,15.1777315
22,2200,1.6748986,0.11814978,15.175293
23,2300,1.6783698,0.1181002,15.174848
24,2400,1.676767,0.118012816,15.173242
25,2500,1.6795532,0.11818754,15.1728945
26,2600,1.6781008,0.11810094,15.171263
27,2700,1.6793032,0.11800779,15.170734
28,2800,1.6819489,0.11803813,15.1702175
29,2900,1.685335,0.118066244,15.170934
30,3000,1.6857914,0.11813997,15.171856
31,3100,1.685105,0.118018575,15.170663
32,3200,1.6851044,0.1179606,15.17133
33,3300,1.6862546,0.118129574,15.170608
34,3400,1.6864327,0.11806234,15.170701
35,3500,1.683699,0.11811218,15.169744
36,3600,1.6848906,0.11802695,15.168713
37,3700,1.6832728,0.117960505,15.170951
38,3800,1.683673,0.11807949,15.170922
39,3900,1.6859286,0.11812659,15.169451
40,4000,1.6848228,0.117983386,15.172062
41,4100,1.6803377,0.11799839,15.168846
42,4200,1.6821473,0.11789508,15.169411
43,4300,1.6828802,0.117979094,15.172944
44,4400,1.6811857,0.11792512,15.171494
45,4500,1.6816365,0.11792766,15.174377
46,4600,1.6772802,0.11780934,15.17111
47,4700,1.6773229,0.11789405,15.168055
48,4800,1.6747059,0.11781842,15.166735
49,4900,1.6756984,0.11776895,15.167233
50,5000,1.6752101,0.11775377,15.167761
51,5100,1.6762103,0.11786801,15.167473
52,5200,1.6789285,0.1177803,15.16527
53,5300,1.6774501,0.11765648,15.160144
54,5400,1.6801758,0.11780269,15.160729
55,5500,1.6819402,0.117827445,15.158589
56,5600,1.6808063,0.11764536,15.15846
57,5700,1.682272,0.1176262,15.159964
58,5800,1.6834286,0.117555246,15.157166
59,5900,1.682128,0.11763004,15.160751
60,6000,1.6814986,0.1176155,15.159432
61,6100,1.6836786,0.11759555,15.163187
62,6200,1.6819834,0.117615215,15.162005
63,6300,1.6825289,0.11754522,15.156247
64,6400,1.6827235,0.11748171,15.156642
65,6500,1.6819881,0.11754835,15.157329
66,6600,1.6829978,0.11746639,15.156711
67,6700,1.6824576,0.11771844,15.155836
68,6800,1.6834836,0.11757437,15.153552
69,6900,1.682561,0.11752292,15.152884
70,7000,1.6849812,0.11758483,15.152924
71,7100,1.6799672,0.11741939,15.154325
72,7200,1.6805369,0.11749379,15.152863
73,7300,1.6799787,0.11753576,15.154156
74,7400,1.6810446,0.11752161,15.153574
75,7500,1.6806812,0.11752678,15.153819
76,7600,1.6814092,0.11762859,15.152548
77,7700,1.6842465,0.11739441,15.151927
78,7800,1.6832815,0.11740793,15.152534
79,7900,1.6847512,0.117544785,15.1517935
80,8000,1.6793087,0.11740456,15.152699
81,8100,1.6798568,0.11745904,15.151782
82,8200,1.6812993,0.117599785,15.152851
83,8300,1.6811452,0.11750407,15.154315
84,8400,1.6801257,0.11756174,15.153382
85,8500,1.6795832,0.11743582,15.1535845
86,8600,1.6812097,0.11740133,15.154104
87,8700,1.681944,0.117382504,15.154752
88,8800,1.6827263,0.11748221,15.154919
89,8900,1.6800343,0.11750486,15.155398
90,9000,1.6802667,0.117460504,15.154892
91,9100,1.6806384,0.11735561,15.15489
92,9200,1.6802722,0.11741062,15.154224
93,9300,1.6785469,0.11748705,15.154687
94,9400,1.6816411,0.11746849,15.156172
95,9500,1.6797788,0.11740234,15.157532
96,9600,1.6807702,0.11737415,15.1564865
97,9700,1.6817988,0.11752446,15.156972
98,9800,1.6818777,0.11734766,15.156295
99,9900,1.6795621,0.117430784,15.15705
