,Iteration,Loss,Proton_Entropy,Neutron_Entropy
0,0,0.9703711,46.451176,52.679417
1,100,0.22900589,46.49767,52.748627
2,200,0.18131432,46.516254,52.787796
3,300,0.17859948,46.45926,52.75156
4,400,0.16868821,46.37069,52.698574
5,500,0.13375725,46.265514,52.65774
6,600,0.09868732,46.12874,52.609306
7,700,0.06286312,45.949074,52.537697
8,800,0.04753417,45.74703,52.436584
9,900,0.04268679,45.536594,52.303883
10,1000,0.041361548,45.29797,52.151478
11,1100,0.039505042,45.01744,51.988255
12,1200,0.037752446,44.69295,51.791946
13,1300,0.036554385,44.325405,51.55181
14,1400,0.03566281,43.910995,51.278843
15,1500,0.035604216,43.446274,50.96441
16,1600,0.035787493,42.93265,50.60847
17,1700,0.035634387,42.363075,50.19821
18,1800,0.03596089,41.725708,49.71583
19,1900,0.035534907,41.005024,49.147896
20,2000,0.035167515,40.18486,48.46604
21,2100,0.03453848,39.247456,47.641228
22,2200,0.033520736,38.18447,46.648315
23,2300,0.032545485,36.973675,45.425827
24,2400,0.03201703,35.598007,43.895023
25,2500,0.03164577,33.9971,41.985046
26,2600,0.03071287,32.157616,39.732548
27,2700,0.029569572,30.107265,37.07634
28,2800,0.029613018,27.865803,34.009647
29,2900,0.028559385,25.490421,30.71014
30,3000,0.027615882,23.01191,27.187695
31,3100,0.026869727,20.466719,23.557503
32,3200,0.025795607,18.011213,20.027002
33,3300,0.024975449,15.639063,16.666906
34,3400,0.024384676,13.565439,13.750942
35,3500,0.023279812,11.664373,11.3044405
36,3600,0.0224079,9.923077,9.22295
37,3700,0.022076007,8.511783,7.5481157
38,3800,0.021821506,7.362527,6.3244457
39,3900,0.023222985,6.384921,5.3689404
40,4000,0.022784723,5.6423044,4.6817207
41,4100,0.02286523,5.0256634,4.1313686
42,4200,0.022642069,4.5434146,3.7209294
43,4300,0.02245016,4.1588235,3.4049582
44,4400,0.022182101,3.8589282,3.1571875
45,4500,0.021730913,3.5973704,2.9626255
46,4600,0.021300849,3.3802695,2.804517
47,4700,0.021076703,3.1948507,2.6755903
48,4800,0.020375796,3.040233,2.5720572
49,4900,0.020073349,2.9081514,2.4867735
50,5000,0.01996377,2.7958436,2.4169295
51,5100,0.01976375,2.7002618,2.3582633
52,5200,0.019534487,2.6183527,2.3094087
53,5300,0.019365782,2.5478914,2.2684946
54,5400,0.019048432,2.4874492,2.2340643
55,5500,0.018903874,2.4343207,2.205052
56,5600,0.018836223,2.3879714,2.1803758
57,5700,0.018784564,2.347215,2.1592684
58,5800,0.018615765,2.3116956,2.1410322
59,5900,0.018319672,2.280365,2.1254673
60,6000,0.018060835,2.2521563,2.1121175
61,6100,0.018026123,2.227358,2.1003222
62,6200,0.018088542,2.2050292,2.0894449
63,6300,0.018080948,2.1852856,2.0816317
64,6400,0.017981041,2.167797,2.074271
65,6500,0.017785659,2.1517534,2.0664885
66,6600,0.017600406,2.137443,2.0594668
67,6700,0.017433245,2.1249573,2.0535417
68,6800,0.017349746,2.1137464,2.0484266
69,6900,0.017372608,2.103547,2.0438962
70,7000,0.017315958,2.09456,2.0403528
71,7100,0.017232174,2.0864117,2.0366654
72,7200,0.017188776,2.0790153,2.0332866
73,7300,0.017057545,2.0721927,2.0303304
74,7400,0.01693162,2.0660717,2.0278907
75,7500,0.01671691,2.0611124,2.0256755
76,7600,0.016587632,2.055891,2.0236323
77,7700,0.016646886,2.0513425,2.0215209
78,7800,0.016557269,2.0469024,2.0197582
79,7900,0.016647376,2.0431077,2.0181565
80,8000,0.016518418,2.0392137,2.0169756
81,8100,0.016502257,2.0355794,2.0155857
82,8200,0.016508715,2.0323827,2.0142968
83,8300,0.016485823,2.0293975,2.0131848
84,8400,0.016429601,2.0267937,2.0122018
85,8500,0.016397946,2.0242376,2.011348
86,8600,0.01646333,2.0220008,2.0105526
87,8700,0.016422283,2.01979,2.0098724
88,8800,0.016373321,2.017985,2.0091844
89,8900,0.016356813,2.0160644,2.0085387
90,9000,0.016353538,2.014584,2.007884
91,9100,0.016288923,2.0129035,2.0073318
92,9200,0.01631984,2.0112665,2.006802
93,9300,0.016313206,2.0100815,2.0063097
94,9400,0.016267028,2.0087504,2.0058656
95,9500,0.016318643,2.0074782,2.0054371
96,9600,0.016251687,2.0064974,2.0050945
97,9700,0.016345454,2.0054934,2.0047321
98,9800,0.016331527,2.0044441,2.0043788
99,9900,0.016384408,2.0033164,2.0040572
100,10000,0.0164095,2.0024598,2.0037427
101,10100,0.016365735,2.00164,2.0034893
102,10200,0.016321173,2.0007255,2.003265
103,10300,0.016376477,2.0001295,2.0030386
104,10400,0.01643736,1.9995142,2.0028114
105,10500,0.01643993,1.9990093,2.0026426
106,10600,0.016463565,1.9983875,2.0024712
107,10700,0.01641859,1.9977921,2.0022511
108,10800,0.016402598,1.9972252,2.0021389
109,10900,0.016382653,1.9965045,2.0019817
110,11000,0.016405039,1.9960074,2.00181
111,11100,0.016420294,1.9955932,2.0016773
112,11200,0.016377952,1.9952804,2.001591
113,11300,0.016407164,1.9948645,2.0014324
114,11400,0.01636521,1.9944557,2.0013144
115,11500,0.0163596,1.9941285,2.0011854
116,11600,0.016338736,1.993952,2.0010986
117,11700,0.01633579,1.9935706,2.0010047
118,11800,0.01629548,1.993303,2.000962
119,11900,0.016317721,1.9930338,2.0009577
120,12000,0.016303975,1.992804,2.0008376
121,12100,0.01627027,1.9926298,2.0007691
122,12200,0.01630541,1.992675,2.0007296
123,12300,0.016283246,1.992718,2.0006952
124,12400,0.016310882,1.9924502,2.0006456
125,12500,0.01630036,1.9922458,2.0005846
126,12600,0.016313924,1.9920725,2.00059
127,12700,0.016347205,1.9917638,2.0005472
128,12800,0.016371913,1.9915406,2.0004892
129,12900,0.016346188,1.9912256,2.0004961
130,13000,0.016405245,1.9910772,2.000429
131,13100,0.01637322,1.9909056,2.0003464
132,13200,0.016411956,nan,2.000284
133,13300,0.016461577,nan,2.0002627
134,13400,0.01644224,nan,2.0002847
135,13500,0.016478732,nan,nan
136,13600,0.016475305,nan,nan
137,13700,0.016494563,nan,nan
138,13800,0.016532358,nan,nan
139,13900,0.016496267,nan,nan
140,14000,0.016454993,nan,nan
141,14100,0.016478734,nan,nan
142,14200,0.016498525,nan,nan
143,14300,0.016482506,nan,nan
144,14400,0.016507095,nan,nan
145,14500,0.016499255,nan,nan
146,14600,0.016504996,nan,nan
147,14700,0.016461758,nan,nan
148,14800,0.016490303,nan,nan
149,14900,0.016496686,nan,nan
150,15000,0.016502984,nan,nan
151,15100,0.016522335,nan,nan
152,15200,0.016566843,nan,nan
153,15300,0.016560096,nan,nan
154,15400,0.01658414,nan,nan
155,15500,0.016540455,nan,nan
156,15600,0.016570931,nan,nan
157,15700,0.016579667,nan,nan
158,15800,0.016663466,nan,nan
159,15900,0.016595881,nan,nan
160,16000,0.016625818,nan,nan
161,16100,0.016627327,nan,nan
162,16200,0.016623642,nan,nan
163,16300,0.016640188,nan,nan
164,16400,0.016621409,nan,nan
165,16500,0.016644856,nan,nan
166,16600,0.016657747,nan,nan
167,16700,0.01666814,nan,nan
168,16800,0.016672648,nan,nan
169,16900,0.016652362,nan,nan
170,17000,0.016682012,nan,nan
171,17100,0.016662773,nan,nan
172,17200,0.016650956,nan,nan
173,17300,0.016685832,nan,nan
174,17400,0.01640933,nan,nan
175,17500,0.016341487,nan,nan
176,17600,0.01631718,nan,nan
177,17700,0.016274214,nan,nan
178,17800,0.016351936,1.9865934,nan
179,17900,0.01635098,1.9870076,nan
180,18000,0.016377917,1.9870687,nan
181,18100,0.01639414,1.9872845,nan
182,18200,0.01640956,1.9871762,nan
183,18300,0.01640429,1.9871664,nan
184,18400,0.016417012,1.9871732,nan
185,18500,0.016467035,1.9876387,nan
186,18600,0.01649546,1.9874357,nan
187,18700,0.016475618,1.9874996,nan
188,18800,0.01650694,1.9875275,nan
189,18900,0.016488949,1.9875866,nan
190,19000,0.016518502,1.987493,nan
191,19100,0.016508587,1.9881643,nan
192,19200,0.01654385,1.9882592,nan
193,19300,0.016547792,1.9881635,nan
194,19400,0.016583927,1.9880632,nan
195,19500,0.016627831,1.9880526,nan
196,19600,0.016694708,1.9880215,nan
197,19700,0.016682943,1.9880644,nan
198,19800,0.016701415,1.9879744,nan
199,19900,0.016759308,1.9880085,nan
