,Iteration,Loss,Train_Loss,entropy
0,0,4.149085,3.544545,9.870189
1,100,7.4807568,0.10058353,9.870189
2,200,7.297944,0.090688504,9.870189
3,300,6.8797708,0.08660083,9.870189
4,400,6.2409987,0.08369194,9.870189
5,500,4.919418,0.079956695,9.870189
6,600,3.701658,0.07653768,9.870189
7,700,2.7845256,0.07370264,9.870189
8,800,1.8654667,0.070362665,9.870189
9,900,1.412062,0.068839416,9.870189
10,1000,1.0578295,0.066934586,9.870189
11,1100,0.8378136,0.06503419,9.870189
12,1200,0.7531951,0.06401535,9.870189
13,1300,0.7338361,0.06369859,9.870189
14,1400,0.7331335,0.06351372,9.870189
15,1500,0.73417765,0.063375205,9.870189
16,1600,0.73117524,0.06328146,9.870189
17,1700,0.7278985,0.06322778,9.870189
18,1800,0.7266637,0.06321954,9.870189
19,1900,0.7266928,0.063237205,9.870189
20,2000,0.7241383,0.06317848,9.870189
21,2100,0.7248215,0.06318125,9.870189
22,2200,0.72433007,0.0631849,9.870189
23,2300,0.72187066,0.06320549,9.870189
24,2400,0.7198431,0.063112624,9.870189
25,2500,0.7183364,0.063175075,9.870189
26,2600,0.7148303,0.0631514,9.870189
27,2700,0.71250767,0.06306304,9.870189
28,2800,0.7121139,0.06314724,9.870189
29,2900,0.7094963,0.06303467,9.870189
30,3000,0.7088848,0.06286448,9.870189
31,3100,0.70730215,0.06298847,9.870189
32,3200,0.7066506,0.062886,9.870189
33,3300,0.7081888,0.06292067,9.870189
34,3400,0.70602703,0.06281694,9.870189
35,3500,0.7048604,0.06300515,9.870189
36,3600,0.70237935,0.06284721,9.870189
37,3700,0.70402646,0.06299715,9.870189
38,3800,0.6991067,0.062948614,9.870189
39,3900,0.696114,0.062941544,9.870189
40,4000,0.6973624,0.06294249,9.870189
41,4100,0.6989271,0.062886484,9.870189
42,4200,0.6997325,0.06295694,9.870189
43,4300,0.69923156,0.06284994,9.870189
44,4400,0.6978345,0.0629511,9.870189
45,4500,0.6981458,0.06289055,9.870189
46,4600,0.69805646,0.06287421,9.870189
47,4700,0.6956485,0.06286269,9.870189
48,4800,0.6967017,0.06286018,9.870189
49,4900,0.69573593,0.06281388,9.870189
50,5000,0.69674003,0.062946215,9.870189
51,5100,0.69753295,0.06289677,9.870189
52,5200,0.6935336,0.06278097,9.870189
53,5300,0.6942952,0.06280742,9.870189
54,5400,0.6952718,0.062869124,9.870189
55,5500,0.696045,0.062857494,9.870189
