,Iteration,Loss,Train_Loss,a_entropy,b_entropy
0,0,4.143804,3.5356781,47.864544,47.864544
1,100,7.55577,0.09948022,46.479103,46.479103
2,200,7.436214,0.089295946,43.649982,43.649982
3,300,7.3157396,0.08621106,40.471714,40.471714
4,400,6.996455,0.08376481,37.35902,37.35902
5,500,6.456781,0.08157205,33.796864,33.796864
6,600,5.7852325,0.07925058,29.924337,29.924337
7,700,4.3241205,0.07506697,25.014046,25.014046
8,800,2.3133833,0.06960479,17.840054,17.840054
9,900,1.3240985,0.06558256,12.92299,12.92299
10,1000,0.979198,0.06317868,11.598453,11.598453
11,1100,0.8775872,0.06271436,10.876882,10.876882
12,1200,0.8695583,0.062377512,10.781547,10.781547
13,1300,0.85855734,0.06211695,10.748617,10.748617
14,1400,0.855726,0.061994296,10.733628,10.733628
15,1500,0.85839343,0.06185888,10.720101,10.720101
16,1600,0.8546824,0.061840124,10.713484,10.713484
17,1700,0.8531033,0.061775494,10.701259,10.701259
18,1800,0.8523277,0.06172454,10.682211,10.682211
19,1900,0.8486276,0.06168085,10.661144,10.661144
20,2000,0.8474496,0.06171709,10.646882,10.646882
21,2100,0.8455869,0.061688963,10.640753,10.640753
22,2200,0.845651,0.061764948,10.632646,10.632646
23,2300,0.84396434,0.06173963,10.620054,10.620054
24,2400,0.8460282,0.06169573,10.613042,10.613042
25,2500,0.8453216,0.061658777,10.605474,10.605474
26,2600,0.84792763,0.06173905,10.578792,10.578792
27,2700,0.8451293,0.061904117,10.506018,10.506018
28,2800,0.822508,0.06222653,9.834197,9.834197
29,2900,0.8221625,0.062306058,9.823452,9.823452
30,3000,0.8211437,0.0620891,9.8229885,9.8229885
31,3100,0.8225872,0.062050022,9.823426,9.823426
32,3200,0.8234995,0.06212699,9.823021,9.823021
33,3300,0.81956214,0.062059157,9.822417,9.822417
34,3400,0.8207417,0.0620961,9.823008,9.823008
35,3500,0.8227785,0.06198759,9.822066,9.822066
36,3600,0.8252326,0.06199973,9.821624,9.821624
37,3700,0.8242422,0.062006056,9.821312,9.821312
38,3800,0.8257681,0.061933685,9.821418,9.821418
39,3900,0.82597584,0.061969247,9.820998,9.820998
40,4000,0.8254943,0.0619041,9.820628,9.820628
41,4100,0.82755387,0.061990455,9.820202,9.820202
42,4200,0.82584876,0.0619211,9.819849,9.819849
43,4300,0.8272534,0.06185667,9.82072,9.82072
44,4400,0.8275016,0.06193042,9.820153,9.820153
45,4500,0.8293008,0.062011514,9.820406,9.820406
46,4600,0.82898545,0.062022995,9.820596,9.820596
47,4700,0.8295816,0.062060043,9.819811,9.819811
48,4800,0.8293545,0.0619967,9.821071,9.821071
49,4900,0.82847416,0.06194087,9.820773,9.820773
50,5000,0.8283341,0.06191243,9.821016,9.821016
51,5100,0.82789594,0.061863855,9.819984,9.819984
52,5200,0.8267949,0.062060893,9.820036,9.820036
53,5300,0.82584596,0.06190379,9.818459,9.818459
54,5400,0.8266337,0.061942797,9.818544,9.818544
55,5500,0.8264182,0.061936375,9.818084,9.818084
56,5600,0.82634264,0.061939657,9.819043,9.819043
57,5700,0.82592905,0.061860424,9.8182335,9.8182335
58,5800,0.8241077,0.061936606,9.818245,9.818245
59,5900,0.8274588,0.061876085,9.819228,9.819228
60,6000,0.8260378,0.06184191,9.819286,9.819286
61,6100,0.8269318,0.06186811,9.819582,9.819582
62,6200,0.8265853,0.061839834,9.81894,9.81894
63,6300,0.8272033,0.061926104,9.81875,9.81875
64,6400,0.82684773,0.06190037,9.81961,9.81961
65,6500,0.8265365,0.061873168,9.81958,9.81958
66,6600,0.82608557,0.061940305,9.818891,9.818891
67,6700,0.8276602,0.061941043,9.819689,9.819689
68,6800,0.826621,0.061909337,9.8194275,9.8194275
69,6900,0.8252682,0.061855268,9.818496,9.818496
70,7000,0.824822,0.061863087,9.818395,9.818395
71,7100,0.82661134,0.06191031,9.818488,9.818488
72,7200,0.827272,0.061833788,9.818129,9.818129
73,7300,0.82580996,0.06179997,9.818102,9.818102
74,7400,0.8261329,0.061824773,9.817714,9.817714
75,7500,0.82579076,0.06178099,9.818573,9.818573
76,7600,0.82546556,0.06188871,9.81762,9.81762
77,7700,0.82557005,0.061902635,9.818348,9.818348
78,7800,0.8266947,0.06192832,9.818367,9.818367
79,7900,0.82383525,0.06191063,9.817709,9.817709
80,8000,0.82522935,0.061885256,9.818155,9.818155
81,8100,0.8264079,0.061849855,9.81706,9.81706
82,8200,0.8265844,0.06187828,9.817802,9.817802
83,8300,0.82442456,0.061871976,9.817374,9.817374
84,8400,0.82581264,0.061906006,9.817521,9.817521
85,8500,0.8271544,0.061805677,9.817781,9.817781
86,8600,0.82722425,0.061843205,9.817826,9.817826
87,8700,0.8269598,0.061783362,9.818324,9.818324
88,8800,0.8275254,0.0618629,9.817548,9.817548
89,8900,0.8260394,0.061806794,9.818002,9.818002
90,9000,0.8270056,0.061840583,9.818195,9.818195
91,9100,0.82707083,0.061847366,9.817479,9.817479
92,9200,0.82588786,0.061833497,9.817933,9.817933
93,9300,0.8263939,0.061922394,9.818137,9.818137
94,9400,0.82520616,0.06193091,9.818676,9.818676
95,9500,0.82742333,0.06178862,9.818107,9.818107
96,9600,0.8267955,0.06192493,9.817466,9.817466
97,9700,0.8270652,0.06188108,9.8181,9.8181
98,9800,0.8249142,0.061814766,9.818298,9.818298
99,9900,0.82651114,0.06189832,9.818147,9.818147
