,Iteration,Loss,Train_Loss,a_entropy,b_entropy
0,0,1.018573,1.0220021,46.03676,46.267048
1,100,0.9286401,0.76813275,46.12607,46.252785
2,200,0.4845483,0.28603145,46.19755,46.13457
3,300,0.3604827,0.13358045,46.203564,46.028362
4,400,0.32200548,0.0737685,46.197,45.924126
5,500,0.30939844,0.04438626,46.235683,45.90911
6,600,0.3053017,0.028575785,46.297016,45.9231
7,700,0.30396643,0.01937027,46.34277,45.93762
8,800,0.3031523,0.013772984,46.369007,45.923973
9,900,0.3027071,0.010324203,46.351852,45.890842
10,1000,0.30190042,0.008057866,46.30387,45.829777
11,1100,0.30087832,0.0065102414,46.224464,45.737278
12,1200,0.2998689,0.0053787115,46.116886,45.61064
13,1300,0.2984948,0.004555809,45.973347,45.430107
14,1400,0.29724777,0.0039287917,45.79039,45.205734
15,1500,0.2958342,0.003444845,45.569046,44.933426
16,1600,0.29408368,0.0030505226,45.298737,44.602386
17,1700,0.29252404,0.0027375463,44.96715,44.208584
18,1800,0.2908455,0.0024816035,44.574482,43.7348
19,1900,0.28899816,0.0022691954,44.097797,43.170723
20,2000,0.28723565,0.002081961,43.536373,42.51881
21,2100,0.28557712,0.0019161861,42.880047,41.781754
22,2200,0.28411776,0.0017830626,42.12987,40.96453
23,2300,0.28285718,0.0016536185,41.286133,40.068256
24,2400,0.28141832,0.0015423909,40.357933,39.099964
25,2500,0.27988338,0.00143941,39.34354,38.066086
26,2600,0.27841708,0.0013393401,38.280506,36.98013
27,2700,0.2772381,0.0012558425,37.171417,35.863735
28,2800,0.27645585,0.0011831089,36.021355,34.750328
29,2900,0.27547485,0.0011121436,34.877018,33.667995
30,3000,0.2742824,0.0010471952,33.74735,32.63319
31,3100,0.27346325,0.0009857805,32.66583,31.631456
32,3200,0.27277467,0.0009353246,31.677979,30.701899
33,3300,0.271779,0.0008867975,30.760073,29.846245
34,3400,0.27085838,0.0008499368,29.925556,29.075237
35,3500,0.269852,0.0008114041,29.174034,28.371769
36,3600,0.26873598,0.0007741156,28.491495,27.749542
37,3700,0.2678946,0.0007365365,27.87662,27.223732
38,3800,0.26731133,0.00069928804,27.346159,26.750778
39,3900,0.26681617,0.000667202,26.855728,26.31068
40,4000,0.26650012,0.00064291473,26.409231,25.921492
41,4100,0.26603523,0.0006202588,26.002794,25.569677
42,4200,0.2650367,0.00059784687,25.64655,25.25414
43,4300,0.26436064,0.000577044,25.335493,24.97416
44,4400,0.2638061,0.0005573509,25.04494,24.715105
45,4500,0.26346007,0.0005319273,24.780718,24.47337
46,4600,0.26319847,0.0005088629,24.545145,24.223934
47,4700,0.2628205,0.00049324543,24.335554,23.998564
48,4800,0.2627423,0.0004764773,24.1367,23.806545
49,4900,0.26269856,0.00046384567,23.952532,23.628647
50,5000,0.26274145,0.00045364312,23.774502,23.468786
51,5100,0.26303172,0.000429551,23.595417,23.308271
52,5200,0.26298323,0.0004128918,23.424463,23.170593
53,5300,0.262981,0.00040307996,23.261887,23.034718
54,5400,0.26299867,0.00040580524,23.126972,22.928911
55,5500,0.26310965,0.00038105613,23.015965,22.825018
56,5600,0.26301095,0.00038173035,22.925009,22.738558
57,5700,0.2628749,0.00036824515,22.849117,22.661083
58,5800,0.26271424,0.00035558105,22.7687,22.580532
59,5900,0.26284817,0.0003519379,22.68349,22.500189
60,6000,0.26259953,0.0003369761,22.594437,22.422993
61,6100,0.26247057,0.00032903213,22.498146,22.35294
62,6200,0.26246905,0.00032243648,22.402056,22.289425
63,6300,0.26252738,0.00031254202,22.318901,22.224686
64,6400,0.26259887,0.00031189606,22.24804,22.169268
65,6500,0.2628432,0.000301833,22.181475,22.106226
66,6600,0.26299196,0.00029435448,22.113916,22.04227
67,6700,0.2630104,0.00029009246,22.055555,21.980999
68,6800,0.26309624,0.00028822053,22.00662,21.923187
69,6900,0.263135,0.00027702734,21.95965,21.864538
70,7000,0.26308978,0.00028069204,21.922869,21.810379
71,7100,0.26309624,0.00026848487,21.88506,21.753675
72,7200,0.26299807,0.00026486552,21.85316,21.696367
73,7300,0.26304853,0.00026386513,21.82945,21.64929
74,7400,0.26318806,0.00025445828,21.799246,21.611504
75,7500,0.2633493,0.00025233347,21.761305,21.566055
76,7600,0.2634489,0.00024717467,21.728477,21.515688
77,7700,0.2636048,0.0002500692,21.694572,21.471811
78,7800,0.2636316,0.00024186636,21.664165,21.438757
79,7900,0.26357624,0.00023945903,21.63887,21.41343
80,8000,0.26362842,0.0002347331,21.612097,21.391977
81,8100,0.2636931,0.00023452385,21.584768,21.368956
82,8200,0.2637943,0.00023224797,21.549807,21.344515
