,Iteration,Loss,Train_Loss,entropy
0,0,4.0549483,3.613126,48.010624
1,100,7.0133886,0.1492506,45.686413
2,200,7.012439,0.13920462,40.39616
3,300,7.0491104,0.13524,36.397552
4,400,7.0880857,0.13282867,33.542744
5,500,7.108221,0.13111702,31.50568
6,600,7.1366353,0.1298834,29.88386
7,700,7.1515183,0.12902834,28.604494
8,800,7.15696,0.12835574,27.639729
9,900,7.1669784,0.12750873,26.76167
10,1000,7.168815,0.1268976,25.986668
11,1100,7.161076,0.12646462,25.373941
12,1200,7.15141,0.1261921,24.92988
13,1300,7.1427956,0.12589698,24.73195
14,1400,7.131344,0.12560949,24.552092
15,1500,7.128293,0.1254542,24.319836
16,1600,7.126487,0.1252828,24.008894
17,1700,7.122752,0.12524456,23.55739
18,1800,7.1128035,0.12492983,23.131573
19,1900,7.0952888,0.1247285,22.917578
20,2000,7.068308,0.124364674,22.723995
21,2100,7.0212135,0.12407258,22.478405
22,2200,6.9716544,0.12363947,22.21111
23,2300,6.9135923,0.1234088,22.002079
24,2400,6.833805,0.12315453,21.728224
25,2500,6.6483965,0.122909345,21.267374
26,2600,6.421506,0.12271374,20.80035
27,2700,6.311363,0.122269385,20.528122
28,2800,6.198282,0.121805824,20.129772
29,2900,6.0857553,0.12117659,19.493454
30,3000,5.958685,0.12056679,19.038242
31,3100,5.8189864,0.11984675,18.493158
32,3200,5.5758,0.11916398,17.852852
33,3300,5.492406,0.11878955,17.224152
34,3400,5.44299,0.118345454,16.775242
35,3500,5.3782377,0.11801291,16.503408
36,3600,5.32988,0.11768453,16.243639
37,3700,5.3009024,0.11764271,15.899165
38,3800,5.249339,0.117099755,15.732432
39,3900,5.1560044,0.11681031,15.4697075
40,4000,5.0407844,0.11672003,15.055077
41,4100,4.9506793,0.11632288,14.801268
42,4200,4.9130564,0.11601403,14.654429
43,4300,4.8944154,0.115818344,14.540551
44,4400,4.871862,0.115763284,14.3976555
45,4500,4.8656926,0.11563063,14.200597
