,Iteration,Loss,Train_Loss,a_entropy,b_entropy
0,0,4.1765747,3.6748333,47.517963,47.517963
1,100,6.6839013,0.11739978,47.991577,47.991577
2,200,4.021785,0.09576608,44.361977,44.361977
3,300,1.3449941,0.08140191,29.45623,29.45623
4,400,0.5269826,0.071954556,17.039295,17.039295
5,500,0.30362335,0.067870006,11.61972,11.61972
6,600,0.26285443,0.06695983,10.11861,10.11861
7,700,0.25746623,0.06640532,9.85237,9.85237
8,800,0.25263733,0.06628881,9.759309,9.759309
9,900,0.2447821,0.06642327,9.50352,9.50352
10,1000,0.23797947,0.066404104,9.300563,9.300563
11,1100,0.23639733,0.066321634,9.290091,9.290091
12,1200,0.23534489,0.06613753,9.285129,9.285129
13,1300,0.23600058,0.06612546,9.275533,9.275533
14,1400,0.23665836,0.06614801,9.265968,9.265968
15,1500,0.23681232,0.066075556,9.260605,9.260605
16,1600,0.23711489,0.066027544,9.258698,9.258698
17,1700,0.23824833,0.06599708,9.260359,9.260359
18,1800,0.23831709,0.06598211,9.258701,9.258701
19,1900,0.23855652,0.06598347,9.252211,9.252211
20,2000,0.23779665,0.06598808,9.24753,9.24753
21,2100,0.23847291,0.0659868,9.250402,9.250402
22,2200,0.23844603,0.06595361,9.251172,9.251172
23,2300,0.23923415,0.06590718,9.251847,9.251847
24,2400,0.23916726,0.06599165,9.249849,9.249849
25,2500,0.23978968,0.06599583,9.244033,9.244033
26,2600,0.24014486,0.06597239,9.237032,9.237032
27,2700,0.23953854,0.066022426,9.230036,9.230036
28,2800,0.23994544,0.065973654,9.215207,9.215207
29,2900,0.23408295,0.06636728,9.064027,9.064027
30,3000,0.22569436,0.06641846,8.584957,8.584957
31,3100,0.22592188,0.06631629,8.5855055,8.5855055
32,3200,0.22602326,0.06639013,8.585389,8.585389
33,3300,0.22602212,0.06635681,8.586057,8.586057
34,3400,0.22611514,0.0664072,8.58551,8.58551
35,3500,0.22588749,0.06643085,8.585009,8.585009
36,3600,0.22596748,0.06635216,8.584807,8.584807
37,3700,0.2261146,0.06634505,8.585716,8.585716
38,3800,0.2264903,0.06632384,8.585129,8.585129
39,3900,0.22655508,0.06639247,8.585549,8.585549
40,4000,0.22634009,0.06631915,8.5856905,8.5856905
41,4100,0.22700927,0.066341534,8.585439,8.585439
42,4200,0.2260952,0.06633183,8.584246,8.584246
43,4300,0.22695996,0.06631552,8.583275,8.583275
44,4400,0.2268739,0.06627416,8.584119,8.584119
45,4500,0.22777188,0.06630573,8.5835705,8.5835705
46,4600,0.22717373,0.066373184,8.582757,8.582757
47,4700,0.22751844,0.06630342,8.583721,8.583721
48,4800,0.22727874,0.06631357,8.583376,8.583376
49,4900,0.22762118,0.06627104,8.582846,8.582846
50,5000,0.22727813,0.0661762,8.583533,8.583533
51,5100,0.22678132,0.06621987,8.583478,8.583478
52,5200,0.22677054,0.066306636,8.583644,8.583644
53,5300,0.22841582,0.066335164,8.584139,8.584139
54,5400,0.22669125,0.0662477,8.583085,8.583085
55,5500,0.22765292,0.06631201,8.583519,8.583519
56,5600,0.22729932,0.06626968,8.583194,8.583194
57,5700,0.22696899,0.06628837,8.583233,8.583233
58,5800,0.22689457,0.06631534,8.583291,8.583291
59,5900,0.22674498,0.06620559,8.582478,8.582478
60,6000,0.2267286,0.06622309,8.583048,8.583048
61,6100,0.22685689,0.066236205,8.582773,8.582773
62,6200,0.2273747,0.066255204,8.583298,8.583298
63,6300,0.2265542,0.066231795,8.583224,8.583224
64,6400,0.22804335,0.06640336,8.582694,8.582694
65,6500,0.22663073,0.06624477,8.582416,8.582416
66,6600,0.22755468,0.066275254,8.582434,8.582434
67,6700,0.22734384,0.0661745,8.583036,8.583036
68,6800,0.22702914,0.06627563,8.583541,8.583541
69,6900,0.22732152,0.06634464,8.582561,8.582561
70,7000,0.22696243,0.06624088,8.582933,8.582933
71,7100,0.22685161,0.066219315,8.582092,8.582092
72,7200,0.22657032,0.066215925,8.582729,8.582729
73,7300,0.22654751,0.066261165,8.582137,8.582137
74,7400,0.22673582,0.06627738,8.581888,8.581888
75,7500,0.22714823,0.0662848,8.58241,8.58241
76,7600,0.22640757,0.06622469,8.582101,8.582101
77,7700,0.22651386,0.06618563,8.582473,8.582473
78,7800,0.22620444,0.06628096,8.582896,8.582896
79,7900,0.22639218,0.06623468,8.582133,8.582133
80,8000,0.22679603,0.06622853,8.583134,8.583134
81,8100,0.22648363,0.06625999,8.582646,8.582646
82,8200,0.22673365,0.0662953,8.582376,8.582376
83,8300,0.22718744,0.06630082,8.582174,8.582174
84,8400,0.22723614,0.066217855,8.582094,8.582094
85,8500,0.22677322,0.06623471,8.582649,8.582649
86,8600,0.22664556,0.066232994,8.5821905,8.5821905
87,8700,0.22641443,0.066272855,8.582342,8.582342
88,8800,0.22678164,0.06622324,8.582559,8.582559
89,8900,0.22600733,0.06625112,8.5824795,8.5824795
90,9000,0.22635357,0.06617112,8.582716,8.582716
91,9100,0.2267927,0.066220805,8.582395,8.582395
92,9200,0.22636104,0.066164814,8.58227,8.58227
93,9300,0.22654617,0.0662979,8.582303,8.582303
94,9400,0.22603384,0.06620037,8.58233,8.58233
95,9500,0.22711179,0.06622278,8.582539,8.582539
96,9600,0.2266982,0.06627238,8.582189,8.582189
97,9700,0.22713788,0.0663321,8.5827875,8.5827875
98,9800,0.22681887,0.06625361,8.582801,8.582801
99,9900,0.22671041,0.06629208,8.583263,8.583263
