,Iteration,Loss,Proton_Entropy,Neutron_Entropy
146,14600,0.0009772246,1.0024066,1.0021689
147,14700,0.0005713939,1.0023167,1.0020925
148,14800,0.0008184095,1.0024465,1.0022478
149,14900,0.00030989878,1.0023819,1.0021267
150,15000,0.00040398107,1.0026301,1.0023192
151,15100,0.00029854785,1.0024345,1.002194
152,15200,0.0007480724,1.0024436,1.002213
153,15300,0.0009012169,1.002266,1.0020483
154,15400,0.00057022047,1.0023947,1.0021687
155,15500,0.0012280197,1.002339,1.0021318
156,15600,0.0005007947,1.0025667,1.0022742
157,15700,0.007568433,1.002293,1.0020949
158,15800,0.012779956,1.0022913,1.0021003
159,15900,0.0006613092,1.0023849,1.002174
160,16000,0.003267987,1.003007,1.0032707
161,16100,0.00046681514,1.00239,1.0021659
162,16200,0.0034126414,1.0022708,1.0020857
163,16300,0.0003164781,1.0023608,1.0021366
164,16400,0.0055074394,1.0023596,1.0022551
165,16500,0.00041604837,1.0022973,1.0021074
166,16600,0.000447786,1.0023036,1.0021245
167,16700,0.0003778872,1.0024062,1.0021721
168,16800,0.0006400413,1.0022918,1.0021174
169,16900,0.00043874583,1.002424,1.002225
170,17000,0.0003259369,1.0023936,1.0021725
171,17100,0.004120308,1.0022804,1.0021054
172,17200,0.0014943994,1.0023317,1.002195
173,17300,0.00045442014,1.0023932,1.0021752
174,17400,0.0004254175,1.002261,1.0020972
175,17500,0.00086524995,1.0022876,1.0021443
176,17600,0.0013308438,1.002447,1.0023378
177,17700,0.00064547366,1.003412,1.0027696
178,17800,0.0004549348,1.002497,1.0022289
179,17900,0.00034463807,1.0023658,1.002173
180,18000,0.0011896655,1.0022889,1.0021262
181,18100,0.0005519998,1.0025715,1.0023811
182,18200,0.0012435163,1.0025797,1.0025356
183,18300,0.00054300064,1.0024023,1.0023476
184,18400,0.0013004729,1.002428,1.0023029
185,18500,0.0007687829,1.0025076,1.0023628
186,18600,0.0007980314,1.002304,1.0021912
187,18700,0.0005270286,1.0023191,1.0021749
188,18800,0.0048657246,1.0022633,1.002124
189,18900,0.0004298695,1.0024753,1.0022829
190,19000,0.00048350065,1.0023029,1.0021814
191,19100,0.00036556466,1.0023271,1.0021673
192,19200,0.0004261651,1.0024178,1.0022444
193,19300,0.0011813578,1.0024536,1.002312
194,19400,0.00058215245,1.0023198,1.0021752
195,19500,0.0031270552,1.0031241,1.0033618
196,19600,0.0003472063,1.002362,1.002214
197,19700,0.0027093564,1.0022743,1.0021452
198,19800,0.00069437124,1.0022867,1.0021623
199,19900,0.0006626104,1.0023016,1.0021901
200,20000,0.0028635077,1.0046364,1.0044458
201,20100,0.0005845398,1.0026095,1.0023651
202,20200,0.0060806917,1.0023358,1.0021952
203,20300,0.00045277225,1.0025228,1.002346
204,20400,0.00070252136,1.0023676,1.0022972
205,20500,0.0006357267,1.002668,1.0025394
206,20600,0.0019885963,1.0024084,1.0023954
207,20700,0.0009997993,1.0025781,1.0025309
208,20800,0.00039665183,1.002399,1.0022739
209,20900,0.0011822943,1.0022968,1.0021874
210,21000,0.0028304416,1.0023054,1.0021955
211,21100,0.00056736864,1.0023175,1.0022035
212,21200,0.000684114,1.0023098,1.0022227
213,21300,0.0014076879,1.0025103,1.0023917
214,21400,0.00051571627,1.0022978,1.0021899
215,21500,0.0009255892,1.0022886,1.002208
216,21600,0.00038964616,1.0022635,1.0021646
217,21700,0.0035201623,1.002291,1.0021952
218,21800,0.0005297671,1.0022815,1.0022026
219,21900,0.00070680195,1.0027227,1.0025585
220,22000,0.0004662546,1.0022997,1.002211
221,22100,0.006023511,1.002713,1.0030729
222,22200,0.0031465301,1.0023092,1.0022335
223,22300,0.0015423702,1.002325,1.0022867
224,22400,0.0008850631,1.0024711,1.0023412
225,22500,0.00047665398,1.0023003,1.0022169
226,22600,0.00053367036,1.002366,1.0022804
227,22700,0.0013591966,1.0022932,1.0022565
228,22800,0.0007016498,1.0023466,1.0022594
229,22900,0.0004881124,1.0023005,1.0022655
230,23000,0.0006487865,1.0022856,1.0022099
231,23100,0.00066306,1.0023863,1.0023016
232,23200,0.0014648961,1.0023628,1.0023519
233,23300,0.0010979571,1.0033078,1.0028839
234,23400,0.0004211328,1.0023675,1.0022954
235,23500,0.0018743946,1.0023013,1.0022511
236,23600,0.0019124153,1.00294,1.0031028
237,23700,0.0008745892,1.0023104,1.0022446
238,23800,0.0007298477,1.0023059,1.0022558
239,23900,0.000643727,1.0023016,1.0022451
240,24000,0.0016606156,1.0022647,1.002222
241,24100,0.0013362345,1.0022812,1.002226
242,24200,0.00041698667,1.0023183,1.0022722
243,24300,0.00039546,1.00232,1.0022664
244,24400,0.000517607,1.0023271,1.0023146
245,24500,0.00048799344,1.0022788,1.0022361
246,24600,0.00056113314,1.0025656,1.0024338
247,24700,0.001389348,1.0023233,1.0023165
248,24800,0.00094931637,1.0023184,1.0022616
249,24900,0.0010525896,1.0023985,1.0023426
250,25000,0.0029615639,1.002319,1.002292
251,25100,0.0014182432,1.0022831,1.0022433
252,25200,0.0012252535,1.0022812,1.0022432
253,25300,0.0006394652,1.0023206,1.0022767
254,25400,0.003362562,1.0023226,1.0022749
255,25500,0.0005931112,1.0023263,1.0022815
256,25600,0.0005445724,1.0023531,1.0023509
257,25700,0.00044631682,1.0023205,1.0022995
258,25800,0.0008738218,1.0023001,1.0022626
259,25900,0.0006152809,1.0022845,1.0022511
260,26000,0.0008631135,1.0022975,1.0022568
261,26100,0.00039772558,1.0023223,1.0022845
262,26200,0.0010511924,1.0022964,1.0022627
263,26300,0.0009881486,1.0022879,1.0022478
264,26400,0.0011384755,1.0022846,1.0022495
265,26500,0.004813811,1.0024036,1.0025136
266,26600,0.0022924885,1.002517,1.0025806
267,26700,0.00042988217,1.0023791,1.002324
268,26800,0.0015732343,1.002767,1.002755
269,26900,0.00052009994,1.0023764,1.0023396
270,27000,0.0006135685,1.0027226,1.0025551
271,27100,0.00078353786,1.0023428,1.0022938
272,27200,0.00083160604,1.0023599,1.0023222
273,27300,0.0007777382,1.0023179,1.0022799
274,27400,0.00049525587,1.0023658,1.0023142
275,27500,0.00045629204,1.0024147,1.0023556
276,27600,0.0005302944,1.0023574,1.0023185
277,27700,0.0016556942,1.002354,1.0023583
278,27800,0.0004351587,1.0023451,1.0023295
279,27900,0.00081636326,1.0023165,1.002301
280,28000,0.0007381218,1.0023726,1.0023347
281,28100,0.0004655518,1.002415,1.0023572
282,28200,0.0014609887,1.0023104,1.0022742
283,28300,0.0009996129,1.0023316,1.0023415
284,28400,0.00083339,1.0023274,1.0022913
285,28500,0.004380491,1.0023353,1.0023081
286,28600,0.0006565673,1.0023648,1.0023288
287,28700,0.00048871565,1.0023673,1.0023279
288,28800,0.0004883688,1.0024472,1.0023922
289,28900,0.0016562808,1.0023307,1.0022993
290,29000,0.0013877783,1.0023223,1.0022894
291,29100,0.0008600793,1.0025095,1.0024551
292,29200,0.00048784426,1.0023779,1.0023437
293,29300,0.0010995514,1.0023743,1.002396
294,29400,0.00084922236,1.0027562,1.0027456
295,29500,0.00069535006,1.0024267,1.0023911
296,29600,0.00048748872,1.0023307,1.0023
297,29700,0.0036375052,1.0024964,1.0026289
298,29800,0.0007575407,1.0024338,1.0023937
299,29900,0.00056478195,1.0023999,1.0023565
300,30000,0.00044307398,1.0023632,1.002324
301,30100,0.0033314624,1.0023344,1.0023048
302,30200,0.00089709123,1.0023781,1.0023524
303,30300,0.00038732786,1.0023458,1.0023125
304,30400,0.00057195674,1.002377,1.0023359
305,30500,0.00047598913,1.0025333,1.002449
306,30600,0.00059830135,1.002407,1.002373
307,30700,0.000488209,1.0023545,1.0023155
308,30800,0.0015800617,1.002395,1.0024145
309,30900,0.001379094,1.0029367,1.0029337
310,31000,0.0006188035,1.0024085,1.002372
311,31100,0.0034836344,1.0023422,1.002308
312,31200,0.00103283,1.0024167,1.0024168
313,31300,0.00094824814,1.0024167,1.0024068
314,31400,0.0007887376,1.0024631,1.0024168
315,31500,0.0004933777,1.0023637,1.0023217
316,31600,0.00047993142,1.0023975,1.0023464
317,31700,0.000985668,1.0024568,1.0024669
318,31800,0.0012571493,1.0023503,1.0023066
319,31900,0.00091848016,1.0023818,1.0023513
320,32000,0.000647658,1.0023443,1.0023059
321,32100,0.00055006373,1.0023575,1.0023187
322,32200,0.0013118589,1.0025309,1.0024956
323,32300,0.00075799366,1.0024056,1.0023618
324,32400,0.0009792092,1.0023977,1.0023566
325,32500,0.00069172186,1.0026164,1.0026195
326,32600,0.0008514581,1.0024627,1.0024185
327,32700,0.0004080095,1.0023547,1.0023177
328,32800,0.00052927755,1.0023843,1.0023615
329,32900,0.000530344,1.0026072,1.0025046
330,33000,0.003078341,1.0023755,1.0023333
331,33100,0.00079275394,1.0025256,1.0025036
332,33200,0.00056821236,1.0024121,1.0023671
333,33300,0.00064403657,1.0024351,1.0023912
334,33400,0.0011536031,1.00237,1.0023332
335,33500,0.0016357133,1.0024432,1.0024481
336,33600,0.0011808457,1.0024604,1.0025108
337,33700,0.0007546341,1.0023867,1.0023434
338,33800,0.0006396285,1.0023906,1.0023416
339,33900,0.00060285645,1.0024731,1.002431
340,34000,0.00047971707,1.0024787,1.0024381
341,34100,0.0014577941,1.0023909,1.0024137
342,34200,0.002982206,1.002776,1.0027827
343,34300,0.0010805909,1.002481,1.0024643
344,34400,0.0007748154,1.0025254,1.0024647
345,34500,0.0008075403,1.0024486,1.0024118
346,34600,0.0008608706,1.0023866,1.002341
347,34700,0.0008366626,1.0023836,1.0023648
348,34800,0.0015674693,1.0023699,1.0023286
349,34900,0.00078657764,1.002384,1.0023475
350,35000,0.0016398232,1.0023925,1.0023496
351,35100,0.00046501795,1.0024421,1.0023966
352,35200,0.00062098145,1.0025153,1.0024533
353,35300,0.0013297577,1.0024997,1.0024831
354,35400,0.0011233373,1.0024912,1.0024383
355,35500,0.0015712212,1.0023947,1.0023613
356,35600,0.0007060516,1.0024017,1.0023506
357,35700,0.00044251196,1.0024048,1.0023607
358,35800,0.00259172,1.0028118,1.0027848
359,35900,0.0007726879,1.0024111,1.0023553
360,36000,0.00073335937,1.002402,1.0023711
361,36100,0.0005975463,1.0023986,1.0023502
362,36200,0.0004912513,1.0024583,1.0024043
363,36300,0.0012488615,1.0024194,1.0023868
364,36400,0.0009343848,1.0024467,1.002411
365,36500,0.0008155321,1.0026113,1.0025158
366,36600,0.0005563294,1.0025356,1.0024871
367,36700,0.00065057783,1.002643,1.002555
368,36800,0.0005489979,1.0024872,1.0024445
369,36900,0.0012666088,1.0023919,1.0023484
370,37000,0.00049206684,1.0024787,1.0024371
371,37100,0.0005725164,1.0024003,1.0023601
372,37200,0.0010752339,1.0025209,1.0025222
373,37300,0.0009497984,1.0023866,1.002344
374,37400,0.0009277803,1.0024489,1.0024126
375,37500,0.00091042777,1.0024899,1.002468
376,37600,0.0005429417,1.0024217,1.0023787
377,37700,0.0007332787,1.0024127,1.0023682
378,37800,0.0029551624,1.002394,1.0023577
379,37900,0.0006811495,1.0024104,1.0023718
380,38000,0.0004599026,1.0024352,1.0023885
381,38100,0.0007772867,1.0024419,1.0023987
382,38200,0.0005377073,1.002589,1.002513
383,38300,0.0006985975,1.0024931,1.0024456
384,38400,0.0007052442,1.0024196,1.0023694
385,38500,0.00055919855,1.002444,1.0024004
386,38600,0.0013244466,1.0026073,1.0025358
387,38700,0.00066631887,1.0025003,1.00245
388,38800,0.00088698126,1.0025228,1.0024748
389,38900,0.0009419363,1.00243,1.0023837
390,39000,0.00072090724,1.0024657,1.0024164
391,39100,0.0044763493,1.0024204,1.0023916
392,39200,0.0006908732,1.0024254,1.0023757
393,39300,0.0012053035,1.0024209,1.0023687
394,39400,0.0014579088,1.0025437,1.0026345
395,39500,0.00085296447,1.0025339,1.0024612
396,39600,0.00073320017,1.0024575,1.0024095
397,39700,0.000836424,1.002434,1.0023851
398,39800,0.000998547,1.0024505,1.0024188
399,39900,0.0015559905,1.0024282,1.0023701
400,40000,0.0013745975,1.0025777,1.0025878
401,40100,0.0007209177,1.0024728,1.0024247
402,40200,0.00061007333,1.0025347,1.0024666
403,40300,0.002132155,1.0024381,1.0023872
404,40400,0.000549843,1.0024551,1.0023993
405,40500,0.0029584428,1.0024394,1.0023817
406,40600,0.000641872,1.0024521,1.002396
407,40700,0.0006095029,1.0024571,1.0023928
408,40800,0.00069691875,1.0026329,1.0025221
409,40900,0.003943883,1.0026176,1.0027024
410,41000,0.004492152,1.0024391,1.0023836
411,41100,0.0006265321,1.0024631,1.0023935
412,41200,0.00055993866,1.0024407,1.0023688
413,41300,0.0006442553,1.0025166,1.0024694
414,41400,0.0005382067,1.0025375,1.002474
415,41500,0.00092540326,1.0024441,1.0023806
416,41600,0.00067110994,1.0026325,1.0025394
417,41700,0.001905682,1.0025613,1.0025518
418,41800,0.0024415615,1.00244,1.0023783
419,41900,0.000837932,1.0024748,1.0023967
420,42000,0.00048059193,1.002473,1.002413
421,42100,0.0007845452,1.002433,1.0023686
422,42200,0.0054691513,1.0025057,1.0025153
423,42300,0.001002149,1.0026046,1.0025254
424,42400,0.00057574094,1.0024697,1.0024025
425,42500,0.0023649114,1.0028226,1.0027363
426,42600,0.00057320023,1.0025711,1.0024848
427,42700,0.0005086903,1.0024911,1.0024161
428,42800,0.000768133,1.0025177,1.0024441
429,42900,0.0028280762,1.0025502,1.002559
430,43000,0.0012026583,1.0025265,1.0024872
431,43100,0.0008363672,1.0024571,1.0023855
432,43200,0.0007681975,1.0025005,1.0024114
433,43300,0.012231498,1.0024799,1.0024295
434,43400,0.0011284812,1.0024637,1.0023948
435,43500,0.0010772276,1.0024887,1.0024105
436,43600,0.0022827878,1.0024563,1.0023832
437,43700,0.0009942289,1.0025009,1.0024233
438,43800,0.00125956,1.0024627,1.0023872
439,43900,0.0005055017,1.0024854,1.0024087
440,44000,0.0010634084,1.0024784,1.0024033
441,44100,0.002265476,1.0024631,1.0023938
442,44200,0.0019288113,1.0024587,1.0023872
443,44300,0.0005003886,1.0024736,1.002394
444,44400,0.002199585,1.0025046,1.0024427
445,44500,0.0004908963,1.0024903,1.002405
446,44600,0.0008962188,1.0025668,1.0024786
447,44700,0.0010694838,1.0025097,1.0024434
448,44800,0.000511944,1.0025086,1.0024185
449,44900,0.001811851,1.0026534,1.0026098
450,45000,0.00070214056,1.0025735,1.0025165
451,45100,0.00093720504,1.0025603,1.0024568
452,45200,0.00062018953,1.0024803,1.0023962
453,45300,0.00072435726,1.0026058,1.0025771
454,45400,0.0014330011,1.002473,1.0024
455,45500,0.0014572435,1.0026466,1.0025321
456,45600,0.00050352595,1.002542,1.0024363
457,45700,0.0008314198,1.0025166,1.0024105
458,45800,0.0009901568,1.0025315,1.0024345
459,45900,0.0028224066,1.0024922,1.0024308
460,46000,0.0036230546,1.002512,1.0024507
461,46100,0.0009365023,1.0026866,1.0025644
462,46200,0.0013752495,1.0025616,1.002471
463,46300,0.0004499068,1.0025399,1.0024265
464,46400,0.0005421044,1.0025263,1.002424
465,46500,0.00051067624,1.0024956,1.0024018
466,46600,0.006377351,1.002507,1.0024272
467,46700,0.00059733953,1.002491,1.0024028
468,46800,0.00082258234,1.0025185,1.0024147
469,46900,0.0014443952,1.0024799,1.0023828
470,47000,0.0005552023,1.0024953,1.0023929
471,47100,0.0063533317,1.002508,1.0024254
472,47200,0.00049261167,1.0026232,1.0024834
473,47300,0.0008180964,1.0025396,1.0024346
474,47400,0.0008979384,1.002525,1.0024284
475,47500,0.0015354009,1.0024921,1.0023936
476,47600,0.0011063077,1.0024916,1.0023899
477,47700,0.00061851303,1.0025342,1.002425
478,47800,0.0006218571,1.0025551,1.0024588
479,47900,0.0005233878,1.0025908,1.002468
480,48000,0.0006992123,1.0025252,1.0024123
481,48100,0.00054381945,1.0025071,1.0024023
482,48200,0.00059970777,1.0025212,1.0024124
483,48300,0.00057726237,1.0025296,1.0024191
484,48400,0.0031762312,1.0025135,1.0024122
485,48500,0.00077370525,1.0025091,1.0024016
486,48600,0.00050609984,1.0024941,1.0023925
487,48700,0.0023766046,1.0024956,1.0023854
488,48800,0.002097709,1.0027338,1.0026373
489,48900,0.0006216255,1.0025214,1.0024052
490,49000,0.0009045719,1.0025762,1.002452
491,49100,0.0015492088,1.002601,1.002493
492,49200,0.0014622035,1.002497,1.0023955
493,49300,0.00079163397,1.0025369,1.0024272
494,49400,0.00069039635,1.0025632,1.0024476
495,49500,0.0013449347,1.0025235,1.0024112
496,49600,0.0009547378,1.002516,1.0024028
497,49700,0.0006658777,1.0025777,1.0024918
498,49800,0.0006749238,1.0025256,1.0024086
499,49900,0.00067099516,1.0025468,1.002437
500,50000,0.0013198706,1.0025562,1.0024685
501,50100,0.00058940076,1.0025465,1.0024253
502,50200,0.0017375677,1.0026695,1.0025942
503,50300,0.00069746614,1.0025523,1.0024343
504,50400,0.0025916432,1.0025165,1.0023967
505,50500,0.0005860818,1.0025525,1.0024205
506,50600,0.0010448633,1.0025426,1.0024179
507,50700,0.0005252304,1.0025548,1.0024239
508,50800,0.000525459,1.002547,1.0024376
509,50900,0.0010381652,1.0025651,1.0024335
510,51000,0.0014930092,1.0025405,1.0024261
511,51100,0.0016951711,1.0025902,1.0025231
512,51200,0.0011858824,1.0025328,1.0024045
513,51300,0.0010540553,1.0025473,1.0024334
514,51400,0.0008168887,1.0026013,1.0024587
515,51500,0.0006519479,1.0026282,1.0024956
516,51600,0.00093469676,1.0025641,1.0024369
517,51700,0.0006885156,1.0025342,1.0024098
518,51800,0.0009601641,1.0025493,1.0024304
519,51900,0.0008144698,1.002536,1.0024148
520,52000,0.0014662782,1.0025327,1.0024219
521,52100,0.0012622837,1.0025443,1.0024145
522,52200,0.00077875954,1.0025388,1.0024008
523,52300,0.000563209,1.0025662,1.0024313
524,52400,0.00079659274,1.0025482,1.0024177
525,52500,0.004473387,1.002823,1.0028197
526,52600,0.0006548415,1.0025926,1.0024892
527,52700,0.0006252251,1.002579,1.0024384
528,52800,0.00087003247,1.0026493,1.0024989
529,52900,0.0010993115,1.0025451,1.0024111
530,53000,0.00072381075,1.0027204,1.0025816
531,53100,0.0007051572,1.0026594,1.0025141
532,53200,0.00051110133,1.0026687,1.0024978
533,53300,0.00069736195,1.0025624,1.0024185
534,53400,0.0017869107,1.0025907,1.0024911
535,53500,0.000707855,1.0025672,1.0024475
536,53600,0.000677297,1.0025741,1.0024287
537,53700,0.00049327663,1.002589,1.0024463
538,53800,0.00047938043,1.0025587,1.0024123
539,53900,0.0004940705,1.002566,1.0024229
540,54000,0.00067881495,1.0025618,1.0024278
541,54100,0.0006240746,1.0025922,1.0024717
542,54200,0.0010114451,1.0026423,1.0024812
543,54300,0.0007150426,1.0025635,1.0024204
544,54400,0.00074658374,1.0026324,1.0024861
545,54500,0.0016429404,1.002549,1.0024093
546,54600,0.00073456194,1.0026453,1.0024853
547,54700,0.0007315539,1.0025673,1.0024233
548,54800,0.0005633291,1.0025752,1.002423
549,54900,0.00085514394,1.002556,1.0024182
550,55000,0.00054103497,1.0025691,1.0024327
551,55100,0.0046192505,1.0025853,1.0024482
552,55200,0.0028823433,1.0026318,1.0025262
553,55300,0.0009000805,1.0025487,1.0024083
554,55400,0.0005845788,1.0025504,1.0024066
555,55500,0.0008503616,1.0025388,1.0023979
556,55600,0.0005783659,1.0025896,1.0024371
557,55700,0.0021669434,1.0027562,1.0026873
558,55800,0.0005387436,1.0026747,1.0025208
559,55900,0.0018541244,1.0025668,1.0024256
560,56000,0.005335754,1.0025855,1.0024649
561,56100,0.0021474839,1.002557,1.0024103
562,56200,0.002156403,1.0026115,1.002509
563,56300,0.0012683087,1.0025698,1.0024272
564,56400,0.0010995842,1.002591,1.0024652
565,56500,0.0032961231,1.0025611,1.0024134
566,56600,0.0004871067,1.0026902,1.0024999
567,56700,0.0018995256,1.0026779,1.0025856
568,56800,0.00088469026,1.0025933,1.0024437
569,56900,0.0013208997,1.0026743,1.0025157
570,57000,0.0013986352,1.0026026,1.0024827
571,57100,0.00091764366,1.0025926,1.0024438
572,57200,0.0022839557,1.0025673,1.0024217
573,57300,0.0037056177,1.0026492,1.0025736
574,57400,0.0005117148,1.0025934,1.0024332
575,57500,0.00097221776,1.002569,1.0024128
576,57600,0.000632859,1.0026319,1.0024668
577,57700,0.0007082876,1.002597,1.0024376
578,57800,0.0010419404,1.0025651,1.002411
579,57900,0.0030026603,1.0025781,1.0024328
580,58000,0.00070965104,1.0026113,1.0024581
581,58100,0.0007677673,1.0025876,1.0024258
582,58200,0.0010574848,1.0026722,1.0025078
583,58300,0.0012422132,1.0025737,1.0024151
584,58400,0.0007174161,1.0026236,1.0024561
585,58500,0.00057963707,1.0025855,1.0024259
586,58600,0.0008918816,1.0026249,1.0024697
587,58700,0.0007146905,1.0025761,1.0024172
588,58800,0.0005037993,1.0025855,1.0024279
589,58900,0.00097521284,1.0026184,1.0024582
590,59000,0.00056923705,1.0025951,1.0024309
591,59100,0.0009989337,1.0026011,1.0024446
