,Iteration,Loss,Proton_Entropy,Neutron_Entropy
0,0,0.96842384,47.123722,53.10231
1,100,0.21965942,47.186836,53.07277
2,200,0.18565014,47.156994,53.071983
3,300,0.1729635,47.07251,53.0308
4,400,0.1652251,46.96947,52.953136
5,500,0.13906254,46.861374,52.86172
6,600,0.114947245,46.724873,52.757645
7,700,0.07714161,46.527744,52.611588
8,800,0.05680947,46.340992,52.457226
9,900,0.0431692,46.15248,52.307896
10,1000,0.038685124,45.91742,52.13298
11,1100,0.037088323,45.637512,51.934143
12,1200,0.035354454,45.319668,51.705025
13,1300,0.0341294,44.979645,51.44291
14,1400,0.03075072,44.609074,51.149998
15,1500,0.02644106,44.164654,50.80989
16,1600,0.026338227,43.67375,50.430668
17,1700,0.026429093,43.1002,49.995068
18,1800,0.025807213,42.429726,49.482613
19,1900,0.024538271,41.641502,48.882645
20,2000,0.02370661,40.752304,48.188866
21,2100,0.023780938,39.74308,47.37875
22,2200,0.024262488,38.613487,46.43995
23,2300,0.024749357,37.330753,45.29162
24,2400,0.025095003,35.88245,43.966675
25,2500,0.025358928,34.26357,42.38117
26,2600,0.025694232,32.5057,40.528217
27,2700,0.025907157,30.596441,38.33213
28,2800,0.026108919,28.585745,35.83401
29,2900,0.026370205,26.526573,33.05418
30,3000,0.026555628,24.451376,30.052677
31,3100,0.026679493,22.400978,26.89647
32,3200,0.026948884,20.448599,23.710995
33,3300,0.027200934,18.589182,20.602346
34,3400,0.027440958,16.855516,17.686478
35,3500,0.027674258,15.268849,15.042246
36,3600,0.028020956,13.838111,12.722203
37,3700,0.028064901,12.560326,10.736536
38,3800,0.028491583,11.428612,9.094083
39,3900,0.029129418,10.431728,7.7624245
40,4000,0.029538317,9.561034,6.6852956
41,4100,0.02965609,8.795751,5.82201
42,4200,0.029613057,8.117604,5.1393175
43,4300,0.029827455,7.5267196,4.5946918
44,4400,0.030095521,7.0051265,4.160794
45,4500,0.030346053,6.5491266,3.8077412
46,4600,0.030469395,6.146048,3.5235834
47,4700,0.030704878,5.7874017,3.2947671
48,4800,0.03275958,5.4691596,3.1121035
49,4900,0.030904802,5.178914,2.9592028
50,5000,0.030714273,4.9223104,2.82699
51,5100,0.030716078,4.6928744,2.7181106
52,5200,0.030713491,4.488024,2.6276197
53,5300,0.030717043,4.3003325,2.5510244
54,5400,0.030670764,4.1297474,2.4857934
55,5500,0.030655425,3.978491,2.430176
56,5600,0.03065962,3.845164,2.3831081
57,5700,0.030624116,3.7213833,2.3419292
58,5800,0.030608932,3.607085,2.3059897
59,5900,0.030581476,3.5012565,2.2745025
60,6000,0.030424267,3.402864,2.2464888
61,6100,0.030352518,3.312604,2.2219553
62,6200,0.030322699,3.2303064,2.2003574
63,6300,0.030293975,3.153777,2.181092
64,6400,0.03024809,3.0829363,2.163735
65,6500,0.030273845,3.0167553,2.1484492
66,6600,0.030277582,2.9547484,2.1347115
67,6700,0.03030153,2.8976967,2.1224294
68,6800,0.030385753,2.8442342,2.1113355
69,6900,0.030425921,2.79469,2.1014974
70,7000,0.03044278,2.7471142,2.0925446
71,7100,0.030487774,2.7032483,2.0845542
72,7200,0.030475466,2.6626034,2.0773585
73,7300,0.030414034,2.6237614,2.0707085
74,7400,0.030424856,2.587266,2.0647757
75,7500,0.030379815,2.5530212,2.0593367
76,7600,0.03029834,2.5206902,2.054461
77,7700,0.030227732,2.4895418,2.0499742
78,7800,0.030190347,2.460516,2.0458648
79,7900,0.030131482,2.433185,2.0420098
80,8000,0.0301114,2.4072418,2.0385165
81,8100,0.030089682,2.3826044,2.035475
82,8200,0.03009448,2.3597374,2.032809
83,8300,0.030060025,2.3381822,2.0300333
84,8400,0.030032607,2.3176954,2.0275834
85,8500,0.029961394,2.298577,2.0253012
86,8600,0.029931622,2.280588,2.0231948
87,8700,0.029866893,2.2628074,2.0212512
88,8800,0.02984046,2.2465298,2.0196471
89,8900,0.029882943,2.2312105,2.0180314
90,9000,0.02985681,2.2162197,2.0165613
91,9100,0.029826848,2.2020223,2.0152102
92,9200,0.029817367,2.1888006,2.014149
