,Iteration,Loss,Train_Loss,entropy
0,0,4.147849,3.4544117,13.941846
1,100,7.592151,0.087202005,13.941846
2,200,7.67544,0.078370996,13.941846
3,300,7.7455735,0.07610829,13.941846
4,400,7.7754626,0.074771345,13.941846
5,500,7.792453,0.07381525,13.941846
6,600,7.7874436,0.07309962,13.941846
7,700,7.761307,0.07255611,13.941846
8,800,7.731846,0.07203149,13.941846
9,900,7.696044,0.071530305,13.941846
10,1000,7.611952,0.07105913,13.941846
11,1100,7.5543337,0.07079407,13.941846
12,1200,7.474652,0.07042369,13.941846
13,1300,7.3539796,0.07013823,13.941846
14,1400,7.204678,0.069921315,13.941846
15,1500,7.0486827,0.06949598,13.941846
16,1600,6.8224196,0.069241144,13.941846
17,1700,6.7072153,0.069052406,13.941846
18,1800,6.6348114,0.068797305,13.941846
19,1900,6.5683956,0.06864291,13.941846
20,2000,6.527505,0.06848247,13.941846
21,2100,6.5003247,0.06818168,13.941846
22,2200,6.480271,0.06822808,13.941846
23,2300,6.4530363,0.068014175,13.941846
24,2400,6.4288096,0.06804765,13.941846
25,2500,6.4149446,0.06815556,13.941846
26,2600,6.4011116,0.06791786,13.941846
27,2700,6.366453,0.06778971,13.941846
28,2800,6.351453,0.06788523,13.941846
29,2900,6.3195033,0.067818694,13.941846
30,3000,6.30928,0.06778711,13.941846
31,3100,6.3069887,0.06773939,13.941846
32,3200,6.3037043,0.06775325,13.941846
33,3300,6.292787,0.06756524,13.941846
34,3400,6.277938,0.067445904,13.941846
35,3500,6.2642756,0.0675693,13.941846
36,3600,6.233152,0.06745797,13.941846
37,3700,6.219795,0.067374445,13.941846
38,3800,6.2008324,0.06747532,13.941846
39,3900,6.190672,0.067396745,13.941846
40,4000,6.1862364,0.06721753,13.941846
41,4100,6.177674,0.06728676,13.941846
42,4200,6.169334,0.06735045,13.941846
43,4300,6.155448,0.06742142,13.941846
44,4400,6.156049,0.06723339,13.941846
45,4500,6.154946,0.06721077,13.941846
46,4600,6.150876,0.06713741,13.941846
47,4700,6.14402,0.067213394,13.941846
48,4800,6.143002,0.06726712,13.941846
49,4900,6.145009,0.0671104,13.941846
50,5000,6.1433473,0.06724643,13.941846
51,5100,6.1430693,0.06710139,13.941846
52,5200,6.13927,0.067162246,13.941846
53,5300,6.138412,0.06703258,13.941846
54,5400,6.1260324,0.06695076,13.941846
55,5500,6.1231756,0.06696425,13.941846
56,5600,6.1203465,0.0670828,13.941846
57,5700,6.1206956,0.06713939,13.941846
58,5800,6.116111,0.06694658,13.941846
59,5900,6.104636,0.0671059,13.941846
60,6000,6.1054597,0.06697977,13.941846
61,6100,6.10487,0.06702767,13.941846
62,6200,6.1104946,0.06696054,13.941846
63,6300,6.1010237,0.067150086,13.941846
64,6400,6.0889926,0.067137495,13.941846
65,6500,6.075518,0.06704168,13.941846
66,6600,6.07657,0.06684731,13.941846
67,6700,6.0564528,0.06697689,13.941846
68,6800,6.0288835,0.06687398,13.941846
69,6900,6.0006213,0.066769496,13.941846
70,7000,5.9896216,0.06682208,13.941846
71,7100,5.99163,0.06678075,13.941846
72,7200,5.980694,0.06676783,13.941846
73,7300,5.977148,0.0666547,13.941846
74,7400,5.964997,0.066776335,13.941846
75,7500,5.9599714,0.066713914,13.941846
76,7600,5.954975,0.0668113,13.941846
77,7700,5.9479957,0.06654424,13.941846
78,7800,5.92997,0.06678459,13.941846
79,7900,5.92327,0.06653827,13.941846
80,8000,5.9110274,0.06669177,13.941846
81,8100,5.9005556,0.066767216,13.941846
82,8200,5.899944,0.066661134,13.941846
83,8300,5.8938675,0.0666637,13.941846
84,8400,5.892765,0.06662857,13.941846
85,8500,5.88194,0.06666967,13.941846
86,8600,5.8865275,0.06667687,13.941846
87,8700,5.8870397,0.06671482,13.941846
88,8800,5.8783026,0.06674273,13.941846
89,8900,5.886902,0.06659973,13.941846
90,9000,5.8824644,0.06672922,13.941846
91,9100,5.8785734,0.06657943,13.941846
92,9200,5.8761253,0.06671875,13.941846
93,9300,5.875927,0.06661407,13.941846
94,9400,5.880061,0.066639505,13.941846
95,9500,5.87183,0.066610076,13.941846
96,9600,5.869797,0.06672064,13.941846
97,9700,5.866233,0.06664165,13.941846
98,9800,5.8731966,0.06662269,13.941846
99,9900,5.858855,0.066577956,13.941846
100,10000,5.8363185,0.06658884,13.941846
101,10100,5.8203115,0.06659979,13.941846
102,10200,5.8104715,0.0666056,13.941846
103,10300,5.788759,0.06659243,13.941846
104,10400,5.7663836,0.06646487,13.941846
105,10500,5.745958,0.06657642,13.941846
106,10600,5.721193,0.06655314,13.941846
107,10700,5.6795297,0.06658973,13.941846
108,10800,5.605431,0.066498466,13.941846
109,10900,5.4570675,0.06633732,13.941846
110,11000,5.290955,0.06630235,13.941846
