,Iteration,Loss,Train_Loss,a_entropy,b_entropy
0,0,9.6496935,8.83809,47.757576,47.757576
1,100,16.191198,1.5618296,48.61051,48.61051
2,200,10.519638,1.5264375,46.962234,46.962234
3,300,4.6817274,1.4996048,37.85909,37.85909
4,400,2.3773494,1.478992,20.917408,20.917408
5,500,2.0464957,1.470371,14.285214,14.285214
6,600,1.9508557,1.4678037,12.349703,12.349703
7,700,1.915323,1.4673282,11.892258,11.892258
8,800,1.8892391,1.4671639,11.326939,11.326939
9,900,1.8585193,1.4677944,10.581006,10.581006
10,1000,1.8296688,1.4667755,9.60984,9.60984
11,1100,1.8239013,1.467344,9.539316,9.539316
12,1200,1.8238055,1.4701701,9.491189,9.491189
13,1300,1.8195503,1.4682416,9.441668,9.441668
14,1400,1.8150096,1.466567,9.379241,9.379241
15,1500,1.8120404,1.4707873,9.233414,9.233414
