,Iteration,Loss,Train_Loss,a_entropy,b_entropy
0,0,9.568509,8.622835,47.776707,47.776707
1,100,17.286175,1.5252932,46.79461,46.79461
2,200,16.630552,1.5093979,44.366608,44.366608
3,300,16.341518,1.5040159,42.28498,42.28498
4,400,15.949539,1.5005385,40.24721,40.24721
5,500,15.137078,1.4973902,37.98317,37.98317
6,600,13.653525,1.4949132,34.967617,34.967617
7,700,11.442044,1.4914869,30.895504,30.895504
8,800,9.444408,1.4886023,26.445358,26.445358
9,900,6.7216587,1.4826795,20.326176,20.326176
10,1000,4.4848704,1.478569,13.787701,13.787701
11,1100,3.5707166,1.4730834,10.254013,10.254013
12,1200,3.2341714,1.4716332,8.812333,8.812333
13,1300,3.1105657,1.4691247,8.313421,8.313421
14,1400,3.0383317,1.4672903,8.37389,8.37389
15,1500,2.967981,1.4673574,8.486352,8.486352
16,1600,2.9303775,1.466364,8.527649,8.527649
17,1700,2.914039,1.4667056,8.5406275,8.5406275
18,1800,2.9027085,1.4670721,8.545211,8.545211
19,1900,2.9004283,1.4666924,8.540776,8.540776
20,2000,2.8916922,1.4663965,8.543874,8.543874
21,2100,2.8860302,1.4658239,8.541524,8.541524
22,2200,2.8785574,1.4659239,8.541357,8.541357
23,2300,2.8733659,1.4660621,8.542139,8.542139
24,2400,2.8690023,1.4655083,8.539422,8.539422
25,2500,2.8628027,1.465293,8.537132,8.537132
26,2600,2.8586743,1.4657646,8.538467,8.538467
27,2700,2.854914,1.4652014,8.539172,8.539172
28,2800,2.8535347,1.4675999,8.537936,8.537936
29,2900,2.85203,1.465163,8.538754,8.538754
30,3000,2.8512328,1.4658101,8.53815,8.53815
31,3100,2.8516603,1.4650861,8.537175,8.537175
32,3200,2.8501723,1.4649028,8.538109,8.538109
33,3300,2.8482177,1.4659195,8.537954,8.537954
34,3400,2.8494592,1.4649533,8.536784,8.536784
35,3500,2.84895,1.4657596,8.537751,8.537751
36,3600,2.8469665,1.4651114,8.536996,8.536996
37,3700,2.8452175,1.4655105,8.537674,8.537674
38,3800,2.846871,1.4655653,8.538114,8.538114
39,3900,2.845737,1.4653264,8.537723,8.537723
40,4000,2.8443573,1.4650316,8.536876,8.536876
41,4100,2.8431833,1.4653641,8.537733,8.537733
42,4200,2.839352,1.4651532,8.538053,8.538053
43,4300,2.8396707,1.4660125,8.538623,8.538623
44,4400,2.8355818,1.4651119,8.538362,8.538362
45,4500,2.8351934,1.465255,8.537113,8.537113
46,4600,2.834748,1.4651015,8.536418,8.536418
47,4700,2.8363125,1.4663335,8.537219,8.537219
48,4800,2.83536,1.4652613,8.537061,8.537061
49,4900,2.8356113,1.465345,8.536461,8.536461
50,5000,2.8325126,1.4648945,8.535158,8.535158
51,5100,2.832506,1.4654826,8.5367775,8.5367775
52,5200,2.8338983,1.4649036,8.535545,8.535545
53,5300,2.8328052,1.4664676,8.535276,8.535276
54,5400,2.83259,1.4652073,8.536758,8.536758
55,5500,2.832863,1.4648352,8.53598,8.53598
56,5600,2.833806,1.4650346,8.534882,8.534882
57,5700,2.835296,1.4656428,8.536683,8.536683
58,5800,2.8351505,1.4653857,8.535299,8.535299
59,5900,2.8346672,1.4649822,8.536226,8.536226
60,6000,2.8341434,1.4650009,8.535787,8.535787
61,6100,2.8350296,1.4648336,8.536143,8.536143
62,6200,2.8358066,1.4655453,8.535956,8.535956
63,6300,2.8354337,1.4658912,8.534739,8.534739
64,6400,2.8333192,1.465526,8.5342655,8.5342655
65,6500,2.8341293,1.464636,8.535352,8.535352
66,6600,2.8347769,1.4657193,8.534027,8.534027
67,6700,2.8324888,1.465629,8.534373,8.534373
68,6800,2.8331676,1.4666878,8.535431,8.535431
69,6900,2.830961,1.4646555,8.533431,8.533431
70,7000,2.832587,1.4648536,8.534341,8.534341
71,7100,2.8326135,1.4647299,8.53421,8.53421
72,7200,2.8330736,1.4644525,8.533071,8.533071
73,7300,2.8338592,1.4645555,8.533496,8.533496
74,7400,2.832135,1.4650548,8.532843,8.532843
75,7500,2.8316216,1.464655,8.532654,8.532654
76,7600,2.8340156,1.4649254,8.533711,8.533711
77,7700,2.8307304,1.4653094,8.533591,8.533591
78,7800,2.8308585,1.4648829,8.535244,8.535244
79,7900,2.8309884,1.4657444,8.53628,8.53628
80,8000,2.8303573,1.4648573,8.53271,8.53271
81,8100,2.8316896,1.4654101,8.534054,8.534054
82,8200,2.8333535,1.4649211,8.532556,8.532556
83,8300,2.832096,1.4646515,8.533426,8.533426
84,8400,2.8298337,1.464994,8.533356,8.533356
85,8500,2.83303,1.4647689,8.53301,8.53301
86,8600,2.831655,1.4647474,8.533718,8.533718
87,8700,2.8305871,1.4644588,8.532641,8.532641
88,8800,2.834076,1.4656477,8.533918,8.533918
89,8900,2.831087,1.4687084,8.534245,8.534245
90,9000,2.8340616,1.4652859,8.534517,8.534517
91,9100,2.830289,1.4645861,8.533632,8.533632
92,9200,2.8332334,1.465569,8.542701,8.542701
93,9300,2.8304534,1.4642602,8.533746,8.533746
94,9400,2.8275363,1.463922,8.536023,8.536023
95,9500,2.8300424,1.4637847,8.5340185,8.5340185
96,9600,2.8313847,1.4651779,8.534474,8.534474
97,9700,2.8273947,1.4638466,8.533144,8.533144
98,9800,2.8281775,1.4644672,8.531986,8.531986
99,9900,2.8232129,1.4636343,8.531607,8.531607
