,Iteration,Loss,Proton_Entropy,Neutron_Entropy
0,0,0.95849264,46.741173,53.314594
1,100,0.21849081,46.65946,53.292786
2,200,0.17602453,46.663933,53.310818
3,300,0.1478471,46.617626,53.283028
4,400,0.09580193,46.549225,53.22372
5,500,0.0806031,46.45792,53.159935
6,600,0.08218718,46.327236,53.085335
7,700,0.08246852,46.167118,52.988953
8,800,0.0869581,45.978027,52.882965
9,900,0.09505209,45.758698,52.76699
10,1000,0.10435124,45.5176,52.628223
11,1100,0.10933773,45.250195,52.453636
12,1200,0.11739513,44.932858,52.249786
13,1300,0.12334296,44.557377,52.002663
14,1400,0.13582174,44.148293,51.717747
15,1500,0.14308262,43.700954,51.383656
16,1600,0.15097964,43.198765,50.97892
17,1700,0.1520853,42.64423,50.48669
18,1800,0.14922994,42.015087,49.86755
19,1900,0.14708562,41.327065,49.156216
20,2000,0.14768903,40.582447,48.274433
21,2100,0.14829655,39.768425,47.15942
22,2200,0.15056708,38.869026,45.76518
23,2300,0.15445627,37.887623,44.033287
24,2400,0.158821,36.8231,41.938374
25,2500,0.15709092,35.63967,39.52952
26,2600,0.15943214,34.32963,36.702564
27,2700,0.16103584,32.908165,33.516865
28,2800,0.1609394,31.307484,30.069994
29,2900,0.16104373,29.578762,26.563711
30,3000,0.1591795,27.719395,23.090784
31,3100,0.15993515,25.744314,19.726189
32,3200,0.15942386,23.673544,16.668194
33,3300,0.15894903,21.605936,13.981488
34,3400,0.15895097,19.529009,11.697163
35,3500,0.15847431,17.501917,9.8422985
36,3600,0.15846588,15.566764,8.331007
37,3700,0.15740922,13.781171,7.1208644
38,3800,0.1572162,12.150146,6.161486
39,3900,0.15594806,10.696177,5.406164
40,4000,0.1554564,9.427486,4.815558
41,4100,0.15617375,8.327264,4.352795
42,4200,0.15563859,7.4026227,3.9811683
43,4300,0.15506299,6.624323,3.685296
44,4400,0.1541036,5.97489,3.4474852
45,4500,0.15437831,5.432064,3.2526493
46,4600,0.15223776,4.982349,3.0901196
47,4700,0.1519574,4.596955,2.9735546
48,4800,0.15220258,4.2824297,2.8521142
49,4900,0.15193583,4.0231237,2.7517068
50,5000,0.15201713,3.798418,2.6678956
51,5100,0.15414377,3.609887,2.5955555
52,5200,0.1522775,3.4531412,2.535286
53,5300,0.15178216,3.3180938,2.4806974
54,5400,0.15059727,3.2020183,2.4337626
55,5500,0.15078862,3.101503,2.3922923
56,5600,0.14951444,3.0166814,2.356831
57,5700,0.14874369,2.9405177,2.3260744
58,5800,0.14735554,2.8737595,2.2994533
59,5900,0.14642096,2.8153927,2.2761703
60,6000,0.14587925,2.7635524,2.2553241
61,6100,0.14445506,2.7191129,2.236682
62,6200,0.14323398,2.6784365,2.2196653
63,6300,0.14129661,2.641134,2.2051306
64,6400,0.13949879,2.6091475,2.1919696
65,6500,0.13880001,2.5816321,2.1820471
66,6600,0.13978912,2.5554783,2.1716173
67,6700,0.13902448,2.5340261,2.1627367
68,6800,0.13870811,2.5117877,2.1534622
69,6900,0.138776,2.4936724,2.145842
70,7000,0.13864319,2.4757416,2.1413682
71,7100,0.13862786,2.4578125,2.1323798
72,7200,0.13809471,2.4405174,2.1252012
73,7300,0.1371029,2.4260435,2.1191053
74,7400,0.13684252,2.4124062,2.113617
75,7500,0.13599141,2.3994172,2.1086721
76,7600,0.13569176,2.3873022,2.1040742
77,7700,0.13495208,2.3755796,2.099904
78,7800,0.13436498,2.3651705,2.0964942
79,7900,0.1334317,2.355129,2.0925138
80,8000,0.13179803,2.344669,2.089178
81,8100,0.1298668,2.3342009,2.0861256
82,8200,0.12863693,2.3244224,2.0837955
83,8300,0.12743683,2.3159025,2.0811121
84,8400,0.12640208,2.3074968,2.0780716
85,8500,0.12972377,2.3000848,2.077337
86,8600,0.13143136,2.2926395,2.0821462
87,8700,0.13079718,2.2855046,2.0763369
88,8800,0.12955667,2.2787712,2.0720503
89,8900,0.12816752,2.2723415,2.06828
90,9000,0.12761761,2.2668645,2.0655756
91,9100,0.1270269,2.261025,2.0634284
92,9200,0.12656489,2.2555203,2.061034
93,9300,0.12574515,2.2493808,2.0588248
94,9400,0.12493223,2.2440653,2.0569456
95,9500,0.12443921,2.23838,2.055665
96,9600,0.123945326,2.2332935,2.0539038
97,9700,0.123418786,2.22829,2.05233
98,9800,0.12282091,2.223372,2.0508947
99,9900,0.12252491,2.2182581,2.0495024
100,10000,0.12205535,2.2132244,2.0481863
101,10100,0.121945746,2.2086184,2.0468607
102,10200,0.121661425,2.2038667,2.0456152
103,10300,0.12141536,2.199189,2.044365
104,10400,0.119329266,2.1949098,2.0433319
105,10500,0.11844528,2.190528,2.042497
106,10600,0.11841496,2.1863754,2.0413778
107,10700,0.117830046,2.182206,2.040403
108,10800,0.117606685,2.178217,2.0394018
109,10900,0.11748095,2.1744168,2.0383618
110,11000,0.116956085,2.1708298,2.0377424
111,11100,0.11703613,2.166843,2.0368686
112,11200,0.11684264,2.1634154,2.0360024
113,11300,0.11652314,2.1596293,2.0349836
114,11400,0.11608544,2.1561847,2.034035
115,11500,0.11606582,2.1524384,2.0331151
116,11600,0.11560086,2.1492214,2.0322385
117,11700,0.11532583,2.1457658,2.0314093
118,11800,0.114529625,2.1426177,2.0305824
119,11900,0.11406813,2.1394866,2.029933
120,12000,0.11407291,2.1362514,2.0291414
121,12100,0.113855615,2.133168,2.0284197
122,12200,0.1135285,2.131289,2.0281827
123,12300,0.113185264,2.1283154,2.0271697
124,12400,0.11271002,2.125159,nan
125,12500,0.11197861,2.1222734,nan
126,12600,0.111860506,2.1192043,nan
127,12700,0.111370094,2.1161563,nan
128,12800,0.11088034,2.1133301,nan
129,12900,0.11018318,2.1106606,nan
130,13000,0.10976131,2.1077974,nan
131,13100,0.109847486,2.1051953,nan
132,13200,0.10931701,2.102824,nan
133,13300,0.1092792,2.1002333,nan
134,13400,0.10927793,2.0976315,nan
135,13500,0.1090698,2.095464,nan
136,13600,0.10900238,2.0927856,nan
137,13700,0.10872768,2.0905101,nan
138,13800,0.1089398,2.0881011,nan
139,13900,0.10851163,2.0861514,nan
140,14000,0.10819638,2.0838382,nan
141,14100,0.107848234,2.081638,nan
142,14200,0.10757618,2.079665,nan
143,14300,0.10740921,2.077502,nan
144,14400,0.10730743,2.075393,nan
145,14500,0.10711161,2.073279,nan
146,14600,0.10680657,2.0713332,nan
147,14700,0.106320456,2.0692616,nan
148,14800,0.10613793,2.0675156,nan
149,14900,0.10635165,2.0655463,nan
150,15000,0.10624535,2.0635803,nan
151,15100,0.10601103,2.0620697,nan
152,15200,0.10613721,2.0601282,nan
153,15300,0.10609104,2.0584702,nan
154,15400,0.10637712,2.0565841,nan
155,15500,0.10702154,2.054642,nan
156,15600,0.10739685,2.0527987,nan
157,15700,0.107394814,2.0512516,nan
158,15800,0.10738009,2.0495875,nan
159,15900,0.107388474,2.0479286,nan
160,16000,0.10780315,2.0461855,nan
161,16100,0.10781451,2.044825,nan
162,16200,0.107679896,2.0432193,nan
163,16300,0.10742266,2.0420568,nan
164,16400,0.10742153,2.0405042,nan
165,16500,0.107308954,2.0388126,nan
166,16600,0.10733651,2.0372262,nan
167,16700,0.10722741,2.03579,nan
168,16800,0.10689716,2.0345192,nan
169,16900,0.10646234,2.033408,nan
170,17000,0.10645693,2.0317624,nan
171,17100,0.10624679,2.0306015,nan
172,17200,0.1065728,2.0289738,nan
173,17300,0.10628965,2.027651,nan
174,17400,0.10615244,2.0264854,nan
175,17500,0.1061873,2.025017,nan
176,17600,0.106157765,2.0239384,nan
177,17700,0.10585821,2.0226302,nan
178,17800,0.10604515,2.02146,nan
179,17900,0.10594972,2.0202162,nan
180,18000,0.10576269,2.019018,nan
181,18100,0.10580048,2.017713,nan
182,18200,0.105881765,2.016731,nan
183,18300,0.10549471,2.0155404,nan
184,18400,0.10561387,2.0144646,nan
185,18500,0.10552042,nan,nan
186,18600,0.10540511,nan,nan
187,18700,0.10530404,nan,nan
188,18800,0.10549823,nan,nan
189,18900,0.105410025,nan,nan
190,19000,0.10533241,nan,nan
191,19100,0.10496025,nan,nan
192,19200,0.10515172,nan,nan
193,19300,0.105221085,nan,nan
194,19400,0.10454223,nan,nan
195,19500,0.104609795,nan,nan
196,19600,0.10477532,nan,nan
197,19700,0.10450412,nan,nan
198,19800,0.104551084,nan,nan
199,19900,0.10462616,nan,nan
