,Iteration,Loss,Train_Loss,a_entropy,b_entropy
0,0,9.6033,8.783338,48.17497,48.17497
1,100,16.962368,1.5512767,48.297817,48.297817
2,200,13.907844,1.5257952,47.055912,47.055912
3,300,9.889675,1.5100063,43.440838,43.440838
4,400,5.5966854,1.4957539,33.56959,33.56959
5,500,2.9070582,1.4815017,18.969742,18.969742
6,600,2.3634553,1.4731647,11.684658,11.684658
7,700,2.237416,1.4702054,9.941883,9.941883
8,800,2.1953905,1.4686787,9.795215,9.795215
9,900,2.17872,1.4709902,9.791078,9.791078
10,1000,2.1703868,1.4678897,9.790307,9.790307
11,1100,2.1698182,1.4693383,9.7904215,9.7904215
12,1200,2.1669085,1.4692874,9.786277,9.786277
13,1300,2.1657107,1.4690078,9.779331,9.779331
14,1400,2.163738,1.4690545,9.769468,9.769468
15,1500,2.1638138,1.4712063,9.762157,9.762157
16,1600,2.163185,1.4685199,9.757492,9.757492
17,1700,2.1631856,1.4683241,9.753145,9.753145
18,1800,2.1630654,1.4672723,9.751483,9.751483
19,1900,2.1640532,1.4674318,9.749881,9.749881
20,2000,2.166355,1.4689652,9.751338,9.751338
21,2100,2.1661627,1.4680763,9.748509,9.748509
22,2200,2.1681352,1.4686161,9.750924,9.750924
23,2300,2.1676555,1.467845,9.747235,9.747235
24,2400,2.1717212,1.4681722,9.747875,9.747875
25,2500,2.1697824,1.4681325,9.745266,9.745266
26,2600,2.1722271,1.468056,9.745417,9.745417
27,2700,2.1725817,1.4672931,9.744961,9.744961
28,2800,2.173025,1.4686414,9.74445,9.74445
29,2900,2.17354,1.4670846,9.744187,9.744187
30,3000,2.1744375,1.4684558,9.74432,9.74432
31,3100,2.1765347,1.4678041,9.742975,9.742975
32,3200,2.17396,1.4679098,9.740887,9.740887
33,3300,2.1750615,1.468315,9.74411,9.74411
34,3400,2.1749494,1.4672387,9.740961,9.740961
35,3500,2.1755068,1.4674025,9.739445,9.739445
36,3600,2.1764073,1.4721235,9.741832,9.741832
37,3700,2.1729448,1.468736,9.738859,9.738859
38,3800,2.174078,1.4684422,9.738727,9.738727
39,3900,2.1750464,1.4671618,9.737538,9.737538
40,4000,2.1736772,1.4679666,9.735808,9.735808
41,4100,2.1722,1.4677024,9.73761,9.73761
42,4200,2.1729503,1.4678171,9.738358,9.738358
43,4300,2.1730115,1.468424,9.734578,9.734578
44,4400,2.172784,1.467244,9.734309,9.734309
45,4500,2.171208,1.4671069,9.73492,9.73492
46,4600,2.1738694,1.4690578,9.735428,9.735428
47,4700,2.1737094,1.4719653,9.735423,9.735423
48,4800,2.171083,1.4681101,9.735444,9.735444
49,4900,2.1713157,1.4672056,9.7334175,9.7334175
50,5000,2.171273,1.467107,9.733265,9.733265
51,5100,2.1719089,1.4691415,9.733286,9.733286
52,5200,2.1709301,1.4670582,9.733509,9.733509
53,5300,2.1705613,1.4671142,9.7330265,9.7330265
54,5400,2.1700242,1.4675497,9.735041,9.735041
55,5500,2.1717262,1.4681896,9.73353,9.73353
56,5600,2.171777,1.4687787,9.732841,9.732841
57,5700,2.1704602,1.4666588,9.731591,9.731591
58,5800,2.1719916,1.4676511,9.733794,9.733794
59,5900,2.1717353,1.4678526,9.730061,9.730061
60,6000,2.1723275,1.4674717,9.730214,9.730214
61,6100,2.1713579,1.4681764,9.7294235,9.7294235
62,6200,2.170207,1.4670144,9.7276,9.7276
63,6300,2.170419,1.4693657,9.727929,9.727929
64,6400,2.169021,1.4668185,9.724277,9.724277
65,6500,2.1685185,1.4683467,9.724518,9.724518
66,6600,2.1641924,1.4670752,9.723567,9.723567
67,6700,2.1646206,1.4671842,9.719992,9.719992
68,6800,2.165107,1.468334,9.717551,9.717551
69,6900,2.1624098,1.4667733,9.715971,9.715971
70,7000,2.1624155,1.4674745,9.714455,9.714455
71,7100,2.1618874,1.4671724,9.714107,9.714107
72,7200,2.1637363,1.47,9.715084,9.715084
73,7300,2.1620085,1.4669204,9.713463,9.713463
74,7400,2.1617503,1.4672638,9.712747,9.712747
75,7500,2.1624742,1.4681191,9.714324,9.714324
76,7600,2.1607978,1.4669787,9.712847,9.712847
77,7700,2.1627364,1.4682132,9.713594,9.713594
78,7800,2.162817,1.4670666,9.71202,9.71202
79,7900,2.1626236,1.4680994,9.713701,9.713701
80,8000,2.1641052,1.4709122,9.715703,9.715703
81,8100,2.161695,1.4669942,9.711471,9.711471
82,8200,2.1627693,1.4686911,9.712226,9.712226
83,8300,2.1622322,1.4666457,9.712407,9.712407
84,8400,2.1632078,1.4686604,9.712838,9.712838
85,8500,2.1624362,1.4674605,9.712067,9.712067
86,8600,2.1614008,1.4666212,9.712224,9.712224
87,8700,2.160823,1.4671552,9.7104225,9.7104225
88,8800,2.1611395,1.4661202,9.714565,9.714565
89,8900,2.1598642,1.4664896,9.709802,9.709802
90,9000,2.1616094,1.4674232,9.711085,9.711085
91,9100,2.1614418,1.466402,9.711577,9.711577
92,9200,2.1602168,1.4664767,9.709663,9.709663
93,9300,2.1605334,1.4664719,9.7092905,9.7092905
94,9400,2.1613958,1.4668889,9.709617,9.709617
95,9500,2.1608775,1.466484,9.710406,9.710406
96,9600,2.163066,1.4679457,9.714442,9.714442
97,9700,2.1615036,1.4665779,9.711039,9.711039
98,9800,2.1620817,1.4688561,9.711483,9.711483
99,9900,2.1610754,1.4666243,9.710568,9.710568
