,Iteration,Loss,Proton_Entropy,Neutron_Entropy,Regularization
0,0,1.2239845,49.097713,53.359905,10.245762
1,100,0.5656932,44.788105,49.10414,9.389224
2,200,0.26169145,40.384056,44.454258,8.483832
3,300,0.20049717,35.942955,39.626904,7.5569854
4,400,0.18172078,31.732674,34.90686,6.6639533
5,500,0.17188929,27.869482,30.481995,5.835148
6,600,0.16366802,24.394442,26.457731,5.0852175
7,700,0.15680367,21.314949,22.880096,4.4195046
8,800,0.15011805,18.617922,19.752682,3.8370607
9,900,0.1437788,16.27619,17.053164,3.3329353
10,1000,0.13688947,14.253673,14.745208,2.899888
11,1100,0.13141447,12.511653,12.78547,2.5297124
12,1200,0.12620261,11.01144,11.129039,2.2140481
13,1300,0.12065747,9.718801,9.731494,1.9450295
14,1400,0.11533573,8.603389,8.553206,1.7156595
15,1500,0.11007803,7.6393614,7.5580235,1.5197386
16,1600,0.104660474,6.804167,6.7154307,1.3519598
17,1700,0.09823327,6.0792027,5.9988008,1.2078003
18,1800,0.09198919,5.4486613,5.386496,1.0835158
19,1900,0.08589078,4.8994203,4.860925,0.9760346
20,2000,0.0801182,4.420001,4.407175,0.8827176
21,2100,0.07446124,4.0005317,4.0132227,0.8013754
22,2200,0.0686657,3.6331785,3.669352,0.73025304
23,2300,0.06229803,3.3104916,3.367676,0.66781676
24,2400,0.056458686,3.0273306,3.1015956,0.6128926
25,2500,0.051354747,2.7782094,2.8658082,0.5644018
26,2600,0.047214996,2.5587904,2.6561084,0.5214899
27,2700,0.043047257,2.3653655,2.4689946,0.48343602
28,2800,0.038747992,2.1948183,2.3015327,0.44963512
29,2900,0.035868924,2.0444558,2.151342,0.4195798
30,3000,0.03306782,1.9117198,2.0165193,0.3928239
31,3100,0.030566497,1.7944707,1.8952186,0.36896893
32,3200,0.028604468,1.690911,1.7860407,0.34769517
33,3300,0.027043452,1.5996708,1.6878933,0.32875642
34,3400,0.026006171,1.5192631,1.5996976,0.3118961
35,3500,0.02467564,1.4484223,1.520633,0.29690552
36,3600,0.024241392,1.3861815,1.4499847,0.28361663
37,3700,0.023767246,1.3316877,1.3869773,0.27186653
38,3800,0.02309628,1.2841375,1.3311785,0.2615316
39,3900,0.022815762,1.2426891,1.2819121,0.25246012
40,4000,0.022431307,1.2068394,1.2387241,0.24455635
41,4100,0.022072775,1.1759006,1.2010959,0.23769966
42,4200,0.022023348,1.1493536,1.1686144,0.23179679
43,4300,0.021862712,1.1267393,1.1408701,0.22676094
44,4400,0.021657761,1.107755,1.1175858,0.22253409
45,4500,0.021604024,1.091956,1.0982587,0.21902147
46,4600,0.022478094,1.0789263,1.0825791,0.21615055
47,4700,0.023103278,1.0684247,1.0701424,0.2138567
48,4800,0.022873214,1.0599929,1.0603107,0.21203037
49,4900,0.022977958,1.05346,1.0529003,0.21063605
50,5000,0.02279333,1.0484741,1.0474079,0.2095882
51,5100,0.023014039,1.0447295,1.0434524,0.2088182
52,5200,0.022886436,1.0419965,1.0407288,0.20827253
53,5300,0.022832891,1.0401013,1.0387805,0.20788817
54,5400,0.022861365,1.038836,1.0374818,0.20763178
55,5500,0.022681164,1.038058,1.0365734,0.20746315
56,5600,0.022699146,1.0375643,1.0360739,0.20736383
57,5700,0.022457927,1.0373087,1.0358927,0.20732014
58,5800,0.022223052,1.0371952,1.03589,0.20730853
59,5900,0.021789093,1.0372288,1.0360028,0.20732318
60,6000,0.021357998,1.0374366,1.0361693,0.20736061
61,6100,0.021228356,1.0375406,1.0365536,0.20740943
62,6200,0.020909091,1.0376674,1.0369681,0.20746355
63,6300,0.020691164,1.0378371,1.0373654,0.20752025
64,6400,0.020612625,1.0379955,1.0377297,0.2075725
65,6500,0.020147152,1.0381727,1.0381284,0.20763011
66,6600,0.020109603,1.0383203,1.0385617,0.2076882
67,6700,0.019949809,1.0384588,1.0390801,0.2077539
68,6800,0.019866783,1.038599,1.0394217,0.20780206
69,6900,0.019691918,1.0386796,1.0397774,0.20784569
70,7000,0.01963907,1.0387644,1.0401193,0.20788836
71,7100,0.019510383,1.0388246,1.0404687,0.20792933
72,7200,0.019261021,1.0388795,1.0407349,0.20796144
73,7300,0.019208526,1.0389377,1.0409535,0.20798913
74,7400,0.019035505,1.0389326,1.0410991,0.20800316
75,7500,0.018795643,1.0389655,1.041267,0.20802327
76,7600,0.019149253,1.0388827,1.041223,0.20801058
77,7700,0.018570958,1.0388168,1.041262,0.20800789
78,7800,0.018524934,1.0387565,1.0412822,0.20800386
79,7900,0.018421888,1.0386833,1.0412556,0.2079939
80,8000,0.018470556,1.0385891,1.0412087,0.20797978
81,8100,0.018392812,1.0384783,1.0411081,0.20795865
82,8200,0.018319987,1.038361,1.041021,0.2079382
83,8300,0.01829173,1.0382861,1.0409005,0.20791864
84,8400,0.01827683,1.0381832,1.0407484,0.20789316
85,8500,0.0184071,1.0380723,1.040573,0.20786452
86,8600,0.018411929,1.037966,1.0403391,0.20783053
87,8700,0.01837825,1.0378616,1.0402251,0.20780869
88,8800,0.018328162,1.0377569,1.0400109,0.20777678
89,8900,0.018465905,1.0376517,1.0398798,0.20775314
90,9000,0.018364972,1.0375401,1.039701,0.2077241
91,9100,0.018487029,1.037451,1.0394876,0.20769386
92,9200,0.01840481,1.0374017,1.0393705,0.20767723
93,9300,0.018402563,1.0372932,1.0391359,0.20764291
94,9400,0.018505868,1.0372365,1.0389361,0.20761727
95,9500,0.018232716,1.037164,1.0387816,0.20759456
96,9600,0.018253498,1.0370936,1.0386047,0.20756984
97,9700,0.018298443,1.0370355,1.0384734,0.20755088
