,Iteration,Loss,PCA_Loss,Proton_Entropy,Neutron_Entropy
0,0,0.9786458,0.97610086,49.07385,53.036682
1,100,0.40135548,0.53888106,45.927673,49.850822
2,200,0.21102045,0.39095944,42.566826,46.283916
3,300,0.1882602,0.38563582,38.747116,42.118603
4,400,0.17687646,0.382923,34.926357,37.826065
5,500,0.16464765,0.37882733,31.247715,33.606194
6,600,0.15207861,0.37331617,27.800179,29.590738
7,700,0.13871773,0.36418962,24.619091,25.861938
8,800,0.12648608,0.35414976,21.719,22.467821
9,900,0.11397083,0.3409793,19.101187,19.41195
10,1000,0.10240157,0.32620063,16.756338,16.692768
11,1100,0.091619164,0.31065398,14.669552,14.308355
12,1200,0.08097639,0.2956971,12.832622,12.238019
13,1300,0.07280349,0.28183693,11.222001,10.459703
14,1400,0.06637533,0.26736218,9.817098,8.944308
15,1500,0.06002435,0.25282788,8.599342,7.6639433
16,1600,0.053451233,0.2382689,7.548171,6.583699
17,1700,0.048147723,0.22424133,6.6419506,5.678346
18,1800,0.043301743,0.21016774,5.8652544,4.919247
19,1900,0.03949676,0.19746573,5.1984453,4.281339
20,2000,0.03630449,0.18710254,4.62521,3.7462606
21,2100,0.033509277,0.1780413,4.133123,3.298348
22,2200,0.030769428,0.16430016,3.7097292,2.9237504
23,2300,0.028469611,0.15438244,3.3443584,2.6092722
24,2400,0.026531449,0.13308947,3.0270236,2.3455486
25,2500,0.024540275,0.12516989,2.7509494,2.1236072
26,2600,0.023447018,0.11628055,2.5113719,1.9381955
27,2700,0.02254479,0.11181349,2.3022654,1.783519
28,2800,0.021627745,0.105937116,2.11894,1.6548932
29,2900,0.020977411,0.09838456,1.9574921,1.5480646
30,3000,0.020113552,0.09341003,1.8170112,1.4604017
31,3100,0.019576134,0.09183793,1.6943014,1.3891662
32,3200,0.018814007,0.09105525,1.588804,1.332073
33,3300,0.018140806,0.090250574,1.4975926,1.2877458
34,3400,0.017772619,0.08323782,1.4204749,1.2554071
35,3500,0.017244479,0.078311615,1.3573802,1.2332991
36,3600,0.016630204,0.07742725,1.305955,1.2189373
37,3700,0.01604878,0.07691469,1.2661109,1.2098758
38,3800,0.015623141,0.07556405,1.2368572,1.2053307
39,3900,0.015246224,0.068458736,1.2166694,1.2044984
40,4000,0.014735535,0.06663899,1.2029103,1.2060992
41,4100,0.014483951,0.067178346,1.1933645,1.2080148
42,4200,0.014300649,0.06779599,1.1880658,1.2101369
43,4300,0.014131529,0.06848851,1.1859864,1.2121545
44,4400,0.013933848,0.06894871,1.1844298,1.214398
45,4500,0.0138064865,0.06953061,1.1835202,1.2152771
46,4600,0.013586931,0.07005795,1.1841015,1.2155792
47,4700,0.013625102,0.07090048,1.1836519,1.2150586
48,4800,0.013717687,0.07162711,1.1829476,1.2140226
49,4900,0.013588995,0.0721723,1.1829141,1.2127963
50,5000,0.013486207,0.072535485,1.1828883,1.2108316
51,5100,0.013245891,0.072805524,1.1828375,1.2083452
52,5200,0.013188701,0.07322077,1.1822484,1.205651
53,5300,0.013034981,0.07335863,1.1813467,1.2034477
54,5400,0.012859886,0.07354078,1.1797905,1.2010604
55,5500,0.012629132,0.07357544,1.1786345,1.1978334
56,5600,0.012554842,0.073666014,1.1768168,1.1947212
57,5700,0.012454326,0.073598266,1.1739331,1.1922742
58,5800,0.012381963,0.07353504,1.1715069,1.1893504
59,5900,0.012259324,0.07335085,1.1694744,1.1866575
60,6000,0.012238543,0.07326301,1.1675062,1.1839514
61,6100,0.012078346,0.07289074,1.1651117,1.1818143
62,6200,0.01198219,0.07251206,1.1628085,1.1795824
63,6300,0.01190937,0.07210632,1.1603202,1.1774266
64,6400,0.011920639,0.07163628,1.1578512,1.1750762
65,6500,0.011881595,0.07122296,1.1551843,1.1730363
66,6600,0.011691946,0.0705823,1.1528536,1.1707278
67,6700,0.011682976,0.07002486,1.1504909,1.1687586
68,6800,0.011545314,0.06937031,1.1483688,1.16631
69,6900,0.011424354,0.0686659,1.1463242,1.1640128
70,7000,0.0113852015,0.067897566,1.1444889,1.1619531
71,7100,0.011314471,0.06705867,1.1425023,1.1596689
72,7200,0.0112614585,0.06621475,1.1406475,1.1576483
73,7300,0.011185257,0.06524139,1.139058,1.1555365
74,7400,0.011233477,0.06440723,1.1370705,1.15344
75,7500,0.010994477,0.06334898,1.1351012,1.1514716
76,7600,0.01082399,0.062321763,1.1334459,1.1493031
77,7700,0.010732543,0.06122976,1.1315428,1.1470913
78,7800,0.010731957,0.060350876,1.1296155,1.1449302
79,7900,0.0107291965,0.059540153,1.128021,1.1427953
80,8000,0.010530657,0.058616683,1.1265283,1.1408782
81,8100,0.010502661,0.05782562,1.1252617,1.1387647
82,8200,0.010375352,0.056979343,1.123777,1.1367977
83,8300,0.010327089,0.056203097,1.1223004,1.1350203
84,8400,0.010155182,0.05528149,1.1211714,1.1331513
85,8500,0.010074904,0.05453539,1.1198375,1.1313468
86,8600,0.009969088,0.05375182,1.1186589,1.1295167
87,8700,0.009820972,0.052992363,1.1175274,1.1274664
88,8800,0.009682237,0.05218666,1.1163471,1.1255238
