,Iteration,Loss,Train_Loss,entropy
0,0,4.0616007,3.6548994,47.78431
1,100,7.217973,0.156308,46.827587
2,200,7.0563483,0.14436352,44.96595
3,300,6.957704,0.13994083,42.748306
4,400,6.658266,0.1362726,40.454327
5,500,6.544549,0.13424398,38.148846
6,600,6.3767123,0.13277568,36.511547
7,700,6.2948723,0.13170429,35.24645
8,800,6.1957326,0.13089097,33.989765
9,900,6.10489,0.1300924,32.964413
10,1000,6.0081754,0.12929398,32.008793
11,1100,5.8914986,0.12873708,31.040564
12,1200,5.754271,0.12811054,29.962252
13,1300,5.6039853,0.12742339,28.679228
14,1400,5.4311857,0.12678032,27.468851
15,1500,5.3322263,0.12633014,26.182274
16,1600,5.238492,0.12608549,25.449394
17,1700,5.155433,0.125623,24.973467
18,1800,5.05069,0.12522663,24.49733
19,1900,4.946986,0.12489973,24.05801
20,2000,4.86027,0.12442282,23.693703
21,2100,4.7482967,0.12394519,23.310392
22,2200,4.647086,0.12345145,22.8666
23,2300,4.54586,0.123100966,22.37077
24,2400,4.4404106,0.12278305,21.846153
25,2500,4.379719,0.12247053,21.306952
26,2600,4.336574,0.12220494,20.862516
27,2700,4.281036,0.122045785,20.51125
28,2800,4.221563,0.12168843,20.04498
29,2900,4.1579566,0.121468276,19.686245
30,3000,4.1293573,0.12138174,19.426598
31,3100,4.11004,0.121119015,19.259996
32,3200,4.0957513,0.1210225,19.117989
33,3300,4.085328,0.120848015,18.958216
34,3400,4.0597486,0.12081729,18.783255
35,3500,4.042666,0.120896876,18.627586
36,3600,4.02703,0.12075709,18.506704
37,3700,4.015902,0.12069314,18.342136
38,3800,3.9805999,0.12063739,18.10047
39,3900,3.9397705,0.12049646,17.859722
40,4000,3.908546,0.12038327,17.64959
41,4100,3.8681412,0.12022074,17.495684
42,4200,3.8339875,0.12027402,17.396364
43,4300,3.810037,0.12021681,17.287533
44,4400,3.7885745,0.12007574,17.180714
45,4500,3.7731829,0.119961984,17.08415
46,4600,3.74911,0.11988511,17.000937
47,4700,3.7135623,0.11969812,16.923801
48,4800,3.6904116,0.119661324,16.854218
49,4900,3.6677709,0.11948143,16.75948
50,5000,3.639846,0.119270205,16.667412
51,5100,3.6055632,0.11901147,16.601421
52,5200,3.5497477,0.1188323,16.56071
53,5300,3.5162528,0.11874007,16.494362
54,5400,3.4837544,0.118559256,16.411026
55,5500,3.4428408,0.11851851,16.32296
56,5600,3.4182215,0.11839636,16.240707
57,5700,3.4105704,0.11831336,16.144512
58,5800,3.387995,0.11821101,16.049294
59,5900,3.3876026,0.11826742,15.899635
60,6000,3.3454208,0.11841649,15.640052
61,6100,3.3148677,0.11803424,15.517299
62,6200,3.3127682,0.11806232,15.455757
63,6300,3.3047767,0.11801576,15.378068
64,6400,3.2947726,0.11788944,15.333778
65,6500,3.290853,0.11783325,15.282147
66,6600,3.281148,0.11797216,15.211588
67,6700,3.2728267,0.117816076,15.173729
68,6800,3.2697175,0.117756404,15.14496
69,6900,3.2693017,0.11774857,15.123257
70,7000,3.266533,0.11769954,15.115355
71,7100,3.2628438,0.1178014,15.106892
72,7200,3.259052,0.11771762,15.110134
73,7300,3.2571464,0.11777326,15.111605
74,7400,3.2587864,0.117683925,15.109597
75,7500,3.2628887,0.11746296,15.100168
76,7600,3.2630196,0.11761413,15.095425
77,7700,3.2623942,0.11766029,15.096548
78,7800,3.2641926,0.11755614,15.099813
79,7900,3.265486,0.11757203,15.09376
80,8000,3.263593,0.11757807,15.093216
81,8100,3.264014,0.11767449,15.0934925
82,8200,3.2651768,0.11757761,15.095471
83,8300,3.265476,0.11761111,15.092711
84,8400,3.265755,0.11755314,15.091992
85,8500,3.2659721,0.117653504,15.089208
86,8600,3.2658708,0.11755315,15.090923
87,8700,3.2659783,0.1176217,15.090801
88,8800,3.267365,0.11749832,15.08975
89,8900,3.26656,0.117378265,15.08579
90,9000,3.2649515,0.11755431,15.08214
91,9100,3.2662005,0.11752312,15.081478
92,9200,3.2669215,0.11749786,15.080978
93,9300,3.267579,0.11753422,15.075905
94,9400,3.2666435,0.117529355,15.071992
95,9500,3.2662382,0.11748996,15.070356
96,9600,3.2664495,0.11737878,15.070044
97,9700,3.2680178,0.11718575,15.06883
98,9800,3.266103,0.117392555,15.069764
99,9900,3.267189,0.11747167,15.066574
