,Iteration,Loss,Train_Loss,entropy
0,0,4.1257424,3.378505,19.374865
1,100,7.513063,0.07683477,19.374865
2,200,7.783443,0.068723,19.374865
3,300,7.9599,0.06639055,19.374865
4,400,8.053189,0.065024145,19.374865
5,500,8.113193,0.064181894,19.374865
6,600,8.176213,0.063544124,19.374865
7,700,8.2127905,0.06304226,19.374865
8,800,8.215339,0.062694386,19.374865
9,900,8.212303,0.062430114,19.374865
10,1000,8.212117,0.06225072,19.374865
11,1100,8.224746,0.06201595,19.374865
12,1200,8.241929,0.06183359,19.374865
13,1300,8.249158,0.061665516,19.374865
14,1400,8.257525,0.06140988,19.374865
15,1500,8.264567,0.061367918,19.374865
16,1600,8.260193,0.06133481,19.374865
17,1700,8.259078,0.061141685,19.374865
18,1800,8.259451,0.061044198,19.374865
19,1900,8.260418,0.061136227,19.374865
20,2000,8.255514,0.06126079,19.374865
21,2100,8.265112,0.060905818,19.374865
22,2200,8.262768,0.06100167,19.374865
23,2300,8.26453,0.060842916,19.374865
24,2400,8.261581,0.061040644,19.374865
25,2500,8.263837,0.06110488,19.374865
26,2600,8.2697935,0.060944274,19.374865
27,2700,8.274253,0.061024044,19.374865
28,2800,8.275678,0.06097584,19.374865
29,2900,8.282184,0.06097534,19.374865
30,3000,8.283312,0.06098751,19.374865
31,3100,8.285207,0.060769163,19.374865
32,3200,8.283336,0.06105067,19.374865
33,3300,8.2874565,0.06080236,19.374865
34,3400,8.284164,0.06085534,19.374865
35,3500,8.282144,0.060807355,19.374865
36,3600,8.291726,0.060733557,19.374865
37,3700,8.288666,0.060715113,19.374865
38,3800,8.295588,0.06063658,19.374865
39,3900,8.285056,0.060786728,19.374865
40,4000,8.279386,0.060861923,19.374865
41,4100,8.283606,0.060688853,19.374865
42,4200,8.279144,0.060559567,19.374865
43,4300,8.275068,0.060695987,19.374865
44,4400,8.273582,0.060674842,19.374865
45,4500,8.275107,0.0605774,19.374865
46,4600,8.276966,0.060608555,19.374865
47,4700,8.279351,0.060658634,19.374865
48,4800,8.274473,0.060620517,19.374865
49,4900,8.2733345,0.060699377,19.374865
50,5000,8.277061,0.060737047,19.374865
51,5100,8.280264,0.060600996,19.374865
52,5200,8.277747,0.060685314,19.374865
53,5300,8.279314,0.060480967,19.374865
54,5400,8.273251,0.06058603,19.374865
55,5500,8.277522,0.060459357,19.374865
56,5600,8.272117,0.0605652,19.374865
57,5700,8.273594,0.060617637,19.374865
58,5800,8.277585,0.060436327,19.374865
59,5900,8.279354,0.060569823,19.374865
60,6000,8.280668,0.06058033,19.374865
61,6100,8.277585,0.060508218,19.374865
62,6200,8.271812,0.060559925,19.374865
63,6300,8.27581,0.060444698,19.374865
64,6400,8.269574,0.060615323,19.374865
65,6500,8.267632,0.060582694,19.374865
66,6600,8.270969,0.060387287,19.374865
67,6700,8.269098,0.0604414,19.374865
68,6800,8.264263,0.060485512,19.374865
69,6900,8.268382,0.060573295,19.374865
70,7000,8.268972,0.060544617,19.374865
71,7100,8.265889,0.060554333,19.374865
72,7200,8.268364,0.06051521,19.374865
