,Iteration,Loss,PCA_Loss,Proton_Entropy,Neutron_Entropy
0,0,0.97788507,0.9754898,49.107742,53.06925
1,100,0.3393006,0.4492545,48.9679,53.081005
2,200,0.1699195,0.2529653,48.771008,53.10512
3,300,0.14429648,0.19585684,48.591084,53.05211
4,400,0.12610886,0.15735848,48.385582,52.980034
5,500,0.10731651,0.12888956,48.16485,52.877945
6,600,0.08653783,0.103555106,47.92886,52.725643
7,700,0.064023495,0.08007989,47.668606,52.55601
8,800,0.04330829,0.058786698,47.379112,52.37733
9,900,0.031073458,0.044821005,47.101482,52.18367
10,1000,0.024109123,0.03623961,46.818287,51.971592
11,1100,0.01947382,0.030358016,46.50196,51.725235
12,1200,0.01674876,0.026585808,46.182175,51.45071
13,1300,0.014673742,0.023888955,45.82438,51.149414
14,1400,0.01325681,0.021563774,45.454113,50.80691
15,1500,0.012022917,0.0196203,45.045055,50.424465
16,1600,0.0109861465,0.017973643,44.618553,49.999187
17,1700,0.010019251,0.016420877,44.167873,49.515007
18,1800,0.009216349,0.015229429,43.729794,48.973568
19,1900,0.008520783,0.014239105,43.26693,48.373756
20,2000,0.007904504,0.013404559,42.740074,47.71383
21,2100,0.0074210446,0.012739765,42.25324,46.97163
22,2200,0.006957447,0.012207925,41.74147,46.156506
23,2300,0.006447191,0.011791535,41.171577,45.254932
24,2400,0.0061066863,0.011455879,40.600086,44.261333
25,2500,0.005764356,0.011081982,39.98646,43.17007
26,2600,0.005406297,0.010809091,39.35446,41.990463
27,2700,0.0051512313,0.010502687,38.677967,40.677315
28,2800,0.0047518187,0.01033171,37.97743,39.266006
29,2900,0.0044405377,0.01012378,37.164192,37.78783
30,3000,0.0041498574,0.009883051,36.428726,36.179592
31,3100,0.0038778987,0.009702416,35.65106,34.566692
32,3200,0.0036953231,0.009467903,34.78115,32.85885
33,3300,0.0035071347,0.009292232,33.951466,31.122107
34,3400,0.0032612742,0.009128237,33.042282,29.406578
35,3500,0.0031089268,0.008936988,32.128998,27.643742
36,3600,0.0029592891,0.0087621175,31.17636,25.891775
37,3700,0.0027562834,0.008573561,30.258219,24.25072
38,3800,0.0025838565,0.008430148,29.254642,22.655201
39,3900,0.0023870587,0.008271137,28.245632,21.203066
40,4000,0.0022185289,0.008152597,27.280369,19.91745
41,4100,0.0020068705,0.008081694,26.259663,18.8945
42,4200,0.001996496,0.007881902,25.172361,17.778875
43,4300,0.0018743487,0.0077262577,24.290943,16.755276
44,4400,0.0017758458,0.0076105967,23.389488,15.887568
45,4500,0.001693118,0.0074419314,22.435608,15.122564
46,4600,0.0016306812,0.0073142317,21.581335,14.404498
47,4700,0.0015161241,0.0072100577,20.729158,13.847371
48,4800,0.0014343724,0.0071163625,19.925314,13.3069935
49,4900,0.0013926954,0.0069970586,19.156845,12.826914
50,5000,0.0013145714,0.006900286,18.450346,12.399682
51,5100,0.0012765297,0.006841399,17.786493,12.05937
52,5200,0.0012217881,0.0067159524,17.156355,11.7161
53,5300,0.0011478002,0.006613272,16.615696,11.399891
54,5400,0.001041699,0.006500721,16.016193,11.175996
55,5500,0.0009549712,0.006421752,15.612232,10.962337
56,5600,0.0009063336,0.0063206367,15.167097,10.764297
57,5700,0.0008919746,0.0061540063,14.730798,10.555291
58,5800,0.00081511325,0.0061044903,14.343751,10.427491
59,5900,0.00077108294,0.006016375,13.952873,10.266981
60,6000,0.00069468014,0.005970901,13.60549,10.2232
61,6100,0.00068356487,0.0058768154,13.329408,10.055761
62,6200,0.0006566516,0.005814988,13.019503,9.943088
63,6300,0.0006420163,0.0057749315,12.734631,9.831222
64,6400,0.00064429606,0.0056945006,12.497625,9.724882
65,6500,0.00061353255,0.005829008,12.275247,9.620271
66,6600,0.00059641374,0.005594109,12.044646,9.532883
67,6700,0.000581845,0.0055499203,11.83153,9.457827
68,6800,0.00055152783,0.00562581,11.681789,9.43364
69,6900,0.0005355561,0.0054848976,11.50607,9.350225
70,7000,0.00048925285,0.005462408,11.352504,9.238461
71,7100,0.00047031493,0.00543234,11.1905775,9.269814
72,7200,0.0004792802,0.0054169893,11.025327,9.1555605
73,7300,0.00046505322,0.005422257,10.9549265,9.068276
74,7400,0.00045981808,0.0053279265,10.808272,8.981172
75,7500,0.0004594386,0.005320914,10.737716,8.914828
76,7600,0.0004311602,0.0052808556,10.632699,8.872397
77,7700,0.00042969856,0.0052429503,10.46587,8.796489
78,7800,0.00040607442,0.0052392357,10.481736,8.765544
79,7900,0.00039894434,0.005187392,10.385327,8.720514
80,8000,0.00039666626,0.005569269,10.329049,8.674693
81,8100,0.00042634743,0.0053337114,10.236639,8.655183
82,8200,0.0003841016,0.0051423586,10.168776,8.571114
83,8300,0.00038071012,0.005125567,9.908024,8.551633
84,8400,0.0003694761,0.005106668,9.990937,8.5171175
85,8500,0.0003650402,0.005502923,9.847498,8.470712
86,8600,0.00035339207,0.005088829,9.914104,8.43449
87,8700,0.0003593266,0.005092617,9.861212,8.390971
88,8800,0.0003585685,0.005146325,9.803852,8.364847
89,8900,0.00033904333,0.0050849603,9.682311,8.335404
90,9000,0.00034109698,0.0050344006,9.692894,8.283449
91,9100,0.00032996864,0.0050167874,9.610545,8.25505
92,9200,0.0003384994,0.0050218473,9.51685,8.227159
93,9300,0.00031358606,0.0049879486,9.608558,8.19741
94,9400,0.00031212706,0.0049968422,9.589704,8.181321
95,9500,0.00031915243,0.004995993,9.564734,8.143503
96,9600,0.0003027342,0.0049618157,9.538848,8.135467
97,9700,0.00029974928,0.004947808,9.521816,8.09928
98,9800,0.00029209114,0.0049371268,9.503291,8.082665
99,9900,0.00032292315,0.00506882,9.481271,8.07836
100,10000,0.00031096104,0.0050605894,9.44648,8.058552
101,10100,0.0002877535,0.004922279,9.417583,8.04108
102,10200,0.0002961685,0.004917577,9.408398,8.017363
103,10300,0.000276963,0.0049050176,9.35885,8.0346365
104,10400,0.0002757859,0.004887171,9.411443,8.026748
105,10500,0.00029063193,0.004887767,9.336902,8.007109
106,10600,0.00027967483,0.004866854,9.363592,7.949493
107,10700,0.00026548986,0.0048689963,9.391197,7.9741135
108,10800,0.00027502066,0.004852344,9.353764,7.958459
109,10900,0.00027338296,0.004845346,9.379521,7.9364886
110,11000,0.00028116524,0.004845177,9.358521,7.917523
111,11100,0.00026995206,0.0048315683,9.344959,7.9325614
112,11200,0.00025542357,0.004813316,9.36805,7.922718
113,11300,0.0002664802,0.004809788,9.34663,7.894687
114,11400,0.00025339742,0.0047936686,9.297131,7.913079
115,11500,0.00026657654,0.0049152593,9.379259,7.90704
