,Iteration,Loss,PCA_Loss,Proton_Entropy,Neutron_Entropy
0,0,0.9912297,0.9843702,46.750916,52.71001
1,100,0.40230367,0.5709241,42.38044,48.289745
2,200,0.26043275,0.47499853,37.971127,43.51541
3,300,0.22253981,0.45044553,33.667473,38.65689
4,400,0.21003997,0.44694814,29.6336,33.98002
5,500,0.20473173,0.44978175,25.976887,29.67155
6,600,0.20290652,0.4505806,22.738407,25.824623
7,700,0.20278837,0.45409217,19.910864,22.46013
8,800,0.20529863,0.4599522,17.461475,19.553595
9,900,0.20659488,0.46503043,15.34808,17.059458
10,1000,0.20935819,0.46901864,13.528483,14.925534
11,1100,0.21346307,0.47472787,11.963338,13.100772
12,1200,0.21713997,0.4797325,10.616895,11.53902
13,1300,0.21881287,0.48331755,9.457253,10.199939
14,1400,0.2190037,0.48554647,8.456404,9.048988
15,1500,0.21760193,0.48580006,7.5903873,8.057219
16,1600,0.21563073,0.48617673,6.838696,7.2003427
17,1700,0.21147591,0.48559558,6.184216,6.4580126
18,1800,0.20885937,0.48440483,5.6122446,5.8131933
19,1900,0.20439889,0.48341364,5.1106873,5.25171
20,2000,0.2007174,0.48331565,4.6690807,4.7613983
21,2100,0.1955402,0.48143327,4.278944,4.332202
22,2200,0.19030097,0.4784784,3.93307,3.9555433
23,2300,0.18566501,0.4763153,3.6254654,3.6241417
24,2400,0.18115652,0.47491232,3.3511703,3.3318408
25,2500,0.17562255,0.47408465,3.1058817,3.07349
26,2600,0.17061715,0.47307247,2.8860276,2.8446229
27,2700,0.16569424,0.47279555,2.6886544,2.6413772
28,2800,0.16068359,0.47257066,2.5111616,2.4605422
29,2900,0.15385738,0.4712257,2.3513014,2.2992945
30,3000,0.14858037,0.47042388,2.207195,2.1553314
31,3100,0.14337398,0.47009563,2.077145,2.0265498
32,3200,0.13842973,0.4715701,1.9597149,1.9112548
33,3300,0.13063568,0.4685181,1.8536673,1.8078789
34,3400,0.12388616,0.46698985,1.757897,1.7151213
35,3500,0.11709172,0.46236226,1.6713785,1.6318564
36,3600,0.11126056,0.46158454,1.5932367,1.5570707
37,3700,0.10295062,0.45507774,1.5227326,1.4898714
38,3800,0.09569515,0.44766435,1.4591568,1.4295467
39,3900,0.08854574,0.44035858,1.401874,1.3754072
40,4000,0.08186239,0.4322424,1.3503516,1.3268666
41,4100,0.07356648,0.4212627,1.3041046,1.2834119
42,4200,0.066371635,0.40963992,1.2627048,1.2445936
43,4300,0.05969272,0.39645424,1.2257262,1.2100155
44,4400,0.05305021,0.38183266,1.1928151,1.1793088
45,4500,0.047487177,0.36788937,1.1636497,1.1521333
46,4600,0.04290783,0.3533729,1.1379344,1.1281984
47,4700,0.039193284,0.33643,1.1153916,1.1072623
48,4800,0.036182214,0.31751657,1.0957539,1.0890543
49,4900,0.03273611,0.2936072,1.0787911,1.073343
50,5000,0.02897662,0.2719511,1.0642675,1.0599147
51,5100,0.026644662,0.24722223,1.0519531,1.0485461
52,5200,0.02508183,0.2292208,1.0416545,1.0390209
53,5300,0.022424862,0.21289362,1.033097,1.0311089
54,5400,0.020319702,0.1955561,1.0261097,1.0246347
55,5500,0.021694645,0.1738937,1.0204743,1.0194066
56,5600,0.017333684,0.15263958,1.0160048,1.0152498
57,5700,0.016407182,0.140705,1.0125079,1.0120025
58,5800,0.015056438,0.1240205,1.0098209,1.0095001
59,5900,0.0142083485,0.11442411,1.0077833,1.0075903
60,6000,0.014080824,0.10929646,1.006257,1.0061592
61,6100,0.013087216,0.10607151,1.005138,1.0051115
62,6200,0.013297728,0.10539814,1.0043209,1.0043551
63,6300,0.012744974,0.10382563,1.0037318,1.0038173
64,6400,0.013276137,0.10132818,1.0033132,1.003434
65,6500,0.01285735,0.090187356,1.0030158,1.0031588
66,6600,0.012776637,0.086792566,1.002783,1.0029511
67,6700,0.012584935,0.08297053,1.0026238,1.0028058
68,6800,0.012342306,0.081710085,1.0024972,1.0027
69,6900,0.012438293,0.08236859,1.0024056,1.002627
70,7000,0.011886568,0.08213628,1.0023265,1.0025744
71,7100,0.011901948,0.082690954,1.0022624,1.0025252
72,7200,0.01194535,0.08309727,1.0021942,1.0024803
73,7300,0.011073714,0.08280862,1.0021522,1.0024489
74,7400,0.010833744,0.08314238,1.0021088,1.0024204
75,7500,0.010743629,0.08307066,1.0021007,1.0024135
76,7600,0.0108395135,0.083991684,1.0020465,1.002371
77,7700,0.0112216715,0.08455726,1.0020262,1.0023528
78,7800,0.011593552,0.08568835,1.0020012,1.0023319
79,7900,0.010676989,0.084738456,1.0019889,1.0023232
80,8000,0.011156022,0.08552595,1.0019757,1.0023099
81,8100,0.011161698,0.08600683,1.0019413,1.0022842
82,8200,0.0109945275,0.08578662,1.0019453,1.0022858
83,8300,0.012937301,0.08779307,1.0019113,1.0022643
84,8400,0.010762828,0.086175315,1.0018972,1.0022554
85,8500,0.010318447,0.08582377,1.0018853,1.0022436
86,8600,0.010615709,0.08644005,1.001875,1.0022359
87,8700,0.011072087,0.08707303,1.0018631,1.0022308
88,8800,0.011262978,0.087497815,1.001858,1.0022271
89,8900,0.0105089145,0.08683734,1.0018561,1.0022275
90,9000,0.010612916,0.08714021,1.0018426,1.0022194
91,9100,0.01047029,0.08711947,1.0018382,1.0022194
92,9200,0.010401758,0.08729146,1.0018387,1.0022299
93,9300,0.010395756,0.08754093,1.0018263,1.0022243
94,9400,0.011483851,0.08856877,1.001821,1.0022298
95,9500,0.01057562,0.08775641,1.0018212,1.0022352
96,9600,0.010936001,0.088412054,1.0018175,1.0022376
97,9700,0.0102640465,0.08761255,1.0018233,1.0022457
98,9800,0.01039914,0.08774362,1.0018167,1.0022451
99,9900,0.010696769,0.08813901,1.0018139,1.0022538
100,10000,0.01048404,0.087817386,1.0018183,1.0022624
101,10100,0.010518993,0.08814607,1.0018142,1.0022671
102,10200,0.010491115,0.08821815,1.0018198,1.0022805
103,10300,0.01068366,0.08848769,1.0018176,1.002283
104,10400,0.0108673535,0.088922545,1.001819,1.0022945
105,10500,0.011316945,0.08927584,1.0018225,1.0023075
106,10600,0.01091492,0.089236446,1.0018301,1.0023146
107,10700,0.010714324,0.089072645,1.0018309,1.0023239
108,10800,0.010609248,0.08903837,1.0018382,1.0023388
109,10900,0.011200786,0.089468785,1.0018396,1.0023527
110,11000,0.010832014,0.089347064,1.0018417,1.0023592
111,11100,0.010639758,0.08911118,1.001852,1.0023768
112,11200,0.010699087,0.089408875,1.0018541,1.0023848
113,11300,0.010861093,0.08956982,1.0018563,1.0023955
114,11400,0.010690668,0.089528814,1.0018734,1.0024186
115,11500,0.01065002,0.08969265,1.0018688,1.0024239
116,11600,0.010945175,0.08987325,1.0018729,1.0024351
117,11700,0.011050627,0.090369456,1.0018812,1.0024487
118,11800,0.011047712,0.09025089,1.0018846,1.0024595
119,11900,0.010936999,0.09020402,1.0019053,1.0024837
120,12000,0.011063539,0.09035424,1.001896,1.0024852
121,12100,0.011063117,0.09062364,1.0019116,1.0025041
122,12200,0.011244918,0.09070605,1.0019114,1.0025119
123,12300,0.011564972,0.09094866,1.0019172,1.0025245
124,12400,0.011242617,0.09084803,1.0019255,1.0025352
125,12500,0.011510737,0.09127724,1.0019387,1.0025493
126,12600,0.01151058,0.09104483,1.0019395,1.0025604
127,12700,0.011287007,0.09104399,1.0019425,1.0025692
128,12800,0.013826888,0.09384155,1.0019493,1.0025809
129,12900,0.011432533,0.09093485,1.001953,1.0025897
130,13000,0.011811899,0.091408625,1.0019615,1.0026009
131,13100,0.01193684,0.091627955,1.00197,1.002614
132,13200,0.011026328,0.09083885,1.0019819,1.0026255
133,13300,0.011587851,0.09105756,1.0019772,1.0026363
134,13400,0.011216019,0.09080148,1.001984,1.0026436
135,13500,0.011883218,0.09137265,1.0019908,1.00266
136,13600,0.011745858,0.0914567,1.0019978,1.0026671
137,13700,0.011634657,0.09118197,1.0020044,1.0026792
138,13800,0.011692139,0.09152996,1.0020101,1.0026834
139,13900,0.0116536,0.09144339,1.0020133,1.0026933
140,14000,0.011335683,0.0908493,1.00202,1.002705
141,14100,0.011405392,0.09092186,1.0020212,1.0027152
142,14200,0.011441174,0.09085097,1.0020282,1.002727
143,14300,0.011590274,0.09097985,1.002036,1.0027397
144,14400,0.011398202,0.09091453,1.002038,1.0027461
145,14500,0.011790394,0.09147901,1.0020442,1.0027602
146,14600,0.011198043,0.09076345,1.0020659,1.002782
147,14700,0.011406874,0.09095501,1.0020508,1.0027763
148,14800,0.011636249,0.09134841,1.0020589,1.0027857
149,14900,0.012270575,0.091629475,1.0020567,1.002793
150,15000,0.011967355,0.091433994,1.00206,1.0028012
151,15100,0.012271483,0.0920467,1.0020691,1.0028087
152,15200,0.011576248,0.09123242,1.0020745,1.0028214
153,15300,0.011849549,0.09124245,1.0020814,1.0028323
154,15400,0.011594374,0.09091016,1.0020815,1.0028392
155,15500,0.012120725,0.09153344,1.0020849,1.002846
156,15600,0.011513527,0.09095804,1.0020854,1.0028582
157,15700,0.012108584,0.09128413,1.0020901,1.0028706
158,15800,0.012424455,0.092115775,1.002095,1.0028771
159,15900,0.011882577,0.09102356,1.0020952,1.002888
160,16000,0.011999815,0.091091104,1.0021025,1.0028903
161,16100,0.011953518,0.09127482,1.0021106,1.0029007
162,16200,0.013093037,0.09280213,1.00211,1.002906
163,16300,0.012239901,0.091282696,1.002112,1.0029265
164,16400,0.011956401,0.09123652,1.0021178,1.0029303
165,16500,0.012260953,0.091910854,1.0021238,1.0029377
166,16600,0.012128061,0.09172156,1.0021235,1.0029463
167,16700,0.012440663,0.092132986,1.002129,1.0029571
168,16800,0.011907985,0.091395415,1.0021307,1.0029632
169,16900,0.011774011,0.09137305,1.0021373,1.0029749
170,17000,0.011977369,0.09144303,1.0021397,1.0029857
171,17100,0.0131170945,0.09203676,1.00214,1.0029917
172,17200,0.012105047,0.0915337,1.0021456,1.0030003
173,17300,0.013060532,0.09221467,1.002159,1.0030178
174,17400,0.011975622,0.09120926,1.0021595,1.0030239
175,17500,0.012735093,0.09161853,1.0021535,1.0030283
176,17600,0.012045193,0.09130201,1.0021647,1.0030415
177,17700,0.012016033,0.09106032,1.0021605,1.0030407
178,17800,0.011881027,0.09105822,1.0021678,1.0030528
179,17900,0.011860985,0.09142362,1.0021704,1.0030559
180,18000,0.011757452,0.09099758,1.0021718,1.0030606
181,18100,0.012041624,0.091486715,1.0021776,1.0030662
182,18200,0.011949717,0.09132435,1.0021793,1.0030767
183,18300,0.011968529,0.09140704,1.0021819,1.0030843
184,18400,0.0119700115,0.09120822,1.0021911,1.0030967
185,18500,0.013297326,0.09308598,1.0021929,1.0031012
186,18600,0.012060473,0.09106839,1.0021904,1.0031109
187,18700,0.012002765,0.09121816,1.002202,1.0031182
188,18800,0.012037974,0.09112116,1.0022012,1.003126
189,18900,0.012033426,0.09150579,1.002204,1.0031275
190,19000,0.01210746,0.09121183,1.0022042,1.003138
191,19100,0.011766939,0.09098968,1.0022146,1.0031487
192,19200,0.0124550015,0.09142294,1.002214,1.0031564
193,19300,0.011776051,0.09100041,1.0022172,1.0031585
194,19400,0.012217287,0.09150634,1.0022211,1.00316
195,19500,0.012645114,0.091643535,1.0022275,1.0031755
