,Iteration,Loss,Proton_Entropy,Neutron_Entropy
0,0,0.44650587,48.78987,53.50984
1,100,0.23658098,44.45592,49.14211
2,200,0.18428874,40.030674,44.333237
3,300,0.16941051,35.68103,39.39169
4,400,0.16495574,31.578672,34.605392
