,Iteration,Loss,Train_Loss,a_entropy,b_entropy
0,0,4.1515894,3.6118348,47.841747,47.841747
1,100,7.271909,0.109782755,47.601727,47.601727
2,200,6.1428413,0.09505934,45.677383,45.677383
3,300,4.3804064,0.08702668,38.758747,38.758747
4,400,2.2302902,0.07938228,24.886766,24.886766
5,500,1.2796618,0.07364171,17.493753,17.493753
6,600,0.5892408,0.06686723,13.634163,13.634163
7,700,0.32937083,0.061729975,10.591256,10.591256
8,800,0.30750558,0.060835734,9.946659,9.946659
9,900,0.3074457,0.060667846,9.914707,9.914707
10,1000,0.30676228,0.06051058,9.9035,9.9035
11,1100,0.30777338,0.060427707,9.900027,9.900027
12,1200,0.30886018,0.060420662,9.898989,9.898989
13,1300,0.31169912,0.06030454,9.899182,9.899182
14,1400,0.31218764,0.060345538,9.897778,9.897778
15,1500,0.3119047,0.0603044,9.89715,9.89715
16,1600,0.31295532,0.06025748,9.89655,9.89655
17,1700,0.3129238,0.060221925,9.896668,9.896668
18,1800,0.31245342,0.060278602,9.89648,9.89648
19,1900,0.31259158,0.060210776,9.896916,9.896916
20,2000,0.31196377,0.06025351,9.896697,9.896697
21,2100,0.3107201,0.06021983,9.898207,9.898207
22,2200,0.30931243,0.060234074,9.899196,9.899196
23,2300,0.30820873,0.060157098,9.8999605,9.8999605
24,2400,0.3083145,0.06013209,9.899994,9.899994
25,2500,0.3079196,0.060192212,9.900343,9.900343
26,2600,0.3084644,0.060274456,9.900702,9.900702
27,2700,0.30864942,0.0602623,9.900086,9.900086
28,2800,0.30753848,0.06022812,9.900088,9.900088
29,2900,0.30733714,0.060165655,9.900034,9.900034
30,3000,0.30747342,0.060243465,9.900355,9.900355
31,3100,0.30738252,0.060202856,9.901071,9.901071
32,3200,0.30722445,0.060208086,9.900168,9.900168
33,3300,0.30763537,0.060294323,9.90098,9.90098
34,3400,0.30752218,0.060214486,9.901136,9.901136
35,3500,0.30746356,0.060317393,9.900633,9.900633
36,3600,0.30740362,0.060241528,9.900583,9.900583
37,3700,0.30687538,0.060276106,9.901058,9.901058
38,3800,0.30632156,0.06023962,9.900983,9.900983
39,3900,0.30721152,0.060228717,9.900927,9.900927
40,4000,0.30656707,0.06024955,9.901308,9.901308
41,4100,0.30643928,0.060172,9.900743,9.900743
42,4200,0.30744883,0.06023771,9.901236,9.901236
43,4300,0.30678248,0.06014989,9.900851,9.900851
44,4400,0.30745232,0.060287997,9.900975,9.900975
45,4500,0.30781883,0.06029441,9.901204,9.901204
46,4600,0.3082511,0.06026889,9.900655,9.900655
47,4700,0.3078066,0.060275193,9.901159,9.901159
48,4800,0.3073211,0.060234837,9.900881,9.900881
49,4900,0.30742672,0.060238406,9.900841,9.900841
50,5000,0.307314,0.060056735,9.900657,9.900657
51,5100,0.30768743,0.060131855,9.900298,9.900298
52,5200,0.3074818,0.060178477,9.900719,9.900719
53,5300,0.30685675,0.060232442,9.900988,9.900988
54,5400,0.30734473,0.06021349,9.900556,9.900556
55,5500,0.30768862,0.060172882,9.900506,9.900506
56,5600,0.30784908,0.060178217,9.900796,9.900796
57,5700,0.3075722,0.06017902,9.900732,9.900732
58,5800,0.30818632,0.06023009,9.900171,9.900171
59,5900,0.30772465,0.06022076,9.9001665,9.9001665
60,6000,0.30695468,0.06025793,9.899796,9.899796
61,6100,0.30809388,0.060186855,9.899402,9.899402
62,6200,0.3081924,0.06018041,9.899932,9.899932
63,6300,0.30802202,0.06021682,9.899554,9.899554
64,6400,0.30789998,0.060180113,9.899944,9.899944
65,6500,0.3085699,0.060266696,9.899863,9.899863
66,6600,0.30784765,0.06011465,9.899838,9.899838
67,6700,0.3079941,0.06012307,9.899656,9.899656
68,6800,0.30897883,0.060200144,9.900003,9.900003
69,6900,0.30862787,0.060222767,9.899557,9.899557
70,7000,0.3084556,0.06020104,9.899522,9.899522
71,7100,0.30799192,0.060227234,9.899954,9.899954
72,7200,0.3080498,0.060195282,9.89943,9.89943
73,7300,0.30822968,0.060179237,9.89945,9.89945
74,7400,0.3078457,0.060189042,9.899708,9.899708
75,7500,0.3074811,0.06019941,9.899583,9.899583
76,7600,0.30788642,0.060231037,9.8997345,9.8997345
77,7700,0.30779678,0.060207274,9.899732,9.899732
78,7800,0.30867958,0.060421247,9.899626,9.899626
79,7900,0.30782998,0.060169294,9.899713,9.899713
80,8000,0.30851945,0.06014059,9.899406,9.899406
81,8100,0.30747715,0.06017155,9.899574,9.899574
82,8200,0.3080825,0.06020834,9.899788,9.899788
83,8300,0.30744255,0.060132302,9.899597,9.899597
84,8400,0.3080011,0.060300954,9.899439,9.899439
85,8500,0.30787072,0.060143903,9.899383,9.899383
86,8600,0.3077399,0.06016136,9.899788,9.899788
87,8700,0.30790925,0.060188536,9.899713,9.899713
88,8800,0.3072589,0.060149033,9.89993,9.89993
89,8900,0.3083956,0.060218144,9.899923,9.899923
90,9000,0.30617648,0.060051627,9.900449,9.900449
91,9100,0.30744517,0.060236875,9.899711,9.899711
92,9200,0.30724838,0.060137223,9.899668,9.899668
93,9300,0.306803,0.0602443,9.899972,9.899972
94,9400,0.307746,0.060125664,9.900092,9.900092
95,9500,0.3080335,0.060214296,9.899543,9.899543
96,9600,0.3066747,0.060175743,9.899902,9.899902
97,9700,0.30788386,0.060148925,9.899866,9.899866
98,9800,0.30774102,0.060187317,9.900132,9.900132
99,9900,0.30721393,0.060117133,9.899819,9.899819
