,Iteration,Loss,Proton_Entropy,Neutron_Entropy
143,14300,0.030146154,1.9739784,1.9849211
144,14400,0.030164883,1.9732641,1.9847808
145,14500,0.03019459,1.9725325,1.984741
146,14600,0.030192476,1.9718974,1.9845788
147,14700,0.030215885,1.9712756,1.984517
148,14800,0.03002639,1.9705666,1.9846079
149,14900,0.030061787,1.9703147,1.9844573
150,15000,0.03001082,1.9696677,1.9843307
151,15100,0.030020347,1.9693084,1.9843976
152,15200,0.02995732,nan,1.9844244
153,15300,0.029949889,nan,1.9844174
154,15400,0.029980082,nan,1.9846203
155,15500,0.029931353,nan,1.9844568
156,15600,0.02980032,nan,1.9845113
157,15700,0.02972166,nan,1.9844505
158,15800,0.029730648,nan,1.9844099
159,15900,0.029713543,nan,1.9843602
160,16000,0.029734042,nan,nan
161,16100,0.029672706,nan,nan
162,16200,0.029660644,nan,nan
163,16300,0.02963973,nan,nan
164,16400,0.029576609,nan,nan
165,16500,0.029574566,nan,nan
166,16600,0.029511388,nan,nan
167,16700,0.029564464,nan,nan
168,16800,0.029543463,nan,nan
169,16900,0.029490123,nan,nan
170,17000,0.029487213,nan,nan
171,17100,0.029429998,nan,nan
172,17200,0.029339068,nan,nan
173,17300,0.029310772,nan,nan
174,17400,0.029322349,nan,nan
175,17500,0.029371867,nan,nan
176,17600,0.029325645,nan,nan
177,17700,0.029260794,nan,nan
178,17800,0.02930277,nan,nan
179,17900,0.029275903,nan,nan
180,18000,0.029250942,nan,nan
181,18100,0.029227871,nan,nan
182,18200,0.02921383,nan,nan
183,18300,0.029142736,nan,nan
184,18400,0.029176654,nan,nan
185,18500,0.02926655,nan,nan
186,18600,0.029201293,nan,nan
187,18700,0.029230196,nan,nan
188,18800,0.02919439,nan,nan
189,18900,0.029172698,nan,nan
190,19000,0.029083643,nan,nan
191,19100,0.029126568,nan,nan
192,19200,0.029106332,nan,nan
193,19300,0.02914576,nan,nan
194,19400,0.029085295,nan,nan
195,19500,0.029103484,nan,1.9830486
196,19600,0.029021434,nan,1.9831877
197,19700,0.028993916,nan,1.9831285
198,19800,0.028934307,nan,nan
199,19900,0.028970996,nan,nan
