,Iteration,Loss,Proton_Entropy,Neutron_Entropy
0,0,0.95796996,46.840584,52.54639
1,100,0.24629983,46.803734,52.668037
2,200,0.17657177,46.78411,52.70018
3,300,0.17270383,46.731445,52.675056
4,400,0.15528409,46.652752,52.63046
5,500,0.10090714,46.609383,52.584038
6,600,0.064195044,46.55834,52.537632
7,700,0.04788596,46.415154,52.46755
8,800,0.026392411,46.239765,52.369728
9,900,0.018546436,46.02553,52.242775
10,1000,0.014995066,45.758194,52.085636
11,1100,0.013358697,45.457863,51.8933
12,1200,0.012210258,45.13031,51.6674
13,1300,0.011103984,44.764435,51.41422
14,1400,0.01027576,44.351757,51.11957
15,1500,0.00968718,43.881485,50.77465
16,1600,0.009138983,43.354897,50.38174
17,1700,0.008653058,42.75497,49.922565
18,1800,0.008424451,42.074257,49.377514
19,1900,0.008176651,41.311745,48.732414
20,2000,0.007907997,40.4427,47.960934
21,2100,0.007694307,39.45892,47.036507
22,2200,0.0073568025,38.351086,45.940796
23,2300,0.0069906833,37.080326,44.592464
24,2400,0.0067219944,35.63774,42.98099
25,2500,0.006260658,34.035038,41.15672
26,2600,0.0058392095,32.26191,39.091682
27,2700,0.0055688196,30.3366,36.809574
28,2800,0.0054338886,28.228685,34.271786
29,2900,0.0053245355,25.975037,31.555792
30,3000,0.0052141887,23.585157,28.75561
31,3100,0.0051357104,21.178251,25.923698
32,3200,0.005043936,18.825327,23.13535
33,3300,0.0049756984,16.54961,20.465595
34,3400,0.004963242,14.398346,17.960978
35,3500,0.004889892,12.444772,15.744973
36,3600,0.004833459,10.71496,13.824016
37,3700,0.004699256,9.225501,12.166805
38,3800,0.0045437203,7.961517,10.779151
39,3900,0.004480424,6.9120035,9.61168
40,4000,0.004387844,6.055968,8.645265
41,4100,0.0043635573,5.35889,7.857682
42,4200,0.004356349,4.79526,7.1925488
43,4300,0.004302652,4.335208,6.6333513
44,4400,0.00425279,3.9594402,6.1561246
45,4500,0.004202691,3.6560986,5.7549043
46,4600,0.0041416856,3.4076092,5.414596
47,4700,0.0040724515,3.198974,5.113338
48,4800,0.004066647,3.028785,4.850069
49,4900,0.004006945,2.8843722,4.621009
