,Iteration,Loss,Train_Loss,a_entropy,b_entropy
0,0,9.630393,8.753781,47.64391,47.64391
1,100,17.14099,1.5490813,47.83234,47.83234
2,200,14.737927,1.5261621,46.5255,46.5255
3,300,11.4682665,1.512877,44.126373,44.126373
4,400,7.240325,1.4986708,37.95156,37.95156
5,500,3.7867265,1.4816548,26.28958,26.28958
6,600,2.593118,1.4700253,18.322468,18.322468
7,700,2.350099,1.4651572,13.227393,13.227393
8,800,2.278712,1.4632419,11.853895,11.853895
9,900,2.2495105,1.463207,11.756104,11.756104
10,1000,2.2395794,1.463022,11.715765,11.715765
11,1100,2.2319572,1.4632789,11.697615,11.697615
12,1200,2.2264333,1.4623401,11.694567,11.694567
13,1300,2.223647,1.4627379,11.692816,11.692816
14,1400,2.2217598,1.4631432,11.690616,11.690616
15,1500,2.2192116,1.4631734,11.687033,11.687033
16,1600,2.2171872,1.4629849,11.675288,11.675288
17,1700,2.2111113,1.462663,11.664681,11.664681
18,1800,2.2085063,1.462481,11.656516,11.656516
19,1900,2.206243,1.4624689,11.648429,11.648429
20,2000,2.204321,1.4622217,11.644331,11.644331
21,2100,2.2046318,1.4624839,11.639221,11.639221
22,2200,2.201355,1.4628683,11.636064,11.636064
23,2300,2.2013845,1.462716,11.633112,11.633112
24,2400,2.1998334,1.462791,11.632358,11.632358
25,2500,2.2005067,1.4619541,11.62854,11.62854
26,2600,2.2004285,1.4634331,11.623827,11.623827
27,2700,2.200558,1.4628586,11.621851,11.621851
28,2800,2.2028215,1.4620484,11.619549,11.619549
29,2900,2.2036536,1.4619311,11.617582,11.617582
30,3000,2.2034836,1.4627756,11.616624,11.616624
31,3100,2.2046003,1.4627515,11.612619,11.612619
32,3200,2.2028792,1.4628214,11.60919,11.60919
33,3300,2.2055736,1.4628549,11.609865,11.609865
34,3400,2.2073152,1.4646182,11.608307,11.608307
35,3500,2.2045105,1.4617575,11.604231,11.604231
36,3600,2.2055666,1.4622762,11.602405,11.602405
37,3700,2.2057047,1.4622933,11.599861,11.599861
38,3800,2.20489,1.4622281,11.599678,11.599678
39,3900,2.204403,1.4624269,11.597963,11.597963
40,4000,2.2031074,1.4623082,11.597004,11.597004
41,4100,2.2032952,1.4628971,11.597762,11.597762
42,4200,2.2029705,1.462659,11.594852,11.594852
43,4300,2.2037194,1.4618664,11.595539,11.595539
44,4400,2.2041547,1.4635898,11.594922,11.594922
45,4500,2.2019236,1.4614209,11.594844,11.594844
46,4600,2.2021215,1.4619378,11.59239,11.59239
47,4700,2.2039847,1.4616942,11.595889,11.595889
48,4800,2.2034554,1.463473,11.591069,11.591069
49,4900,2.2033985,1.4624163,11.593819,11.593819
50,5000,2.2007964,1.4623181,11.591135,11.591135
51,5100,2.2034845,1.462969,11.5940485,11.5940485
52,5200,2.203044,1.4619327,11.5911875,11.5911875
53,5300,2.2027059,1.4619645,11.593444,11.593444
54,5400,2.2046163,1.464301,11.592542,11.592542
55,5500,2.2026334,1.4626532,11.590884,11.590884
56,5600,2.2000918,1.4629829,11.588754,11.588754
57,5700,2.2025857,1.4618535,11.590985,11.590985
58,5800,2.2021158,1.4619849,11.588908,11.588908
59,5900,2.1998196,1.4615469,11.590251,11.590251
60,6000,2.2017517,1.4628472,11.590554,11.590554
61,6100,2.2008832,1.4623412,11.588656,11.588656
62,6200,2.200794,1.4622899,11.58803,11.58803
63,6300,2.202053,1.4619422,11.589052,11.589052
64,6400,2.2017546,1.4621027,11.589159,11.589159
65,6500,2.2014494,1.4618593,11.590551,11.590551
66,6600,2.2020292,1.4630907,11.592501,11.592501
67,6700,2.1996937,1.4615223,11.588237,11.588237
68,6800,2.200416,1.4616306,11.5896015,11.5896015
69,6900,2.201132,1.4614885,11.588866,11.588866
70,7000,2.2011182,1.4618151,11.58929,11.58929
71,7100,2.2003589,1.4614195,11.592128,11.592128
72,7200,2.2031703,1.4645268,11.588314,11.588314
73,7300,2.200137,1.4623667,11.588985,11.588985
74,7400,2.1994746,1.4615314,11.589204,11.589204
75,7500,2.2003253,1.4617707,11.588148,11.588148
76,7600,2.2015073,1.4622538,11.58711,11.58711
77,7700,2.2010577,1.461966,11.588525,11.588525
78,7800,2.1990364,1.4613804,11.587982,11.587982
79,7900,2.2006834,1.4618083,11.589159,11.589159
80,8000,2.2011285,1.4637929,11.587195,11.587195
81,8100,2.2009773,1.4621531,11.586275,11.586275
82,8200,2.200095,1.461548,11.591042,11.591042
83,8300,2.2001128,1.4615822,11.587626,11.587626
84,8400,2.2007017,1.4622881,11.588428,11.588428
85,8500,2.201371,1.4629762,11.586565,11.586565
86,8600,2.2005486,1.463138,11.590594,11.590594
87,8700,2.1997912,1.4620103,11.589549,11.589549
88,8800,2.2005749,1.4617872,11.587596,11.587596
89,8900,2.1996844,1.4615248,11.589442,11.589442
90,9000,2.1994202,1.4613632,11.585474,11.585474
91,9100,2.2074456,1.4612646,11.611909,11.611909
92,9200,2.1979058,1.4610721,11.586163,11.586163
93,9300,2.19797,1.4610928,11.583414,11.583414
94,9400,2.1986222,1.4611129,11.5829,11.5829
95,9500,2.1984847,1.4618707,11.587657,11.587657
96,9600,2.1992478,1.4608917,11.591113,11.591113
97,9700,2.1977441,1.4610872,11.583502,11.583502
98,9800,2.198373,1.4612976,11.583414,11.583414
99,9900,2.1984735,1.4610672,11.587745,11.587745
