,Iteration,Loss,Train_Loss,a_entropy,b_entropy
0,0,9.485917,7.6463146,48.03186,48.03186
1,100,14.306162,1.4461482,40.520267,40.520267
2,200,15.274634,1.434847,28.415047,28.415047
3,300,15.920644,1.4316995,22.564999,22.564999
4,400,16.33107,1.4313104,19.020985,19.020985
5,500,16.555782,1.4296554,16.717142,16.717142
6,600,16.63824,1.4306215,15.349587,15.349587
7,700,16.638584,1.4320709,14.699255,14.699255
8,800,16.68252,1.4290361,14.352221,14.352221
9,900,16.691582,1.4307628,14.065818,14.065818
10,1000,16.734524,1.4291652,13.750113,13.750113
11,1100,16.757294,1.428659,13.463884,13.463884
12,1200,16.763523,1.4298382,13.257244,13.257244
13,1300,16.747822,1.4297775,13.078814,13.078814
14,1400,16.749397,1.4287151,12.920217,12.920217
15,1500,16.759474,1.4303241,12.781349,12.781349
16,1600,16.735191,1.4295229,12.652308,12.652308
17,1700,16.740849,1.4306563,12.514519,12.514519
18,1800,16.777338,1.4295038,12.35175,12.35175
19,1900,16.781067,1.4275224,12.173046,12.173046
20,2000,16.786129,1.427837,12.007716,12.007716
21,2100,16.768965,1.427751,11.89589,11.89589
22,2200,16.778303,1.4289978,11.830364,11.830364
23,2300,16.758078,1.4285054,11.783209,11.783209
24,2400,16.748539,1.4287146,11.740537,11.740537
25,2500,16.761826,1.4280653,11.69796,11.69796
26,2600,16.746895,1.4303517,11.658293,11.658293
27,2700,16.743824,1.4277403,11.6221695,11.6221695
28,2800,16.743736,1.4288515,11.58007,11.58007
29,2900,16.73357,1.4297467,11.54414,11.54414
30,3000,16.73149,1.4274228,11.501611,11.501611
31,3100,16.728472,1.4271896,11.463616,11.463616
32,3200,16.742283,1.4271818,11.42692,11.42692
33,3300,16.711119,1.4291072,11.388894,11.388894
34,3400,16.732006,1.4273316,11.348521,11.348521
35,3500,16.734737,1.4282552,11.311264,11.311264
36,3600,16.73073,1.4295123,11.268658,11.268658
37,3700,16.74112,1.4275905,11.2255125,11.2255125
38,3800,16.739502,1.4277475,11.181105,11.181105
39,3900,16.743732,1.4276626,11.135794,11.135794
40,4000,16.761192,1.427252,11.086608,11.086608
41,4100,16.751358,1.4272345,11.032893,11.032893
42,4200,16.754807,1.4282401,10.980802,10.980802
43,4300,16.758196,1.42772,10.925198,10.925198
44,4400,16.773867,1.4270072,10.873254,10.873254
45,4500,16.783997,1.4275104,10.822136,10.822136
46,4600,16.791044,1.4263284,10.774886,10.774886
47,4700,16.782602,1.4273843,10.734943,10.734943
48,4800,16.782774,1.4272579,10.698083,10.698083
49,4900,16.79342,1.4265002,10.670378,10.670378
50,5000,16.792507,1.4268581,10.649039,10.649039
51,5100,16.78376,1.427216,10.633473,10.633473
52,5200,16.778463,1.4276814,10.622794,10.622794
53,5300,16.775211,1.4281938,10.615631,10.615631
54,5400,16.789333,1.4269302,10.612159,10.612159
55,5500,16.782373,1.4271941,10.608408,10.608408
56,5600,16.796877,1.4271429,10.605398,10.605398
57,5700,16.794304,1.4264143,10.60426,10.60426
58,5800,16.784805,1.4271843,10.602734,10.602734
59,5900,16.789705,1.4263295,10.601545,10.601545
60,6000,16.787935,1.4263988,10.599652,10.599652
61,6100,16.778387,1.4259546,10.601063,10.601063
62,6200,16.777868,1.4256939,10.6008835,10.6008835
63,6300,16.764532,1.4274082,10.6018,10.6018
64,6400,16.771797,1.4263072,10.601682,10.601682
65,6500,16.770697,1.4268413,10.600931,10.600931
66,6600,16.773542,1.4264461,10.600499,10.600499
67,6700,16.77126,1.4264389,10.598571,10.598571
68,6800,16.776321,1.4265603,10.598232,10.598232
69,6900,16.770273,1.4262264,10.600186,10.600186
70,7000,16.773762,1.4260094,10.597987,10.597987
71,7100,16.783484,1.425771,10.595744,10.595744
72,7200,16.774578,1.4263027,10.596451,10.596451
73,7300,16.773014,1.4264189,10.596497,10.596497
74,7400,16.779282,1.4263669,10.596843,10.596843
75,7500,16.773905,1.4275879,10.5986595,10.5986595
76,7600,16.775759,1.4260583,10.595183,10.595183
77,7700,16.774008,1.4267541,10.595729,10.595729
78,7800,16.779772,1.426962,10.595873,10.595873
79,7900,16.782549,1.4271013,10.592824,10.592824
80,8000,16.784653,1.4258562,10.5940695,10.5940695
81,8100,16.7872,1.4260643,10.593877,10.593877
82,8200,16.780888,1.4277159,10.592445,10.592445
83,8300,16.78482,1.4268757,10.591938,10.591938
84,8400,16.781994,1.4258838,10.591408,10.591408
85,8500,16.786833,1.4260917,10.590104,10.590104
86,8600,16.789051,1.4260824,10.591617,10.591617
87,8700,16.788591,1.4261905,10.5906,10.5906
88,8800,16.786303,1.4263468,10.590332,10.590332
89,8900,16.786802,1.426506,10.589451,10.589451
90,9000,16.782682,1.4262208,10.590948,10.590948
91,9100,16.787622,1.4262846,10.589665,10.589665
92,9200,16.795113,1.4255672,10.589157,10.589157
93,9300,16.795486,1.4262927,10.588105,10.588105
94,9400,16.786263,1.4263024,10.590389,10.590389
95,9500,16.791428,1.4259664,10.588991,10.588991
96,9600,16.795973,1.4263784,10.588978,10.588978
97,9700,16.79585,1.4263332,10.588718,10.588718
98,9800,16.79702,1.4263163,10.589112,10.589112
99,9900,16.788198,1.4259412,10.588984,10.588984
