,Iteration,Loss,Train_Loss,a_entropy,b_entropy
0,0,9.541691,8.423054,48.005634,48.005634
1,100,17.027716,1.4996037,46.508236,46.508236
2,200,16.864342,1.4856657,42.21033,42.21033
3,300,16.945862,1.4809984,38.100143,38.100143
4,400,17.042713,1.478422,34.89398,34.89398
5,500,17.107656,1.4824965,32.641323,32.641323
6,600,17.19847,1.476828,30.94342,30.94342
7,700,17.237562,1.4765469,29.615202,29.615202
8,800,17.301134,1.4778494,28.583693,28.583693
9,900,17.294935,1.4790217,27.687624,27.687624
10,1000,17.33619,1.4757965,26.969543,26.969543
11,1100,17.379623,1.4744219,26.420403,26.420403
12,1200,17.364307,1.4753262,25.943848,25.943848
13,1300,17.401579,1.4746144,25.482227,25.482227
14,1400,17.39247,1.4763805,25.065304,25.065304
15,1500,17.394337,1.4767365,24.740328,24.740328
16,1600,17.424677,1.4726956,24.490507,24.490507
17,1700,17.404385,1.4726971,24.28829,24.28829
18,1800,17.393036,1.478184,24.108316,24.108316
19,1900,17.390821,1.4764762,23.92796,23.92796
20,2000,17.415659,1.4714837,23.748877,23.748877
21,2100,17.38725,1.4756999,23.593435,23.593435
22,2200,17.402386,1.4721589,23.457846,23.457846
23,2300,17.392578,1.4742926,23.351389,23.351389
24,2400,17.402777,1.4729533,23.246357,23.246357
25,2500,17.394323,1.4723945,23.149607,23.149607
26,2600,17.391306,1.4741342,23.072697,23.072697
27,2700,17.385601,1.4719323,22.997332,22.997332
28,2800,17.377462,1.4742478,22.94024,22.94024
29,2900,17.36921,1.4721837,22.881454,22.881454
30,3000,17.364754,1.4723208,22.825123,22.825123
31,3100,17.327747,1.4743781,22.776865,22.776865
32,3200,17.322989,1.4734,22.714737,22.714737
33,3300,17.30226,1.4729329,22.65431,22.65431
34,3400,17.30961,1.4772812,22.576704,22.576704
35,3500,17.324162,1.4723617,22.508366,22.508366
36,3600,17.295425,1.4725218,22.418385,22.418385
37,3700,17.288448,1.4712509,22.340527,22.340527
38,3800,17.264055,1.4738123,22.252342,22.252342
39,3900,17.265438,1.4730852,22.15143,22.15143
40,4000,17.261711,1.4708337,22.05105,22.05105
41,4100,17.246862,1.4715035,21.959162,21.959162
42,4200,17.221115,1.4709018,21.865967,21.865967
43,4300,17.201305,1.471638,21.802385,21.802385
44,4400,17.192244,1.4716696,21.748447,21.748447
45,4500,17.169876,1.4742489,21.708517,21.708517
46,4600,17.168512,1.4735864,21.671429,21.671429
47,4700,17.179186,1.470742,21.631649,21.631649
48,4800,17.15007,1.4717528,21.602396,21.602396
49,4900,17.129354,1.4734445,21.56659,21.56659
50,5000,17.136665,1.4709033,21.535297,21.535297
51,5100,17.128395,1.4749373,21.510466,21.510466
52,5200,17.127794,1.4707954,21.482437,21.482437
53,5300,17.115828,1.4700303,21.460361,21.460361
54,5400,17.106098,1.4719781,21.444563,21.444563
55,5500,17.092663,1.4702647,21.423683,21.423683
56,5600,17.08429,1.472235,21.400846,21.400846
57,5700,17.080631,1.4700336,21.380678,21.380678
58,5800,17.082653,1.4706353,21.360893,21.360893
59,5900,17.064651,1.4729835,21.33868,21.33868
60,6000,17.052399,1.4734843,21.32267,21.32267
61,6100,17.060396,1.4705772,21.296478,21.296478
62,6200,17.055044,1.4707701,21.273531,21.273531
63,6300,17.048737,1.4703722,21.247385,21.247385
64,6400,17.039762,1.4717791,21.21588,21.21588
65,6500,17.042612,1.4708745,21.193241,21.193241
66,6600,17.01823,1.4732513,21.16981,21.16981
67,6700,17.016275,1.4715742,21.13928,21.13928
68,6800,17.018234,1.4735569,21.105444,21.105444
69,6900,17.029022,1.4701955,21.080242,21.080242
70,7000,17.02055,1.4703848,21.052282,21.052282
71,7100,17.007174,1.4705982,21.019346,21.019346
72,7200,17.00883,1.4703224,20.98131,20.98131
73,7300,17.001194,1.4697835,20.942686,20.942686
74,7400,16.995453,1.4693755,20.898727,20.898727
75,7500,16.986105,1.4695672,20.853868,20.853868
76,7600,16.961338,1.4701613,20.812235,20.812235
77,7700,16.941294,1.4704591,20.763853,20.763853
78,7800,16.940205,1.469735,20.716877,20.716877
79,7900,16.921349,1.4699818,20.677408,20.677408
80,8000,16.921766,1.4691827,20.645077,20.645077
81,8100,16.902704,1.4700205,20.62063,20.62063
82,8200,16.901817,1.4719297,20.600716,20.600716
83,8300,16.896114,1.4694763,20.584375,20.584375
84,8400,16.873266,1.4703126,20.572256,20.572256
85,8500,16.862053,1.4712142,20.561539,20.561539
86,8600,16.847982,1.4704075,20.554005,20.554005
87,8700,16.835901,1.4701234,20.54966,20.54966
88,8800,16.832314,1.4693829,20.540043,20.540043
89,8900,16.817392,1.4697576,20.532612,20.532612
90,9000,16.812893,1.4697782,20.527487,20.527487
91,9100,16.789053,1.4728932,20.52048,20.52048
92,9200,16.792171,1.4713553,20.514551,20.514551
93,9300,16.790018,1.4691586,20.5114,20.5114
94,9400,16.77783,1.4698054,20.508282,20.508282
95,9500,16.761932,1.4722927,20.506344,20.506344
96,9600,16.763887,1.4707211,20.500504,20.500504
97,9700,16.752722,1.4694504,20.49652,20.49652
98,9800,16.744055,1.468918,20.495049,20.495049
99,9900,16.731457,1.469152,20.489376,20.489376
