,Iteration,Loss,Train_Loss,entropy
0,0,4.0831146,3.4581692,47.580452
1,100,7.1301146,0.09639585,42.71603
2,200,7.3617043,0.0876324,32.98408
3,300,7.4442897,0.08468833,27.68882
4,400,7.4778876,0.08310306,25.514767
5,500,7.5081224,0.08223615,23.95405
6,600,7.5363154,0.08133322,22.666796
7,700,7.5444684,0.08074746,21.455622
8,800,7.540618,0.080105685,20.550432
9,900,7.5383754,0.07988837,19.947523
10,1000,7.531593,0.07953908,19.55477
11,1100,7.5231752,0.07922595,19.335087
12,1200,7.512242,0.07915775,19.139296
13,1300,7.519041,0.07906063,18.85612
14,1400,7.524394,0.07884997,18.576593
15,1500,7.5189238,0.078739494,18.481861
16,1600,7.5160413,0.07874656,18.4138
17,1700,7.515981,0.07842858,18.345963
18,1800,7.5117235,0.07864996,18.284452
19,1900,7.5180726,0.07868067,18.211805
20,2000,7.5200768,0.07865632,18.123478
21,2100,7.5207286,0.07855753,18.02243
22,2200,7.517356,0.07856251,17.906776
23,2300,7.5169134,0.078325845,17.823524
24,2400,7.5171204,0.07819062,17.781397
25,2500,7.5108795,0.07826495,17.757181
26,2600,7.514603,0.077907346,17.742517
27,2700,7.5065155,0.07816263,17.72441
28,2800,7.50559,0.07788888,17.707544
29,2900,7.4971223,0.078102075,17.676031
30,3000,7.4883795,0.07805602,17.653137
31,3100,7.4921303,0.0780283,17.630651
32,3200,7.4916058,0.077893846,17.615562
33,3300,7.4880533,0.07775744,17.593016
34,3400,7.4876785,0.07785979,17.577497
35,3500,7.4892483,0.077754304,17.562057
36,3600,7.48936,0.077724636,17.549864
37,3700,7.4880667,0.07775787,17.545368
38,3800,7.48934,0.07751313,17.534355
39,3900,7.4788194,0.07785866,17.521902
40,4000,7.477919,0.077987395,17.499914
41,4100,7.4726562,0.077725895,17.478815
42,4200,7.465095,0.077745855,17.451126
43,4300,7.461194,0.077695385,17.420708
44,4400,7.463674,0.07763372,17.371033
45,4500,7.458944,0.07779448,17.335745
46,4600,7.460217,0.07779759,17.300032
47,4700,7.4599323,0.077647254,17.268658
48,4800,7.453977,0.07774191,17.239697
49,4900,7.448584,0.07777006,17.203228
50,5000,7.4417634,0.07772148,17.163387
51,5100,7.441876,0.07768323,17.10359
52,5200,7.443409,0.07775877,17.036839
53,5300,7.4385333,0.07766546,16.998093
54,5400,7.4402423,0.077544205,16.97397
55,5500,7.4359565,0.07754963,16.966389
56,5600,7.4261975,0.077524856,16.962984
57,5700,7.422396,0.07743241,16.951012
58,5800,7.4161177,0.07748062,16.94801
59,5900,7.41581,0.07741234,16.938517
60,6000,7.415672,0.07736562,16.930798
61,6100,7.406443,0.0773781,16.921413
62,6200,7.4013467,0.077416204,16.908
63,6300,7.400629,0.07733256,16.896666
64,6400,7.3979545,0.077322245,16.893309
65,6500,7.395484,0.077416286,16.881384
66,6600,7.3895855,0.07732112,16.87794
67,6700,7.390555,0.07727786,16.871973
68,6800,7.392908,0.07729924,16.864079
69,6900,7.3910174,0.07726273,16.859783
70,7000,7.392052,0.077355534,16.853764
71,7100,7.3922877,0.07731911,16.853466
72,7200,7.3884344,0.0773149,16.850462
73,7300,7.3894053,0.07715215,16.842838
74,7400,7.385962,0.077313066,16.836369
75,7500,7.3898168,0.07713515,16.836096
76,7600,7.3904033,0.07721597,16.828732
77,7700,7.3880534,0.07718985,16.825043
78,7800,7.390752,0.07724986,16.819218
79,7900,7.3907557,0.0771063,16.81098
80,8000,7.387784,0.077126965,16.80184
81,8100,7.3900876,0.077196024,16.789755
82,8200,7.389219,0.077183396,16.78648
83,8300,7.389976,0.077150784,16.781574
84,8400,7.38923,0.07704327,16.781778
85,8500,7.383243,0.07729316,16.77845
86,8600,7.3815417,0.07712508,16.768093
87,8700,7.3829975,0.077151164,16.754772
88,8800,7.3820863,0.07712241,16.74528
89,8900,7.387488,0.0770361,16.734783
90,9000,7.385944,0.07719709,16.72533
91,9100,7.3909836,0.07708821,16.694475
92,9200,7.3895903,0.07703529,16.666584
93,9300,7.3915815,0.07701208,16.637772
94,9400,7.3955283,0.07708309,16.601976
95,9500,7.399804,0.077134565,16.576303
96,9600,7.401247,0.077060744,16.553083
97,9700,7.4025016,0.07715377,16.522625
98,9800,7.4048686,0.077129744,16.487825
99,9900,7.4095235,0.077067636,16.414097
