,Iteration,Loss,Train_Loss,entropy
0,0,4.065585,3.613816,48.040447
1,100,7.077464,0.15135208,45.17346
2,200,7.052351,0.14047028,39.08134
3,300,7.055256,0.13620348,34.743126
4,400,7.063066,0.13398035,31.980146
5,500,7.033605,0.13224165,29.905394
6,600,7.000185,0.1309908,28.428362
7,700,6.9905796,0.12989414,27.102219
8,800,6.980614,0.12912364,26.222275
9,900,6.9528403,0.12833789,25.731213
10,1000,6.927109,0.12759846,25.358295
11,1100,6.91062,0.12718737,24.87059
12,1200,6.902756,0.12672977,24.432617
13,1300,6.8874726,0.1263228,24.0312
14,1400,6.8775773,0.12599847,23.576185
15,1500,6.869769,0.12562807,23.27206
16,1600,6.8362617,0.12529603,22.900633
17,1700,6.733676,0.124837235,22.496954
18,1800,6.5866942,0.124335505,22.079105
19,1900,6.442769,0.12372359,21.524288
20,2000,6.3823633,0.12358818,21.143953
21,2100,6.2951717,0.12317793,20.69627
22,2200,6.2510147,0.122881114,20.04756
23,2300,6.222281,0.1223972,19.697784
24,2400,6.1993546,0.122120194,19.40578
25,2500,6.174779,0.12176945,19.154589
26,2600,6.12721,0.12145895,19.009724
27,2700,6.101062,0.12121152,18.854023
28,2800,6.0777535,0.12123356,18.684856
29,2900,6.05924,0.1210879,18.536543
30,3000,6.041113,0.120854534,18.361069
31,3100,6.029955,0.12070143,18.220709
32,3200,6.0231714,0.12071508,18.179499
33,3300,6.017754,0.120368525,18.154234
34,3400,6.008013,0.120399356,18.138613
35,3500,5.9952536,0.12049468,18.109438
36,3600,5.9782,0.12035221,18.075535
37,3700,5.9709487,0.12029696,18.051073
38,3800,5.963723,0.120261565,18.0187
39,3900,5.952927,0.12008557,17.971216
40,4000,5.9468765,0.12017669,17.926943
41,4100,5.9466906,0.12016648,17.886377
42,4200,5.9421105,0.12006942,17.83944
43,4300,5.9289975,0.12017502,17.808548
44,4400,5.916761,0.12024692,17.744207
45,4500,5.9104333,0.12002622,17.66287
46,4600,5.8998446,0.119961314,17.640455
47,4700,5.890904,0.11999612,17.634027
48,4800,5.88578,0.11984269,17.634813
49,4900,5.873825,0.11972763,17.632664
50,5000,5.8664737,0.11968265,17.624481
51,5100,5.8581934,0.11977272,17.623535
52,5200,5.844818,0.11958124,17.620329
53,5300,5.830149,0.11964232,17.619741
54,5400,5.81307,0.11955607,17.61023
55,5500,5.7789803,0.11930543,17.599043
56,5600,5.6750402,0.1191067,17.559328
57,5700,5.5712066,0.118796036,17.48448
58,5800,5.5221386,0.11872804,17.427637
59,5900,5.4817553,0.118505135,17.382141
60,6000,5.464424,0.11854331,17.344755
61,6100,5.4082775,0.1183488,17.279095
62,6200,5.392092,0.11815503,17.233698
63,6300,5.379133,0.11822659,17.194067
64,6400,5.3668194,0.11819765,17.167706
65,6500,5.354876,0.11811555,17.142313
66,6600,5.3522415,0.1180804,17.130085
67,6700,5.3430686,0.11821819,17.108896
68,6800,5.315975,0.11787915,17.056261
69,6900,5.3096566,0.118078955,17.020672
70,7000,5.306107,0.11795099,16.99282
71,7100,5.299099,0.11782816,16.966072
72,7200,5.293267,0.117899,16.933998
73,7300,5.2872815,0.11792894,16.896597
74,7400,5.275931,0.11794519,16.855495
75,7500,5.266873,0.11782321,16.794178
76,7600,5.2587023,0.117884085,16.703941
77,7700,5.247197,0.11776337,16.587969
78,7800,5.2349925,0.1179038,16.428934
79,7900,5.2293935,0.117830426,16.309288
80,8000,5.223695,0.11765344,16.275988
81,8100,5.2140317,0.11771658,16.263456
82,8200,5.210687,0.117556,16.24834
83,8300,5.2093773,0.117460534,16.229439
84,8400,5.207623,0.117554456,16.228813
85,8500,5.2058573,0.117453024,16.222328
86,8600,5.206367,0.11738603,16.21905
87,8700,5.202745,0.11739711,16.216064
88,8800,5.200466,0.11746461,16.210161
89,8900,5.2013535,0.11740786,16.201696
90,9000,5.199674,0.117482044,16.198467
91,9100,5.1992826,0.11730732,16.198505
92,9200,5.197608,0.11731214,16.203682
93,9300,5.1952977,0.11729717,16.201685
94,9400,5.1932554,0.11718481,16.203184
95,9500,5.191153,0.117281415,16.20403
96,9600,5.1886315,0.11733228,16.202194
97,9700,5.1868095,0.117317006,16.20182
98,9800,5.1831126,0.11719784,16.201967
99,9900,5.181083,0.117263846,16.198614
100,10000,5.1819863,0.11709313,16.196106
101,10100,5.1812735,0.117168695,16.19739
102,10200,5.1786647,0.117152415,16.191946
103,10300,5.178585,0.11719812,16.193977
104,10400,5.1788516,0.117149666,16.188139
105,10500,5.1768312,0.1172622,16.187014
106,10600,5.174397,0.11718094,16.181795
107,10700,5.1740084,0.11719397,16.179235
108,10800,5.1743717,0.11716736,16.176804
109,10900,5.1683927,0.11717822,16.171074
110,11000,5.17115,0.11712939,16.168865
111,11100,5.172206,0.117099844,16.165813
112,11200,5.1693845,0.11713064,16.165134
113,11300,5.17103,0.11711191,16.160217
114,11400,5.1689982,0.11714589,16.15603
115,11500,5.1669264,0.11702586,16.156488
116,11600,5.167704,0.1171916,16.156685
117,11700,5.167642,0.11709916,16.154593
118,11800,5.1632457,0.11715927,16.147955
119,11900,5.164791,0.11709262,16.144648
120,12000,5.1629834,0.11704688,16.145506
121,12100,5.161171,0.11714612,16.142546
122,12200,5.1611533,0.11714049,16.141247
123,12300,5.1632843,0.11709643,16.141937
124,12400,5.1648526,0.11700597,16.142242
125,12500,5.1628146,0.117230214,16.141996
126,12600,5.161807,0.11705222,16.137163
127,12700,5.160888,0.11708683,16.13702
128,12800,5.158895,0.11711703,16.132938
129,12900,5.157801,0.117003344,16.131296
130,13000,5.153628,0.11705758,16.13312
131,13100,5.151434,0.117166854,16.129208
132,13200,5.1489677,0.11704737,16.126516
133,13300,5.1471353,0.117129795,16.122065
134,13400,5.145122,0.11704028,16.119558
135,13500,5.1443357,0.11703756,16.112938
136,13600,5.1462293,0.11701748,16.1116
137,13700,5.143653,0.117051594,16.1083
138,13800,5.1417613,0.11697362,16.105799
139,13900,5.14156,0.11697047,16.105648
140,14000,5.1417336,0.11696685,16.106833
141,14100,5.1427283,0.11694035,16.10362
142,14200,5.1388507,0.11698411,16.102259
143,14300,5.1401014,0.116981536,16.100075
144,14400,5.1430583,0.117023915,16.09953
145,14500,5.1382303,0.116942324,16.09888
146,14600,5.1391797,0.11700912,16.097265
147,14700,5.1387267,0.117024444,16.096838
148,14800,5.1391826,0.11693941,16.094923
149,14900,5.1393065,0.11697987,16.094578
150,15000,5.1369476,0.11698285,16.093838
151,15100,5.1381063,0.11687804,16.09432
152,15200,5.139002,0.11699132,16.094513
153,15300,5.1401587,0.11696646,16.096022
154,15400,5.1395125,0.11695501,16.099466
155,15500,5.1410475,0.116988845,16.097757
156,15600,5.1382933,0.11704737,16.0965
157,15700,5.137805,0.116992794,16.09612
158,15800,5.135433,0.116974264,16.096193
159,15900,5.138236,0.11697877,16.093294
160,16000,5.1388464,0.11692647,16.094
161,16100,5.138969,0.1169159,16.097134
162,16200,5.137683,0.11703486,16.094255
163,16300,5.1374116,0.1169865,16.093424
164,16400,5.13769,0.116940185,16.094103
165,16500,5.136988,0.116895825,16.083334
166,16600,5.137173,0.11701877,16.081732
167,16700,5.138187,0.116903625,16.08331
168,16800,5.135994,0.11697224,16.080614
169,16900,5.134538,0.11706235,16.080233
170,17000,5.1343427,0.116874516,16.080076
171,17100,5.134892,0.116907544,16.082493
172,17200,5.135522,0.11698322,16.081993
173,17300,5.137391,0.1170559,16.083113
174,17400,5.133939,0.11699627,16.081385
175,17500,5.134196,0.116941735,16.083447
176,17600,5.1331773,0.11689913,16.082209
177,17700,5.133654,0.116983436,16.084467
178,17800,5.134794,0.11690496,16.083294
179,17900,5.136075,0.11698413,16.082638
180,18000,5.1347117,0.11692036,16.081457
181,18100,5.132603,0.11694946,16.081978
182,18200,5.1322594,0.1169396,16.08294
183,18300,5.1340923,0.116938114,16.082016
184,18400,5.134959,0.11695742,16.084179
185,18500,5.1358395,0.11688953,16.083698
186,18600,5.1319866,0.11695358,16.084543
187,18700,5.1333413,0.11688908,16.08258
188,18800,5.1357265,0.11697923,16.083492
189,18900,5.133323,0.117013596,16.083519
190,19000,5.1344757,0.11699935,16.084953
191,19100,5.13324,0.116953276,16.082733
192,19200,5.1330447,0.11702241,16.083181
193,19300,5.1317444,0.116942935,16.084044
194,19400,5.1320863,0.11697446,16.082155
195,19500,5.133643,0.11695957,16.082996
196,19600,5.131674,0.116955444,16.082464
197,19700,5.133288,0.116900496,16.085238
198,19800,5.1352553,0.117034644,16.082827
199,19900,5.132478,0.11697128,16.082994
