,Iteration,Loss,Train_Loss,a_entropy,b_entropy
0,0,9.549508,8.395475,48.0458,48.0458
1,100,16.908005,1.4992204,46.16138,46.16138
2,200,16.807938,1.4854249,41.769337,41.769337
3,300,16.92671,1.4808514,37.792355,37.792355
4,400,17.033161,1.478164,34.744164,34.744164
5,500,17.09665,1.4778923,32.255566,32.255566
6,600,17.141182,1.4777455,30.420805,30.420805
7,700,17.139565,1.4765016,29.150236,29.150236
8,800,17.110281,1.4799767,28.143652,28.143652
9,900,17.104843,1.4746602,27.286087,27.286087
10,1000,17.06899,1.4742858,26.520773,26.520773
11,1100,17.026817,1.4750657,25.848095,25.848095
12,1200,16.999706,1.4734166,25.247637,25.247637
13,1300,16.937513,1.4725554,24.766726,24.766726
14,1400,16.872454,1.4734915,24.415806,24.415806
15,1500,16.757242,1.4747434,24.115318,24.115318
16,1600,16.664171,1.4747648,23.842249,23.842249
17,1700,16.539942,1.4751914,23.523748,23.523748
18,1800,16.410633,1.4709924,23.208279,23.208279
19,1900,16.219378,1.4730307,22.894804,22.894804
20,2000,16.118845,1.4707794,22.643095,22.643095
21,2100,15.985062,1.4708571,22.461452,22.461452
22,2200,15.83068,1.4726157,22.298908,22.298908
23,2300,15.65362,1.471818,22.11333,22.11333
24,2400,15.453838,1.4718384,21.889397,21.889397
25,2500,15.246634,1.4697785,21.646708,21.646708
26,2600,15.058878,1.4701008,21.370659,21.370659
27,2700,14.907389,1.4706874,21.066015,21.066015
28,2800,14.766442,1.4697639,20.768812,20.768812
29,2900,14.649295,1.4695706,20.469437,20.469437
30,3000,14.546948,1.4699364,20.178015,20.178015
31,3100,14.460345,1.4707284,19.916248,19.916248
32,3200,14.405628,1.4697591,19.6677,19.6677
33,3300,14.31422,1.4715914,19.426598,19.426598
34,3400,14.232916,1.4707888,19.198086,19.198086
35,3500,14.147456,1.4699537,18.999035,18.999035
36,3600,14.057949,1.4693145,18.830242,18.830242
37,3700,13.986856,1.4685422,18.679993,18.679993
38,3800,13.923288,1.4704847,18.555887,18.555887
39,3900,13.866525,1.4693465,18.446238,18.446238
40,4000,13.80836,1.4682422,18.355886,18.355886
41,4100,13.744376,1.4701273,18.271812,18.271812
42,4200,13.688691,1.4699618,18.195063,18.195063
43,4300,13.642102,1.4684738,18.122229,18.122229
44,4400,13.577386,1.470352,18.04839,18.04839
45,4500,13.536909,1.4685509,17.967037,17.967037
46,4600,13.482824,1.469265,17.887568,17.887568
47,4700,13.436376,1.4695779,17.801552,17.801552
48,4800,13.35855,1.4702535,17.68714,17.68714
49,4900,13.302588,1.46924,17.568851,17.568851
50,5000,13.241337,1.4695387,17.450722,17.450722
51,5100,13.180143,1.4706962,17.33369,17.33369
52,5200,13.132987,1.467095,17.20646,17.20646
53,5300,13.085612,1.4693958,17.093714,17.093714
54,5400,13.004104,1.4684459,17.006182,17.006182
55,5500,12.963929,1.4720974,16.924582,16.924582
56,5600,12.917283,1.4672444,16.856865,16.856865
57,5700,12.853878,1.4669541,16.792845,16.792845
58,5800,12.7740755,1.4667581,16.724377,16.724377
59,5900,12.692306,1.468802,16.638145,16.638145
60,6000,12.627184,1.4682214,16.550163,16.550163
61,6100,12.553506,1.4681673,16.441242,16.441242
62,6200,12.470297,1.4664952,16.318548,16.318548
63,6300,12.363521,1.4701343,16.199818,16.199818
64,6400,12.23656,1.4678395,16.075035,16.075035
65,6500,12.134519,1.4663043,15.931904,15.931904
66,6600,11.974531,1.4667604,15.787839,15.787839
67,6700,11.842065,1.468289,15.643746,15.643746
68,6800,11.659816,1.4704226,15.502043,15.502043
69,6900,11.470101,1.4670391,15.352703,15.352703
70,7000,11.141546,1.4659439,15.190362,15.190362
71,7100,10.656854,1.4666978,14.976572,14.976572
72,7200,10.061755,1.4649546,14.67021,14.67021
73,7300,9.351186,1.4649676,14.224359,14.224359
74,7400,8.617895,1.4633572,13.606149,13.606149
75,7500,8.021997,1.4645685,12.883089,12.883089
76,7600,7.6486683,1.462853,12.238421,12.238421
77,7700,7.3761525,1.4654137,11.6797285,11.6797285
78,7800,7.1787567,1.4630973,11.192964,11.192964
79,7900,7.0434494,1.4668772,10.814396,10.814396
80,8000,6.931483,1.4626749,10.511077,10.511077
81,8100,6.84856,1.4610286,10.320273,10.320273
82,8200,6.7785044,1.4622037,10.188685,10.188685
83,8300,6.737995,1.4631162,10.05915,10.05915
84,8400,6.695152,1.4618486,9.907819,9.907819
85,8500,6.654315,1.4637718,9.74936,9.74936
86,8600,6.618686,1.4629896,9.595432,9.595432
87,8700,6.586263,1.4622122,9.465697,9.465697
88,8800,6.569185,1.4615762,9.354192,9.354192
89,8900,6.551236,1.4608569,9.240554,9.240554
90,9000,6.534497,1.4608152,9.133168,9.133168
91,9100,6.523047,1.4609418,9.041849,9.041849
92,9200,6.511397,1.4608712,8.970585,8.970585
93,9300,6.5030656,1.4612402,8.921615,8.921615
94,9400,6.5017905,1.4616488,8.88136,8.88136
95,9500,6.4965386,1.4615703,8.849429,8.849429
96,9600,6.49592,1.4622873,8.829221,8.829221
97,9700,6.4995155,1.4607854,8.802012,8.802012
98,9800,6.4966,1.46093,8.774803,8.774803
99,9900,6.492979,1.4610095,8.743992,8.743992
