,Iteration,Loss,Proton_Entropy,Neutron_Entropy,Regularization
0,0,1.2375216,48.8652,53.740204,102.60539
1,100,1.1393925,48.8652,53.740204,102.60541
2,200,1.0390472,48.8652,53.740204,102.60541
3,300,0.9560551,48.8652,53.740204,102.60541
4,400,0.88850343,48.8652,53.740204,102.60541
5,500,0.8317217,48.8652,53.740204,102.60541
6,600,0.7812559,48.8652,53.740204,102.60541
7,700,0.7354507,48.8652,53.740204,102.60541
8,800,0.6948958,48.8652,53.740204,102.60541
9,900,0.65575737,48.8652,53.740204,102.60541
10,1000,0.62000144,48.8652,53.740204,102.60541
11,1100,0.588267,48.8652,53.740204,102.60541
12,1200,0.5553983,48.8652,53.740204,102.60541
13,1300,0.5258883,48.8652,53.740204,102.60541
14,1400,0.49889806,48.8652,53.740204,102.60541
15,1500,0.4721068,48.8652,53.740204,102.60541
16,1600,0.4479965,48.8652,53.740204,102.60541
17,1700,0.42532593,48.8652,53.740204,102.60541
18,1800,0.40352133,48.8652,53.740204,102.60541
19,1900,0.3813238,48.8652,53.740204,102.60541
20,2000,0.3615566,48.8652,53.740204,102.60541
21,2100,0.34449697,48.8652,53.740204,102.60541
22,2200,0.3268969,48.8652,53.740204,102.60541
23,2300,0.31063667,48.8652,53.740204,102.60541
24,2400,0.296727,48.8652,53.740204,102.60541
25,2500,0.2853768,48.8652,53.740204,102.60541
26,2600,0.27490327,48.8652,53.740204,102.60541
27,2700,0.26263,48.8652,53.740204,102.60541
28,2800,0.25160062,48.8652,53.740204,102.60541
29,2900,0.24202187,48.8652,53.740204,102.60541
30,3000,0.23308788,48.8652,53.740204,102.60541
31,3100,0.225841,48.8652,53.740204,102.60541
32,3200,0.21952501,48.8652,53.740204,102.60541
33,3300,0.21381252,48.8652,53.740204,102.60541
34,3400,0.20921025,48.8652,53.740204,102.60541
35,3500,0.20513186,48.8652,53.740204,102.60541
36,3600,0.20201924,48.8652,53.740204,102.60541
37,3700,0.19992414,48.8652,53.740204,102.60541
38,3800,0.19792847,48.8652,53.740204,102.60541
39,3900,0.19623722,48.8652,53.740204,102.60541
40,4000,0.19481023,48.8652,53.740204,102.60541
41,4100,0.1936429,48.8652,53.740204,102.60541
42,4200,0.19250754,48.8652,53.740204,102.60541
43,4300,0.19199377,48.8652,53.740204,102.60541
44,4400,0.19140452,48.8652,53.740204,102.60541
45,4500,0.19084316,48.8652,53.740204,102.60541
46,4600,0.19143482,48.8652,53.740204,102.60541
47,4700,0.19075623,48.8652,53.740204,102.60541
48,4800,0.19037335,48.8652,53.740204,102.60541
49,4900,0.18998753,48.8652,53.740204,102.60541
50,5000,0.19006938,48.8652,53.740204,102.60541
51,5100,0.19020332,48.8652,53.740204,102.60541
52,5200,0.19016907,48.8652,53.740204,102.60541
53,5300,0.19019,48.8652,53.740204,102.60541
54,5400,0.18981422,48.8652,53.740204,102.60541
55,5500,0.18954787,48.8652,53.740204,102.60541
56,5600,0.18829352,48.8652,53.740204,102.60541
57,5700,0.188585,48.8652,53.740204,102.60541
58,5800,0.18926425,48.8652,53.740204,102.60541
59,5900,0.18931592,48.8652,53.740204,102.60541
60,6000,0.18947524,48.8652,53.740204,102.60541
61,6100,0.18974738,48.8652,53.740204,102.60541
62,6200,0.18993436,48.8652,53.740204,102.60541
63,6300,0.19009127,48.8652,53.740204,102.60541
64,6400,0.1901527,48.8652,53.740204,102.60541
65,6500,0.19023928,48.8652,53.740204,102.60541
66,6600,0.19023234,48.8652,53.740204,102.60541
67,6700,0.19023594,48.8652,53.740204,102.60541
68,6800,0.19019389,48.8652,53.740204,102.60541
69,6900,0.19032872,48.8652,53.740204,102.60541
70,7000,0.19036706,48.8652,53.740204,102.60541
71,7100,0.19029136,48.8652,53.740204,102.60541
72,7200,0.19033842,48.8652,53.740204,102.60541
