,Iteration,Loss,Proton_Entropy,Neutron_Entropy,Regularization
0,0,1.1947137,48.956287,53.281082,10.223737
1,100,1.062247,44.670425,48.948418,9.361884
2,200,0.87637293,40.34878,44.24186,8.459064
3,300,0.66514075,36.153294,39.450356,7.560365
4,400,0.49783847,32.173965,34.800762,6.697473
5,500,0.39676893,28.474598,30.458282,5.893288
6,600,0.33560497,25.114943,26.527895,5.1642838
7,700,0.2990762,22.117445,23.04055,4.5158
8,800,0.27865925,19.471888,19.99409,3.9465978
9,900,0.25956526,17.157713,17.357256,3.4514968
10,1000,0.24221656,15.13709,15.078116,3.0215206
11,1100,0.23126756,13.377877,13.111656,2.6489532
12,1200,0.22351429,11.851269,11.42169,2.327296
13,1300,0.22026439,10.527456,9.970789,2.0498245
14,1400,0.21931253,9.379683,8.726491,1.8106174
15,1500,0.21884,8.382643,7.6608787,1.6043522
16,1600,0.21912232,7.514328,6.748785,1.4263114
17,1700,0.21887814,6.7548046,5.9671493,1.2721955
18,1800,0.21678568,6.088055,5.2974668,1.1385522
19,1900,0.21670647,5.5004206,4.7227316,1.0223153
20,2000,0.21678872,4.9803696,4.2276063,0.9207975
21,2100,0.21687877,4.5186744,3.8007429,0.8319417
22,2200,0.21685335,4.1078672,3.4319131,0.7539781
23,2300,0.21696475,3.7417555,3.1125596,0.6854315
24,2400,0.21652311,3.4155118,2.835147,0.6250659
25,2500,0.21665819,3.1246362,2.5937889,0.5718425
26,2600,0.21609363,2.8656213,2.3832252,0.52488464
27,2700,0.2053052,2.635947,2.199475,0.4835422
28,2800,0.2051287,2.4317145,2.0385482,0.44702625
29,2900,0.20478201,2.2502582,1.8974591,0.41477177
30,3000,0.20487045,2.089048,1.7736908,0.38627386
31,3100,0.20382638,1.9464371,1.6651151,0.36115524
32,3200,0.20317517,1.8201011,1.5700791,0.33901802
33,3300,0.19615237,1.7087297,1.4869272,0.31956568
34,3400,0.19620617,1.6102172,1.4140317,0.3024249
35,3500,0.19309606,1.5236422,1.3503798,0.2874022
36,3600,0.19254263,1.447564,1.2949214,0.27424857
37,3700,0.19254258,1.3809466,1.2468991,0.26278457
38,3800,0.19265458,1.3228722,1.2055415,0.25284138
39,3900,0.18145661,1.2730377,1.1702971,0.24433349
40,4000,0.18146333,1.2299185,1.1403593,0.2370278
41,4100,0.18142523,1.1929724,1.1152343,0.23082066
42,4200,0.18146618,1.1616186,1.0944235,0.2256042
43,4300,0.18145886,1.1352915,1.0774235,0.2212715
44,4400,0.18080635,1.1134782,1.0638243,0.21773024
45,4500,0.18078996,1.0956194,1.0530506,0.21486703
46,4600,0.18069492,1.0812418,1.0447061,0.21259479
47,4700,0.17889048,1.0699962,1.0383312,0.21083274
48,4800,0.1788862,1.0612928,1.0336142,0.20949069
49,4900,0.1787769,1.0546439,1.0301777,0.20848218
50,5000,0.17874813,1.0497018,1.0277498,0.20774518
51,5100,0.17877193,1.0461271,1.026073,0.20722
52,5200,0.17877413,1.0435985,1.0249166,0.20685153
53,5300,0.17862128,1.0418721,1.024161,0.20660332
54,5400,0.17857146,1.0407233,1.0236452,0.20643686
55,5500,0.17852125,1.0399795,1.0233411,0.20633207
56,5600,0.17853005,1.0395133,1.0231483,0.20626616
57,5700,0.17844597,1.039251,1.0230899,0.20623408
